time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
20.07445,36.15487,1.796821,19.00237,9.832177,-1.239197,-0.1654663
20.12762,36.23991,1.794247,18.99772,12.31119,-2.410645,-0.4021912
20.15041,36.27788,1.794684,18.9962,12.91663,-3.009644,-0.5354614
20.17183,36.31505,1.794677,18.99444,13.42709,-2.98819,-0.5647888
20.19482,36.35655,1.794101,18.99275,14.05181,-3.253082,-0.6360779
20.21675,36.39795,1.793069,18.99076,14.21486,-2.900391,-0.5838928
20.23864,36.44024,1.791597,18.98842,14.26241,-2.78537,-0.5496216
20.26094,36.48431,1.789875,18.98661,13.85777,-3.342438,-0.6278381
20.28274,36.52816,1.788407,18.98494,11.48931,-3.833618,-0.683136
20.30569,36.57475,1.789345,18.98354,10.31359,-3.155701,-0.555481
20.32761,36.61972,1.792421,18.98227,9.021337,-2.592651,-0.4631958
20.34958,36.6646,1.795986,18.98182,8.266757,-2.3526,-0.4229736
20.37177,36.71003,1.797983,18.98254,8.020961,-2.211426,-0.3991089
20.39487,36.75749,1.797792,18.98493,8.433596,-1.656555,-0.3108215
20.41694,36.80292,1.795665,18.98853,8.424572,-1.220093,-0.2408447
20.43808,36.84699,1.794842,18.99287,7.440448,-0.8172607,-0.1765442
20.46024,36.89344,1.795793,18.99802,7.49866,-0.2694092,-0.1051025
20.48365,36.94146,1.795469,19.00424,9.67884,-0.2569885,-0.08929443
20.50541,36.9842,1.795016,19.01035,13.36549,-0.3765259,-0.04476929
20.52908,37.02843,1.796283,19.01711,14.74809,-0.2885742,-0.002522269
20.55336,37.07122,1.798493,19.0241,15.77809,0.06704988,0.05609676
20.57263,37.10319,1.79952,19.02985,15.26471,0.4641289,0.0900394
20.59412,37.13692,1.800819,19.03633,15.93808,0.6874515,0.1232845
20.61774,37.17211,1.799411,19.04325,16.3045,0.4748858,0.09472753
20.63947,37.20267,1.797436,19.04981,17.5393,0.4549462,0.1126146
20.66113,37.23245,1.795232,19.05671,18.30032,0.4465583,0.1275833
20.68301,37.26165,1.793006,19.06374,18.67414,0.4262965,0.1325473
20.70583,37.29151,1.789874,19.07109,18.68013,0.4666051,0.1371651
20.72755,37.31981,1.787816,19.07845,18.56174,0.2705391,0.1087904
20.75043,37.34988,1.785449,19.08658,18.63345,0.1938336,0.09684961
20.77257,37.37978,1.782895,19.09488,18.27744,0.1159439,0.07404189
20.79483,37.41102,1.78026,19.10375,18.35996,-0.1591187,0.02802302
20.81779,37.4446,1.778274,19.11316,18.59035,-0.1555786,0.01927014
20.83986,37.47845,1.777177,19.12295,17.05455,-2.331726,-0.3125305
20.86168,37.51365,1.776691,19.13307,13.85469,-3.067169,-0.4526062
20.88394,37.55124,1.776663,19.14417,18.85115,-2.706879,-0.3849792
20.90654,37.59107,1.777061,19.15577,18.85115,-2.706879,-0.3849792
20.92823,37.63087,1.778559,19.16757,18.85115,-2.706879,-0.3849792
20.95053,37.67274,1.781517,19.17981,18.85115,-2.706879,-0.3849792
20.97264,37.71574,1.784864,19.19146,18.85115,-2.706879,-0.3849792
20.99571,37.76153,1.787341,19.2028,18.85115,-2.706879,-0.3849792
21.01821,37.80682,1.792945,19.21341,18.85115,-2.706879,-0.3849792
21.04001,37.85055,1.797367,19.22371,7.182003,-0.3874207,-0.04101563
21.06522,37.90041,1.800336,19.23385,7.174519,0.2363632,0.03786062
21.08447,37.93784,1.801237,19.24115,6.031905,-1.358948,-0.1438293
21.10646,37.97976,1.800488,19.24837,5.241938,0.08830594,0.01041709
21.12888,38.02186,1.799138,19.2551,4.545621,-0.3820496,-0.03637695
21.15093,38.06284,1.798909,19.26116,4.209269,-0.5364075,-0.04846191
21.17298,38.10257,1.798465,19.26572,3.738013,-0.450592,-0.03381348
21.19547,38.1424,1.79817,19.26929,3.137262,0.1367327,0.01980487
21.21848,38.18253,1.798887,19.27232,3.671928,-0.3367615,-0.01733398
21.23925,38.21868,1.800278,19.27438,5.316301,-0.1913147,-0.001532158
21.26148,38.25826,1.803346,19.27651,5.735498,-1.124634,-0.09619141
21.28356,38.29884,1.806632,19.27863,7.283792,-1.535553,-0.157074
21.30668,38.34258,1.809459,19.28088,7.946254,-1.872833,-0.2106323
21.32779,38.38391,1.810939,19.28267,8.850054,-2.115326,-0.2466736
21.35136,38.43122,1.81199,19.28473,9.748885,-2.15094,-0.2556458
21.37343,38.47631,1.812345,19.28688,9.714128,-2.28894,-0.2766724
21.39549,38.52162,1.812433,19.28811,9.897905,-1.889465,-0.2321472
21.41768,38.5668,1.811638,19.28893,9.048247,-1.9776,-0.2503357
21.43874,38.60851,1.81003,19.28994,8.985875,-2.194489,-0.2828674
21.46143,38.65205,1.807519,19.29113,8.323686,-2.089539,-0.2737427
21.48401,38.69347,1.805259,19.29241,8.709567,-2.086792,-0.2803345
21.50556,38.73121,1.803632,19.2937,9.444314,-2.29892,-0.3337402
21.52883,38.76953,1.801864,19.29464,9.604815,-2.13092,-0.3308105
21.55062,38.804,1.800179,19.29493,9.88568,-2.339325,-0.3693542
21.57521,38.84032,1.799255,19.29512,10.26868,-3.118195,-0.4819336
21.59548,38.86858,1.799019,19.29459,9.808115,-3.473694,-0.5254822
21.61697,38.89682,1.79942,19.29443,9.725144,-3.453247,-0.5252991
21.63877,38.92443,1.800041,19.2948,9.422561,1.750564,0.2179104
21.66166,38.95312,1.801691,19.29593,8.404262,2.777504,0.3549452
21.68484,38.98221,1.801653,19.29775,7.917422,2.911258,0.3567279
21.70525,39.00829,1.798643,19.2995,7.103854,3.347822,0.3925595
21.7287,39.04031,1.79633,19.30384,7.050843,3.786877,0.4325943
21.75085,39.07228,1.796635,19.30899,7.298,4.401286,0.5127943
21.77257,39.10522,1.797968,19.31527,6.977646,4.508412,0.5190329
21.79414,39.13881,1.798808,19.32273,6.256403,4.443323,0.4892756
21.81692,39.17468,1.80064,19.33231,6.269394,4.111962,0.4340594
21.83887,39.20931,1.803484,19.34234,6.736668,4.227795,0.4397699
21.86075,39.2436,1.807846,19.35252,6.953095,4.329637,0.448787
21.8825,39.27715,1.811149,19.36322,7.11637,4.409496,0.4590559
21.90538,39.31211,1.814411,19.37451,7.306223,4.283925,0.4608734
21.92923,39.34807,1.817145,19.38619,7.381351,4.376888,0.4902324
21.94983,39.3789,1.818774,19.39681,7.305418,3.762179,0.422228
21.97184,39.41097,1.819944,19.40794,7.058279,3.951146,0.4454855
