time,rot.x,rot.y,rot.z
154.1286,10.25826,0.1915223,-0.02963257
154.1333,10.25826,0.1915223,-0.02963257
154.1445,10.25826,0.1915223,-0.02963257
154.1556,10.25826,0.1915223,-0.02963257
154.1667,10.25826,0.1915223,-0.02963257
154.1778,10.25826,0.1915223,-0.02963257
154.1889,10.25826,0.1915223,-0.02963257
154.2,10.25826,0.1915223,-0.02963257
154.2019,7.862767,2.16382,-0.8204346
154.2111,7.862767,2.16382,-0.8204346
154.2222,7.862767,2.16382,-0.8204346
154.2333,7.862767,2.16382,-0.8204346
154.2444,7.862767,2.16382,-0.8204346
154.2551,5.654241,2.143703,-0.8577881
154.2667,5.654241,2.143703,-0.8577881
154.2778,5.654241,2.143703,-0.8577881
154.2889,5.654241,2.143703,-0.8577881
154.3,5.654241,2.143703,-0.8577881
154.3067,2.278633,1.643855,-0.7298889
154.3111,2.278633,1.643855,-0.7298889
154.3222,2.278633,1.643855,-0.7298889
154.3333,2.278633,1.643855,-0.7298889
154.3445,2.278633,1.643855,-0.7298889
154.3556,2.278633,1.643855,-0.7298889
154.363,3.036672,1.176496,-0.4830627
154.3778,3.036672,1.176496,-0.4830627
154.3889,3.036672,1.176496,-0.4830627
154.4,3.036672,1.176496,-0.4830627
154.4111,3.036672,1.176496,-0.4830627
154.4164,6.090365,0.7282158,-0.1982727
154.4222,6.090365,0.7282158,-0.1982727
154.4333,6.090365,0.7282158,-0.1982727
154.4444,6.090365,0.7282158,-0.1982727
154.4556,6.090365,0.7282158,-0.1982727
154.4667,6.090365,0.7282158,-0.1982727
154.4778,6.848817,0.3359567,-0.05923462
154.4889,6.848817,0.3359567,-0.05923462
154.5,6.848817,0.3359567,-0.05923462
154.5111,6.848817,0.3359567,-0.05923462
154.5222,6.848817,0.3359567,-0.05923462
154.525,7.223552,-0.1200562,0.1335803
154.5333,7.223552,-0.1200562,0.1335803
154.5444,7.223552,-0.1200562,0.1335803
154.5556,7.223552,-0.1200562,0.1335803
154.5667,7.223552,-0.1200562,0.1335803
154.5778,7.223552,-0.1200562,0.1335803
154.5889,8.150411,-0.9490051,0.571299
154.6,8.150411,-0.9490051,0.571299
154.6111,8.150411,-0.9490051,0.571299
154.6222,8.150411,-0.9490051,0.571299
154.631,6.386239,-2.554993,1.323666
154.631,6.386239,-2.554993,1.323666
154.6445,6.386239,-2.554993,1.323666
154.6556,6.386239,-2.554993,1.323666
154.6667,6.386239,-2.554993,1.323666
154.6778,6.386239,-2.554993,1.323666
154.6839,7.00154,-6.222717,3.058398
154.7,7.00154,-6.222717,3.058398
154.7111,7.00154,-6.222717,3.058398
154.7222,7.00154,-6.222717,3.058398
154.7333,7.00154,-6.222717,3.058398
154.7338,8.074849,-7.744507,3.68196
154.7444,8.074849,-7.744507,3.68196
154.7556,8.074849,-7.744507,3.68196
154.7667,8.074849,-7.744507,3.68196
154.7778,8.074849,-7.744507,3.68196
154.7857,9.039912,-9.064423,4.248957
154.8,9.039912,-9.064423,4.248957
154.8111,9.039912,-9.064423,4.248957
154.8222,9.039912,-9.064423,4.248957
154.8333,9.039912,-9.064423,4.248957
154.8393,7.549412,-9.914856,4.737079
154.8445,7.549412,-9.914856,4.737079
154.8556,7.549412,-9.914856,4.737079
154.8667,7.549412,-9.914856,4.737079
154.8778,7.549412,-9.914856,4.737079
154.8889,7.549412,-9.914856,4.737079
154.8911,6.700318,-10.8866,5.447215
154.9,6.700318,-10.8866,5.447215
154.9111,6.700318,-10.8866,5.447215
154.9222,6.700318,-10.8866,5.447215
154.9333,6.700318,-10.8866,5.447215
154.9439,7.558943,-11.33044,5.776396
154.9556,7.558943,-11.33044,5.776396
154.9667,7.558943,-11.33044,5.776396
154.9778,7.558943,-11.33044,5.776396
154.9889,7.558943,-11.33044,5.776396
154.9959,7.838155,-6.67395,3.32271
155,7.838155,-6.67395,3.32271
155.0111,7.838155,-6.67395,3.32271
155.0222,7.838155,-6.67395,3.32271
155.0333,7.838155,-6.67395,3.32271
155.0444,7.838155,-6.67395,3.32271
155.0556,8.50345,1.551051,-1.293945
155.0667,8.50345,1.551051,-1.293945
155.0778,8.50345,1.551051,-1.293945
155.0889,8.50345,1.551051,-1.293945
155.0974,9.728754,1.17802,-1.13385
155.1,9.728754,1.17802,-1.13385
155.1111,9.728754,1.17802,-1.13385
155.1222,9.728754,1.17802,-1.13385
155.1333,9.728754,1.17802,-1.13385
155.1445,9.728754,1.17802,-1.13385
155.1556,11.3147,0.8752314,-1.082397
155.1667,11.3147,0.8752314,-1.082397
155.1778,11.3147,0.8752314,-1.082397
155.1889,11.3147,0.8752314,-1.082397
155.1982,14.14458,1.832424,-1.657349
155.2,14.14458,1.832424,-1.657349
155.2111,14.14458,1.832424,-1.657349
155.2222,14.14458,1.832424,-1.657349
155.2333,14.14458,1.832424,-1.657349
155.2418,16.40834,2.282768,-1.951172
155.2556,16.40834,2.282768,-1.951172
155.2667,16.40834,2.282768,-1.951172
155.2778,16.40834,2.282768,-1.951172
155.2889,16.40834,2.282768,-1.951172
155.3,17.3762,2.694422,-2.257263
155.3111,17.3762,2.694422,-2.257263
155.3222,17.3762,2.694422,-2.257263
155.3333,17.3762,2.694422,-2.257263
155.335,18.30614,1.832848,-1.879028
155.3445,18.30614,1.832848,-1.879028
155.3556,18.30614,1.832848,-1.879028
155.3667,18.30614,1.832848,-1.879028
155.3778,18.30614,1.832848,-1.879028
155.3811,18.67334,1.706393,-1.614624
155.4,18.67334,1.706393,-1.614624
155.4111,18.67334,1.706393,-1.614624
155.4222,18.67334,1.706393,-1.614624
155.4266,19.91768,1.583817,-1.458466
155.4333,19.91768,1.583817,-1.458466
155.4444,19.91768,1.583817,-1.458466
155.4556,19.91768,1.583817,-1.458466
155.4667,19.91768,1.583817,-1.458466
155.4714,21.1464,2.091079,-1.647034
155.4889,21.1464,2.091079,-1.647034
155.5,21.1464,2.091079,-1.647034
155.5111,21.1464,2.091079,-1.647034
155.5168,14.79446,1.229046,-0.7067871
155.5222,14.79446,1.229046,-0.7067871
155.5333,14.79446,1.229046,-0.7067871
155.5444,14.79446,1.229046,-0.7067871
155.5556,14.79446,1.229046,-0.7067871
155.5617,6.585157,0.5810666,-0.2549744
155.5778,6.585157,0.5810666,-0.2549744
155.5889,6.585157,0.5810666,-0.2549744
155.6,6.585157,0.5810666,-0.2549744
155.6111,6.585157,0.5810666,-0.2549744
155.6138,8.432351,0.2973099,-0.08493042
155.6222,8.432351,0.2973099,-0.08493042
155.6333,8.432351,0.2973099,-0.08493042
155.6445,8.432351,0.2973099,-0.08493042
155.6556,8.432351,0.2973099,-0.08493042
155.665,11.25903,-0.2452698,0.100009
155.6778,11.25903,-0.2452698,0.100009
155.6889,11.25903,-0.2452698,0.100009
155.7,11.25903,-0.2452698,0.100009
155.7111,11.25903,-0.2452698,0.100009
155.7115,11.6065,-0.8529358,0.328974
155.7222,11.6065,-0.8529358,0.328974
155.7333,11.6065,-0.8529358,0.328974
155.7444,11.6065,-0.8529358,0.328974
155.7556,11.6065,-0.8529358,0.328974
155.7603,15.68332,-1.448883,0.5317714
155.7778,15.68332,-1.448883,0.5317714
155.7889,15.68332,-1.448883,0.5317714
155.8,15.68332,-1.448883,0.5317714
155.8064,16.17848,-1.355804,0.4290127
155.8111,16.17848,-1.355804,0.4290127
155.8222,16.17848,-1.355804,0.4290127
155.8333,16.17848,-1.355804,0.4290127
155.8445,16.17848,-1.355804,0.4290127
155.8546,6.232491,-1.175568,0.450905
155.8667,6.232491,-1.175568,0.450905
155.8778,6.232491,-1.175568,0.450905
155.8889,6.232491,-1.175568,0.450905
155.9,6.232491,-1.175568,0.450905
155.903,7.497708,-2.958832,1.237365
155.9111,7.497708,-2.958832,1.237365
155.9222,7.497708,-2.958832,1.237365
155.9333,7.497708,-2.958832,1.237365
155.9444,7.497708,-2.958832,1.237365
155.9556,8.257725,-4.223358,1.73604
155.9667,8.257725,-4.223358,1.73604
155.9778,8.257725,-4.223358,1.73604
155.9889,8.257725,-4.223358,1.73604
156,8.257725,-4.223358,1.73604
156.0004,8.992831,-5.942352,2.466727
156.0111,8.992831,-5.942352,2.466727
156.0222,8.992831,-5.942352,2.466727
156.0333,8.992831,-5.942352,2.466727
156.0444,8.992831,-5.942352,2.466727
156.0513,9.189507,-8.016571,3.335798
156.0667,9.189507,-8.016571,3.335798
156.0778,9.189507,-8.016571,3.335798
156.0889,9.189507,-8.016571,3.335798
156.0992,8.386626,-7.705353,3.199066
156.1,8.386626,-7.705353,3.199066
156.1111,8.386626,-7.705353,3.199066
156.1222,8.386626,-7.705353,3.199066
156.1333,8.386626,-7.705353,3.199066
156.1445,8.386626,-7.705353,3.199066
156.1514,8.442673,-8.200104,3.40402
156.1667,8.442673,-8.200104,3.40402
156.1778,8.442673,-8.200104,3.40402
156.1889,8.442673,-8.200104,3.40402
156.2,8.442673,-8.200104,3.40402
156.2002,8.394762,-7.609802,3.12399
156.2111,8.394762,-7.609802,3.12399
156.2222,8.394762,-7.609802,3.12399
156.2333,8.394762,-7.609802,3.12399
156.2444,8.394762,-7.609802,3.12399
156.2514,9.391971,-6.440704,2.49911
156.2667,9.391971,-6.440704,2.49911
156.2778,9.391971,-6.440704,2.49911
156.2889,9.391971,-6.440704,2.49911
156.3,9.391971,-6.440704,2.49911
156.3013,10.5802,-4.971893,1.709885
156.3111,10.5802,-4.971893,1.709885
156.3222,10.5802,-4.971893,1.709885
156.3333,10.5802,-4.971893,1.709885
156.3445,10.5802,-4.971893,1.709885
156.3556,11.85749,-4.252563,1.30373
156.3667,11.85749,-4.252563,1.30373
156.3778,11.85749,-4.252563,1.30373
156.3889,11.85749,-4.252563,1.30373
156.3988,11.92982,-3.712372,1.125589
156.4,11.92982,-3.712372,1.125589
156.4111,11.92982,-3.712372,1.125589
156.4222,11.92982,-3.712372,1.125589
156.4333,11.92982,-3.712372,1.125589
156.4444,11.92982,-3.712372,1.125589
156.4556,12.68367,-2.690399,0.7055774
156.4667,12.68367,-2.690399,0.7055774
156.4778,12.68367,-2.690399,0.7055774
156.4889,12.68367,-2.690399,0.7055774
156.4957,9.662781,2.508457,-1.563751
156.5,9.662781,2.508457,-1.563751
156.5111,9.662781,2.508457,-1.563751
156.5222,9.662781,2.508457,-1.563751
156.5333,9.662781,2.508457,-1.563751
156.5429,6.282897,6.855972,-3.317871
156.5556,6.282897,6.855972,-3.317871
156.5667,6.282897,6.855972,-3.317871
156.5778,6.282897,6.855972,-3.317871
156.5887,6.186612,5.157609,-2.53302
156.6,6.186612,5.157609,-2.53302
156.6111,6.186612,5.157609,-2.53302
156.6222,6.186612,5.157609,-2.53302
156.6333,6.186612,5.157609,-2.53302
156.636,7.167375,4.873035,-2.403992
156.6445,7.167375,4.873035,-2.403992
156.6556,7.167375,4.873035,-2.403992
156.6667,7.167375,4.873035,-2.403992
156.6778,7.167375,4.873035,-2.403992
156.6851,8.211633,4.837322,-2.352264
156.7,8.211633,4.837322,-2.352264
156.7111,8.211633,4.837322,-2.352264
156.7222,8.211633,4.837322,-2.352264
156.7282,8.463439,5.252637,-2.538818
156.7333,8.463439,5.252637,-2.538818
156.7444,8.463439,5.252637,-2.538818
156.7556,8.463439,5.252637,-2.538818
156.7667,8.463439,5.252637,-2.538818
156.7743,8.012947,4.699862,-2.304749
156.7889,8.012947,4.699862,-2.304749
156.8,8.012947,4.699862,-2.304749
