time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
98.64502,3.208899,1.768421,1.10474,16.82104,0.5513116,0.1654764
98.74429,3.257542,1.762557,1.192636,16.48771,4.355233,0.16353
98.77536,3.271061,1.760497,1.219847,16.12898,5.935014,0.119476
98.80663,3.283899,1.758777,1.246403,15.6827,7.398012,0.03968166
98.84124,3.297546,1.757975,1.27489,14.84348,8.845725,-0.05773926
98.87205,3.310431,1.757784,1.298888,13.79283,4.484626,-0.01193237
98.89528,3.317301,1.757826,1.320035,12.58498,3.666914,-0.02685547
98.92858,3.330309,1.757898,1.348483,12.68794,4.410747,-0.05987549
98.96239,3.344733,1.757011,1.378199,13.27688,2.939218,-0.03826904
98.99454,3.36127,1.756273,1.406113,13.16152,2.670933,-0.04217529
99.01985,3.37233,1.755561,1.431874,13.51974,2.318983,-0.04382324
99.05018,3.387679,1.753989,1.462177,13.77492,3.025555,-0.08383179
99.08442,3.407617,1.751652,1.497396,13.97649,4.240408,-0.1365662
99.11758,3.427173,1.75017,1.531758,14.2829,4.604817,-0.1938171
99.14931,3.447193,1.749301,1.5623,13.45266,4.151978,-0.2370605
99.17459,3.459525,1.749496,1.585579,12.48169,1.635244,-0.1567688
99.20576,3.47581,1.751193,1.611213,10.98633,-1.052612,0.0601165
99.23118,3.484013,1.755813,1.630377,11.48823,2.447077,-0.2192993
99.2611,3.492334,1.761046,1.649053,11.08279,0.780333,-0.08627319
99.29289,3.501374,1.764061,1.667216,12.8987,4.764339,-0.3109741
99.31615,3.505252,1.766556,1.679115,13.45834,3.574424,-0.2157593
99.34106,3.505217,1.769243,1.690749,15.29059,4.732909,-0.2080688
99.37136,3.507903,1.770307,1.703824,17.3367,4.594065,-0.2002869
99.39597,3.505436,1.771354,1.713202,19.27262,4.897943,-0.2139587
99.42622,3.506212,1.77184,1.724146,18.42875,-4.89386,-0.02764893
99.44965,3.502647,1.771966,1.731167,18.21484,-2.48172,-0.06719971
99.48191,3.502409,1.772199,1.740709,18.04756,-0.7102661,-0.08752441
99.50452,3.500183,1.77286,1.746839,17.54071,4.387661,-0.1942444
99.52783,3.495501,1.774087,1.751937,15.81498,3.540993,-0.1874695
99.55927,3.49422,1.774763,1.758809,15.44397,6.286917,-0.2835999
99.58286,3.492251,1.775591,1.762378,15.36046,-1.039154,-0.04934692
99.60551,3.48897,1.77759,1.763829,15.55113,-5.280518,0.0709972
99.63654,3.487951,1.778557,1.767928,15.99182,-14.55667,0.3333784
99.6601,3.486719,1.779073,1.768984,16.85262,-14.52359,0.3281213
99.68414,3.484806,1.780254,1.768091,19.02031,-12.98349,0.2984522
99.71468,3.483444,1.780932,1.769246,19.85152,-12.78537,0.2821648
99.73761,3.482085,1.781743,1.769289,19.80392,-11.65448,0.2139222
99.76042,3.480655,1.782506,1.769211,19.95315,-6.409515,0.08744007
99.78279,3.478697,1.783326,1.767267,19.43488,-5.881683,0.06847325
99.83157,3.475249,1.783811,1.76863,19.96924,-0.5415649,0.03378392
99.85918,3.472904,1.780094,1.768905,19.90653,1.01968,0.02788975
99.87997,3.471173,1.779464,1.770736,20.48365,1.041118,0.02837168
99.9035,3.469558,1.77934,1.774541,21.30349,6.920477,0.0003223407
99.9264,3.46766,1.779088,1.779431,19.22973,4.289274,0.006217955
99.94699,3.466169,1.778883,1.78496,19.55107,3.21983,0.02576531
99.9698,3.464582,1.778441,1.791699,18.60861,2.286017,0.05561799
99.99133,3.463331,1.777799,1.798738,18.08828,1.080896,0.112755
100.0146,3.461922,1.776485,1.805999,15.81445,3.076112,0.05626215
100.0361,3.460909,1.775044,1.813377,14.45769,8.066718,-0.146698
100.0581,3.459954,1.7733,1.820464,13.6051,6.468835,-0.09790039
100.082,3.458825,1.771411,1.827529,12.93633,5.489007,-0.07055664
100.1037,3.457767,1.76911,1.833876,12.4894,3.234491,0.04486106
100.1251,3.456726,1.76682,1.840114,11.44824,2.527891,0.06159765
100.1472,3.455514,1.764514,1.84679,11.41301,0.816205,0.1833249
100.1711,3.453456,1.762217,1.854307,11.23012,-1.855011,0.3791721
100.1959,3.45138,1.759184,1.862399,10.79999,-4.37265,0.5933412
100.2247,3.447262,1.757666,1.872075,10.59999,-5.781555,0.7282977
100.2475,3.443465,1.756313,1.880849,10.11677,-6.332428,0.7647827
100.2713,3.438186,1.755837,1.891859,10.01451,-2.20401,0.4055921
100.294,3.432842,1.755774,1.904798,8.839438,1.027731,0.07838707
100.3255,3.42314,1.755292,1.923581,9.906061,1.888313,0.03444413
100.3476,3.416112,1.754395,1.938851,11.67673,0.6573197,0.1621647
100.3691,3.409127,1.752806,1.95421,12.02942,1.336927,0.1185641
100.3917,3.401429,1.75132,1.97089,12.17975,0.8708512,0.162405
100.4138,3.393773,1.750104,1.98783,11.97619,1.329132,0.1300263
100.4373,3.385497,1.748717,2.006066,11.64792,1.478275,0.114358
100.4602,3.377505,1.747609,2.023704,11.14756,1.587358,0.09142762
100.4814,3.369979,1.746689,2.040757,11.00913,1.775213,0.07675888
100.5035,3.362121,1.745866,2.057687,10.9886,2.359195,0.03330748
100.5248,3.354004,1.745206,2.074035,10.8441,2.986477,-0.01434326
100.548,3.344595,1.744354,2.091401,10.87455,3.78094,-0.06771851
100.5703,3.335168,1.74328,2.10747,11.07187,4.146027,-0.08358765
100.5921,3.325572,1.742151,2.122682,11.79701,4.914256,-0.1278992
100.6146,3.315711,1.741466,2.138747,11.84429,4.898453,-0.133606
100.6361,3.306127,1.740987,2.154451,11.83422,5.361058,-0.1700439
100.6594,3.295544,1.739994,2.171118,12.50417,6.176411,-0.2006226
100.6816,3.284899,1.739037,2.187457,12.87073,5.126156,-0.09741211
100.7033,3.274068,1.738328,2.203565,11.7856,2.219943,0.06916799
100.727,3.260953,1.737296,2.220377,11.94485,1.668469,0.09847765
100.759,3.24513,1.738046,2.24534,13.00272,1.878377,0.1054024
100.7818,3.23267,1.739466,2.26276,13.71627,3.020941,0.05243249
100.8039,3.220037,1.741506,2.279946,13.89323,3.622772,0.04384219
100.8256,3.207443,1.743552,2.296692,14.78584,3.445091,0.08447526
100.8476,3.194817,1.745471,2.313176,15.35194,3.619104,0.09627354
100.8693,3.182721,1.74678,2.32838,16.14837,4.028207,0.112121
100.8912,3.171607,1.746821,2.342062,17.41166,3.917592,0.1438431
100.9141,3.160402,1.74538,2.355635,18.22175,3.453804,0.160019
100.936,3.150105,1.744615,2.367688,17.98235,4.543343,0.131562
100.9578,3.14082,1.745085,2.378522,17.66622,4.62915,0.08820593
100.9804,3.132227,1.745623,2.388616,16.51649,4.507082,0.02014653
101.0044,3.124214,1.747316,2.398438,15.33629,4.591006,-0.02914429
101.0265,3.116141,1.751786,2.407445,15.06302,4.441829,-0.04769897
101.0594,3.108374,1.754762,2.419538,15.38696,3.999974,-0.03186035
101.0831,3.101977,1.758214,2.428523,16.54208,4.13312,0.01844814
101.113,3.095554,1.759782,2.439462,17.32315,3.35878,0.03697919
101.1379,3.08967,1.761651,2.449526,17.78194,3.842452,0.07160597
101.1691,3.08367,1.762063,2.461614,19.06259,3.01129,0.05473839
101.1909,3.079605,1.762129,2.47017,19.23191,2.358644,0.03080854
101.2128,3.075416,1.762159,2.478689,19.23749,1.865791,0.02144034
101.235,3.071382,1.761918,2.487521,17.74244,2.864457,0.03304164
101.2586,3.067383,1.761306,2.496798,16.29425,1.755841,0.02229887
101.28,3.06397,1.760213,2.505535,16.19767,1.40329,0.01926636
