time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
120.4034,8.692537,1.614516,6.460208,4.775402,-4.699921,1.935002
120.443,8.695529,1.611138,6.428633,4.867913,-5.856598,2.139048
120.4597,8.697536,1.60858,6.414812,5.01821,-6.268845,2.163518
120.4794,8.698664,1.607268,6.398003,5.094427,-6.512558,2.118186
120.4958,8.701016,1.604846,6.382894,5.214751,-6.751251,1.961446
120.5131,8.703657,1.602319,6.366283,5.308787,-7.261459,1.723081
120.5349,8.705131,1.600981,6.343272,5.306953,-7.6138,1.638722
120.5507,8.708151,1.598209,6.325679,5.286605,-8.259293,1.617215
120.5679,8.709755,1.596923,6.305562,5.27359,-8.591812,1.654987
120.5837,8.712864,1.595641,6.286704,5.347461,-9.169296,1.751366
120.6017,8.714471,1.595815,6.264017,5.400177,-9.484741,1.762758
120.6171,8.71764,1.596505,6.244349,5.548606,-10.16779,1.709258
120.6345,8.719249,1.596847,6.221838,5.644768,-10.54834,1.694793
120.6511,8.722554,1.597621,6.20086,5.924638,-11.24641,1.738988
120.6688,8.724354,1.598078,6.177992,6.079268,-11.61798,1.71746
120.6848,8.728387,1.598963,6.158491,6.357546,-12.47868,1.4963
120.7012,8.73055,1.59939,6.137203,6.40222,-13.00302,1.391286
120.7159,8.73522,1.600478,6.119692,6.350025,-14.35414,1.285531
120.734,8.737833,1.601239,6.095628,6.248837,-15.18205,1.344216
120.7484,8.743215,1.602327,6.077897,6.07482,-17.1456,1.376464
120.7677,8.745965,1.602625,6.051399,6.078292,-18.22803,1.29133
120.7824,8.751595,1.602922,6.03308,6.234043,-20.60869,1.11563
120.8012,8.754595,1.603168,6.006739,6.317148,-21.38309,1.04317
120.8163,8.760431,1.603539,5.987623,6.440792,-23.67323,0.8586173
120.8346,8.763773,1.603629,5.961669,6.460472,-24.48578,0.7261682
120.8496,8.769705,1.603575,5.942245,6.483097,-26.9783,0.3765
120.868,8.773335,1.603602,5.915198,6.475349,-27.76109,0.1849863
120.8831,8.779449,1.603976,5.894245,6.286631,-30.12216,-0.2340698
120.9014,8.783198,1.60416,5.866483,6.120941,-31.1833,-0.3926086
120.9175,8.789639,1.604342,5.842857,5.862845,-33.39235,-0.5216675
120.9348,8.794082,1.604423,5.815503,5.788539,-34.02426,-0.4703979
120.9505,8.801243,1.604365,5.791203,5.671319,-36.29845,-0.476532
120.969,8.806576,1.604163,5.760583,5.635791,-36.84151,-0.5901489
120.9849,8.814176,1.603447,5.734905,5.63027,-38.89616,-0.9018555
121.0018,8.822071,1.602141,5.707528,5.8488,-40.37991,-1.262695
121.0246,8.829318,1.601343,5.669117,6.013154,-40.50623,-1.420197
121.0414,8.83788,1.599663,5.642085,6.255908,-41.66235,-1.587585
121.0578,8.846315,1.598441,5.615611,6.304202,-42.88126,-1.573181
121.0801,8.85473,1.597861,5.578457,6.381101,-43.07449,-1.57605
121.0966,8.863701,1.596984,5.552437,6.774082,-42.83433,-1.700165
121.1133,8.872024,1.596893,5.526539,7.126234,-44.52267,-1.836609
121.1355,8.882089,1.597219,5.492163,7.176429,-43.00788,-1.828766
121.1511,8.890573,1.598374,5.469569,7.135057,-43.82042,-1.725739
121.1685,8.899601,1.599092,5.445316,7.082027,-42.09988,-1.724945
121.1859,8.909403,1.601339,5.421075,6.949659,-43.84809,-1.740631
121.2026,8.91966,1.604011,5.3997,6.613362,-42.99144,-1.790924
121.224,8.931392,1.605362,5.372696,6.37233,-42.74961,-1.848206
121.2383,8.941004,1.607623,5.356225,5.944069,-42.76057,-2.129791
121.2588,8.953291,1.608598,5.33328,5.706151,-41.49522,-2.32077
121.2752,8.965159,1.610356,5.316468,5.278515,-41.19311,-2.582275
121.2916,8.977455,1.611535,5.300562,4.977864,-40.95335,-2.637695
121.3132,8.992036,1.611606,5.278688,4.889704,-40.59513,-2.700623
121.3296,9.004887,1.610833,5.264183,4.781965,-40.27537,-2.891266
121.3478,9.019672,1.609565,5.248333,4.839461,-39.5062,-3.013123
121.3691,9.036761,1.609331,5.227678,4.879308,-38.18049,-2.905457
121.3859,9.052352,1.609895,5.213075,4.735619,-38.42564,-2.531219
121.4034,9.069926,1.610942,5.198156,4.269042,-36.74593,-2.307526
121.4244,9.090011,1.611205,5.178058,3.981611,-36.47698,-2.309723
121.4408,9.10834,1.611597,5.164211,3.576743,-35.73852,-2.363159
121.459,9.129224,1.611071,5.148928,3.453791,-34.97068,-2.306335
121.4806,9.154786,1.610054,5.129906,3.401386,-34.14986,-2.208496
121.5033,9.183146,1.609136,5.109756,3.198329,-33.10104,-2.196655
121.525,9.212024,1.608021,5.090634,3.166136,-31.9012,-2.147003
121.547,9.243263,1.606954,5.071084,3.062854,-30.35291,-1.808563
121.5696,9.276327,1.605827,5.050813,2.976452,-29.69294,-1.438873
121.5926,9.311486,1.604853,5.03044,2.844036,-27.64979,-1.378906
121.6146,9.336785,1.603966,5.018613,2.710084,-26.41146,-1.610657
121.6369,9.355845,1.603425,5.011894,2.829792,-24.29147,-1.738098
121.6587,9.369543,1.602653,5.009698,3.119447,-22.88248,-1.624146
121.6812,9.381279,1.602949,5.009121,3.018652,-21.91364,-1.192413
121.704,9.393456,1.603894,5.008215,2.656399,-21.09405,-0.6847534
121.7249,9.405027,1.603996,5.007515,2.518737,-20.39938,-0.2599792
121.7475,9.41783,1.604194,5.005587,2.579432,-19.09921,-0.03411865
121.7699,9.43136,1.605046,5.002679,2.727358,-18.73498,0.2444358
121.792,9.446642,1.606625,4.998219,2.914171,-18.08942,0.5268033
121.8154,9.465352,1.608184,4.990959,2.935454,-17.95922,0.8793009
121.8368,9.485113,1.609385,4.982625,2.911871,-17.98153,1.298162
121.8591,9.508717,1.610319,4.971805,2.946908,-17.60265,1.476531
121.8804,9.532516,1.610614,4.960559,2.975507,-17.27005,1.421688
121.904,9.562009,1.610539,4.946446,2.818371,-16.20777,1.323134
121.9253,9.590549,1.610018,4.932769,2.509218,-15.54739,1.282124
121.9481,9.623116,1.609028,4.917009,2.120723,-14.96244,1.457033
121.9697,9.65524,1.607897,4.90167,1.642349,-14.49509,1.668426
121.9923,9.691246,1.606462,4.884215,1.199865,-14.03344,1.870443
122.0146,9.727876,1.604667,4.866191,1.02063,-13.78779,2.025807
122.0362,9.764542,1.602477,4.84793,1.213524,-13.61652,2.030783
122.0583,9.802849,1.600428,4.828882,1.520639,-13.02032,1.906149
122.0805,9.841394,1.598518,4.809699,1.819484,-12.20953,1.935574
122.1036,9.881521,1.596426,4.789748,2.184676,-11.73236,1.980752
122.1255,9.919369,1.595102,4.771023,2.449427,-11.35468,1.810093
122.1475,9.956376,1.595314,4.752056,2.428334,-11.12384,1.799299
122.1692,9.991704,1.596578,4.73334,2.392541,-10.96923,2.044277
122.1922,10.02693,1.598985,4.714589,2.379544,-10.78737,2.347207
122.2143,10.05831,1.602736,4.697361,2.345213,-10.54286,2.472487
122.2362,10.0871,1.607101,4.681393,2.2258,-10.18214,2.487837
