time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
173.0508,5.674781,1.78157,-0.4763081,-0.6636658,-1.125275,-0.02279663
173.1402,5.776124,1.782724,-0.4917463,-0.9215088,-0.5266724,-0.008331299
173.1646,5.803175,1.783032,-0.4957872,-0.8319397,-0.4624023,-0.008148193
173.1786,5.818632,1.783272,-0.4978122,-0.7536316,-0.4750061,-0.009277344
173.1906,5.831557,1.783726,-0.4996023,-0.6750488,-0.4968567,-0.01107788
173.2003,5.8418,1.784109,-0.5009596,-0.6004028,-0.4996948,-0.01266479
173.2117,5.853845,1.784597,-0.5025589,-0.510437,-0.5523071,-0.01602173
173.2237,5.865981,1.78565,-0.5042908,-0.1000061,-0.5046082,-0.01885986
173.2453,5.888262,1.786145,-0.5068828,0.3639155,-0.9621582,-0.0390625
173.2571,5.899778,1.786982,-0.5083715,0.5617913,-0.7554932,-0.03439331
173.2791,5.920848,1.78751,-0.5110617,0.5749624,-0.4937744,-0.02328491
173.3014,5.941487,1.787775,-0.5134143,0.4175823,-0.3567505,-0.01681519
173.3181,5.955927,1.788352,-0.5154279,0.2658322,-0.1145935,-0.00533318
173.3347,5.970197,1.788531,-0.5172236,0.07883858,0.01207964,0.0006546175
173.3517,5.983919,1.788524,-0.5194465,-0.3841553,0.1628542,0.007840177
173.3699,5.998219,1.788256,-0.5214959,-0.6092224,0.1954904,0.009500897
173.3897,6.013538,1.787935,-0.5232378,-0.9732361,-0.03781128,-0.001887167
173.4012,6.02228,1.78746,-0.5245382,-1.156891,-0.310791,-0.01455688
173.412,6.030316,1.786993,-0.5257489,-1.200317,-0.460907,-0.02108765
173.4232,6.038568,1.786064,-0.5275201,-1.3284,-0.7427063,-0.03256226
173.4448,6.054812,1.785545,-0.5296172,-1.391144,-0.8859253,-0.03829956
173.4566,6.063526,1.784528,-0.5313908,-1.503143,-1.195587,-0.05050659
173.4841,6.084564,1.783671,-0.5346686,-1.573914,-1.452362,-0.05987549
173.5013,6.097939,1.783655,-0.5370288,-1.505646,-1.684387,-0.06976318
173.5226,6.114911,1.783733,-0.5392301,-1.368896,-1.772552,-0.07556152
173.5339,6.123987,1.783534,-0.5405017,-1.201721,-1.856964,-0.08303833
173.5444,6.132506,1.783073,-0.5415568,-1.043121,-1.899506,-0.08636475
173.5565,6.14241,1.782072,-0.5430817,-1.062012,-2.102356,-0.0930481
173.5783,6.160429,1.781717,-0.5450423,-1.036957,-2.126984,-0.0920105
173.5894,6.169881,1.781361,-0.5460311,-1.033508,-2.100677,-0.08810425
173.6005,6.179393,1.781045,-0.5468214,-1.107117,-1.976013,-0.08044434
173.6113,6.188594,1.780759,-0.547702,-1.240356,-1.942047,-0.07669067
173.6283,6.203554,1.780126,-0.5488874,-1.46286,-1.935394,-0.07254028
173.6449,6.217916,1.77975,-0.5500231,-1.564911,-1.90979,-0.06948853
173.6563,6.228011,1.779321,-0.5507444,-1.572845,-1.752563,-0.06140137
173.6673,6.237706,1.778932,-0.5514009,-1.592041,-1.753357,-0.059021
173.6781,6.247437,1.77864,-0.5518599,-1.597992,-1.734283,-0.05603027
173.689,6.257308,1.778413,-0.5522323,-1.593475,-1.720337,-0.05374146
173.7007,6.268047,1.778043,-0.5520445,-1.676788,-1.743622,-0.05001831
173.7228,6.288585,1.778025,-0.5534282,-1.603058,-1.663147,-0.04711914
173.7339,6.299227,1.778029,-0.5537807,-1.536896,-1.628998,-0.04666138
173.7444,6.309473,1.778166,-0.5538598,-1.378143,-1.545898,-0.04696655
173.7561,6.321033,1.778306,-0.5542362,-1.189362,-1.438446,-0.04681396
173.7676,6.332855,1.778737,-0.5534595,-0.9740295,-1.337616,-0.04702759
