time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
170.7333,38.73725,5.994167,24.17139,0,152.9324,0
170.7882,38.74612,5.998009,24.15404,0,152.9272,0
170.816,38.74938,5.999264,24.14765,0,152.9263,0
170.8389,38.75134,5.999973,24.14382,0,152.9258,0
170.8595,38.75277,6.000473,24.14102,0,152.9253,0
170.8821,38.75393,6.000862,24.13877,0,152.9249,0
170.9054,38.75478,6.001144,24.13709,0,152.9247,0
170.9271,38.75536,6.001335,24.13595,0,152.9245,0
170.9509,38.75583,6.001484,24.13504,0,152.9244,0
170.9736,38.75616,6.001587,24.1344,0,152.9243,0
170.9961,38.75642,6.001671,24.13389,0,152.9243,0
171.0182,38.7566,6.001728,24.13353,0,152.9241,0
171.0389,38.75673,6.001766,24.13328,0,152.9241,0
171.0645,38.75661,6.001732,24.13351,0,152.9241,0
171.087,38.75637,6.001656,24.13398,0,152.9241,0
171.1075,38.7559,6.001507,24.13491,0,152.9241,0
171.1293,38.75481,6.001156,24.13703,0,152.9241,0
171.1504,38.75304,6.000561,24.14051,0,152.9241,0
171.1716,38.75077,5.999767,24.14494,0,152.9241,0
171.194,38.74764,5.998604,24.15107,0,152.9241,0
171.2151,38.74413,5.997208,24.15792,0,152.9241,0
171.2389,38.73973,5.995312,24.16652,0,152.9241,0
171.2616,38.73536,5.993263,24.17509,0,152.9241,0
171.2822,38.73124,5.991192,24.18316,0,152.9241,0
171.3052,38.72679,5.988708,24.19215,0,153.7045,0
171.3278,38.72264,5.986137,24.20083,0,154.4887,0
171.3504,38.71875,5.983528,24.20911,0,154.835,0
171.372,38.71522,5.980984,24.21674,0,155.0852,0
171.3945,38.71181,5.978386,24.22413,0,155.2659,0
171.4174,38.7086,5.975796,24.23115,0,155.3966,0
171.4413,38.70551,5.97319,24.23792,0,155.5278,0
171.4647,38.70315,5.971104,24.24312,0,155.5858,0
171.4887,38.7014,5.969482,24.24706,0,156.0495,0
171.5164,38.69999,5.968082,24.25038,0,157.014,0
171.5429,38.69913,5.967186,24.25247,0,157.6064,0
171.5712,38.69847,5.966476,24.25411,0,157.868,0
171.5991,38.69804,5.966019,24.25517,0,158.1936,0
171.6334,38.6977,5.965645,24.25602,0,158.3307,0
171.6631,38.69751,5.965427,24.25651,0,158.415,0
171.6998,38.69736,5.965252,24.2569,0,158.4668,0
171.7291,38.69727,5.96516,24.25711,0,158.4986,0
171.7697,38.69721,5.965088,24.25728,0,158.5227,0
171.7992,38.69717,5.96505,24.25736,0,158.5329,0
171.8362,38.6973,5.965187,24.25704,0,158.9611,0
171.8683,38.69798,5.966026,24.25515,0,160.1084,0
171.9132,38.70115,5.969879,24.2461,0,160.7074,0
171.947,38.70477,5.974106,24.23557,0,161.0202,0
171.9838,38.71021,5.97998,24.21964,0,161.1519,0
172.0153,38.71568,5.985306,24.20353,0,161.2522,0
172.0469,38.7217,5.990494,24.18575,0,161.2826,0
172.0844,38.72976,5.996349,24.16191,0,161.3204,0
172.1176,38.73746,6.000801,24.13911,0,161.3363,0
172.1501,38.7451,6.004284,24.11542,0,162.1288,0
172.1843,38.75296,6.027042,24.08987,0,162.9181,0
