time,rot.x,rot.y,rot.z
551.4055,16.84699,7.634258,-1.736816
551.4111,16.84699,7.634258,-1.736816
551.4222,16.84699,7.634258,-1.736816
551.4333,16.84699,7.634258,-1.736816
551.4445,16.84699,7.634258,-1.736816
551.4556,17.83133,6.962618,-1.564331
551.4667,17.83133,6.962618,-1.564331
551.4778,17.83133,6.962618,-1.564331
551.4889,18.10975,5.123115,-1.206451
551.5,18.10975,5.123115,-1.206451
551.5078,18.89963,1.970857,-0.5038147
551.5111,18.89963,1.970857,-0.5038147
551.5222,18.89963,1.970857,-0.5038147
551.5333,18.89963,1.970857,-0.5038147
551.5444,19.10931,0.1383902,-0.09814453
551.5555,19.10931,0.1383902,-0.09814453
551.5645,14.80452,-4.660095,1.002209
551.5778,14.80452,-4.660095,1.002209
551.5889,14.80452,-4.660095,1.002209
551.5967,14.37161,-5.58606,1.220911
551.6,14.37161,-5.58606,1.220911
551.6111,14.37161,-5.58606,1.220911
551.6223,14.37161,-5.58606,1.220911
551.6334,14.13898,-6.331604,1.39453
551.6445,14.13898,-6.331604,1.39453
551.6553,13.47876,-5.989868,1.342855
551.6667,13.47876,-5.989868,1.342855
551.6778,13.47876,-5.989868,1.342855
551.6866,13.35461,-4.881134,1.106212
551.7,13.35461,-4.881134,1.106212
551.7111,13.35461,-4.881134,1.106212
551.7167,12.78772,-3.964142,0.9164049
551.7222,12.78772,-3.964142,0.9164049
551.7333,12.78772,-3.964142,0.9164049
551.7444,12.78772,-3.964142,0.9164049
551.7534,12.59486,-3.293945,0.7516837
551.7667,12.59486,-3.293945,0.7516837
551.7778,12.59486,-3.293945,0.7516837
551.7817,11.7199,-2.628174,0.5718345
551.8,11.7199,-2.628174,0.5718345
551.8111,11.7199,-2.628174,0.5718345
551.8201,11.14201,-2.197754,0.4418358
551.8201,11.14201,-2.197754,0.4418358
551.8334,11.14201,-2.197754,0.4418358
551.8445,11.14201,-2.197754,0.4418358
551.8556,11.23898,-1.936462,0.2592849
551.8667,11.23898,-1.936462,0.2592849
551.8778,11.23898,-1.936462,0.2592849
551.8857,1.049159,-0.344574,0.06145388
551.9,1.049159,-0.344574,0.06145388
551.9111,1.049159,-0.344574,0.06145388
551.9146,-2.620636,-1.625793,0.4071601
551.9222,-2.620636,-1.625793,0.4071601
551.9333,-2.620636,-1.625793,0.4071601
551.9445,-2.620636,-1.625793,0.4071601
551.9532,-0.8660278,-0.876709,0.2131445
551.9667,-0.8660278,-0.876709,0.2131445
551.9778,-0.8660278,-0.876709,0.2131445
551.9822,-1.870209,-1.249634,0.3371349
552,-1.870209,-1.249634,0.3371349
552.0111,-1.870209,-1.249634,0.3371349
552.0181,-1.190765,-0.3596191,0.1179917
552.0222,-1.190765,-0.3596191,0.1179917
