time,rot.x,rot.y,rot.z
15.41111,-0.001687057,-0.00106252,-7.760439E-05
15.42222,-0.001687057,-0.00106252,-7.760439E-05
15.43333,-0.001687057,-0.00106252,-7.760439E-05
15.44444,-0.001687057,-0.00106252,-7.760439E-05
15.45556,-0.001687057,-0.00106252,-7.760439E-05
15.46667,-0.001687057,-0.00106252,-7.760439E-05
15.47778,-0.001687057,-0.00106252,-7.760439E-05
15.48889,-0.001687057,-0.00106252,-7.760439E-05
15.5,-0.001687057,-0.00106252,-7.760439E-05
15.50903,-0.001666567,-0.001063587,-7.917203E-05
15.51111,-0.001666567,-0.001063587,-7.917203E-05
15.52222,-0.001666567,-0.001063587,-7.917203E-05
15.53333,-0.001666567,-0.001063587,-7.917203E-05
15.54178,-0.001663152,-0.001063374,-7.891194E-05
15.55556,-0.001663152,-0.001063374,-7.891194E-05
15.56586,-0.001646076,-0.001064014,-7.773149E-05
15.57778,-0.001646076,-0.001064014,-7.773149E-05
15.58655,-0.001623451,-0.001064655,-7.710469E-05
15.6,-0.001623451,-0.001064655,-7.710469E-05
15.60885,-0.001637965,-0.001064655,-7.681107E-05
15.61111,-0.001637965,-0.001064655,-7.681107E-05
15.62222,-0.001637965,-0.001064655,-7.681107E-05
15.63187,-0.001621317,-0.001064868,-7.647106E-05
15.64444,-0.001621317,-0.001064868,-7.647106E-05
15.65295,-0.001618756,-0.001065082,-7.657112E-05
15.66667,-0.001618756,-0.001065082,-7.657112E-05
15.67461,-0.001620036,-0.001065082,-7.691128E-05
15.68889,-0.001620036,-0.001065082,-7.691128E-05
15.7,-0.001620036,-0.001065082,-7.691128E-05
15.70239,-0.001631562,-0.001064655,-7.691785E-05
15.71111,-0.001631562,-0.001064655,-7.691785E-05
15.72028,-0.001631989,-0.001064655,-7.711128E-05
15.73333,-0.001631989,-0.001064655,-7.711128E-05
15.7422,-0.001636685,-0.001064655,-7.709122E-05
15.75556,-0.001636685,-0.001064655,-7.709122E-05
15.76354,-0.001663578,-0.001063801,-7.70643E-05
15.77778,-0.001663578,-0.001063801,-7.70643E-05
15.78623,-0.001690473,-0.00106316,-7.704406E-05
15.8,-0.001690473,-0.00106316,-7.704406E-05
15.80791,-0.001718647,-0.00106252,-7.674366E-05
15.81111,-0.001718647,-0.00106252,-7.674366E-05
15.82222,-0.001718647,-0.00106252,-7.674366E-05
15.83052,-0.001700718,-0.001062734,-7.641699E-05
15.84445,-0.001700718,-0.001062734,-7.641699E-05
15.85556,-0.001700718,-0.001062734,-7.641699E-05
15.86667,-0.001701145,-0.00106252,-7.655037E-05
15.87596,-0.001696876,-0.00106252,-7.647706E-05
15.88889,-0.001696876,-0.00106252,-7.647706E-05
15.89718,-0.001691753,-0.00106252,-7.618362E-05
15.9,-0.001691753,-0.00106252,-7.618362E-05
15.91111,-0.001691753,-0.00106252,-7.618362E-05
15.92222,-0.001699437,-0.001061667,-7.633698E-05
15.93333,-0.001699437,-0.001061667,-7.633698E-05
15.94167,-0.001695595,-0.001061667,-7.592346E-05
15.95556,-0.001695595,-0.001061667,-7.592346E-05
15.96385,-0.001706694,-0.001061453,-7.576327E-05
15.97778,-0.001706694,-0.001061453,-7.576327E-05
15.98609,-0.001701998,-0.001061239,-7.625023E-05
16,-0.001701998,-0.001061239,-7.625023E-05
16.01111,-0.001701998,-0.001061239,-7.625023E-05
16.01357,-0.001708402,-0.001061026,-7.576995E-05
16.02222,-0.001708402,-0.001061026,-7.576995E-05
16.03333,-0.001708402,-0.001061026,-7.576995E-05
16.04445,-0.001713951,-0.001060599,-7.584993E-05
16.05341,-0.001713525,-0.001060386,-7.520962E-05
16.06667,-0.001713525,-0.001060386,-7.520962E-05
16.07499,-0.001714378,-0.001061026,-7.595664E-05
16.08889,-0.001714378,-0.001061026,-7.595664E-05
16.09703,-0.001723343,-0.001061026,-7.591654E-05
16.1,-0.001723343,-0.001061026,-7.591654E-05
16.11111,-0.001723343,-0.001061026,-7.591654E-05
16.12222,-0.001722489,-0.00106124,-7.629007E-05
16.13333,-0.001722489,-0.00106124,-7.629007E-05
16.14133,-0.00172505,-0.001061026,-7.702376E-05
16.15556,-0.00172505,-0.001061026,-7.702376E-05
16.16667,-0.00172505,-0.001061026,-7.702376E-05
16.17113,-0.001722489,-0.001060813,-7.669028E-05
16.18889,-0.001722489,-0.001060813,-7.669028E-05
16.1902,-0.001704133,-0.001061666,-7.710398E-05
16.2,-0.001704133,-0.001061666,-7.710398E-05
16.21111,-0.001706694,-0.00106124,-7.663706E-05
16.22222,-0.001706694,-0.00106124,-7.663706E-05
16.23333,-0.001716513,-0.001061666,-7.605E-05
16.24444,-0.001716513,-0.001061666,-7.605E-05
16.25193,-0.001695168,-0.001062947,-7.601015E-05
16.26667,-0.001695168,-0.001062947,-7.601015E-05
16.27472,-0.001699864,-0.001063374,-7.654371E-05
16.28889,-0.001699864,-0.001063374,-7.654371E-05
16.29719,-0.001684496,-0.001064441,-7.613029E-05
16.3,-0.001684496,-0.001064441,-7.613029E-05
16.31111,-0.001684496,-0.001064441,-7.613029E-05
16.32222,-0.001684496,-0.001064441,-7.613029E-05
16.33333,-0.001680227,-0.001064868,-7.578348E-05
16.34204,-0.001673397,-0.001064655,-7.579688E-05
16.35556,-0.001673397,-0.001064655,-7.579688E-05
16.36355,-0.001659737,-0.001065082,-7.563693E-05
16.37778,-0.001659737,-0.001065082,-7.563693E-05
16.38523,-0.001673824,-0.001064655,-7.524993E-05
16.4,-0.001673824,-0.001064655,-7.524993E-05
16.40792,-0.001668274,-0.001064868,-7.484978E-05
16.41111,-0.001668274,-0.001064868,-7.484978E-05
16.42222,-0.001668274,-0.001064868,-7.484978E-05
16.43026,-0.001679374,-0.001064868,-7.454285E-05
16.44444,-0.001679374,-0.001064868,-7.454285E-05
16.45225,-0.001672543,-0.001065508,-7.466295E-05
16.46667,-0.001672543,-0.001065508,-7.466295E-05
16.47778,-0.001672543,-0.001065508,-7.466295E-05
16.4802,-0.001668274,-0.001066362,-7.446289E-05
16.49734,-0.001681935,-0.001066362,-7.390246E-05
16.5,-0.001681935,-0.001066362,-7.390246E-05
16.51111,-0.001681935,-0.001066362,-7.390246E-05
16.52222,-0.001676385,-0.001066576,-7.355565E-05
16.53333,-0.001676385,-0.001066576,-7.355565E-05
16.54331,-0.001667847,-0.001067003,-7.318889E-05
16.55556,-0.001667847,-0.001067003,-7.318889E-05
16.56397,-0.001663578,-0.001067003,-7.284208E-05
16.57778,-0.001663578,-0.001067003,-7.284208E-05
16.58585,-0.001668274,-0.001066789,-7.230177E-05
16.6,-0.001668274,-0.001066789,-7.230177E-05
16.60809,-0.0016798,-0.001066362,-7.192147E-05
16.61111,-0.0016798,-0.001066362,-7.192147E-05
16.62222,-0.0016798,-0.001066362,-7.192147E-05
16.63333,-0.0016798,-0.001066362,-7.192147E-05
16.64445,-0.001670836,-0.001066789,-7.172144E-05
16.65466,-0.00166614,-0.001066789,-7.182155E-05
16.66667,-0.00166614,-0.001066789,-7.182155E-05
16.67451,-0.001657175,-0.001066362,-7.172159E-05
16.68889,-0.001657175,-0.001066362,-7.172159E-05
16.69663,-0.001661871,-0.001065722,-7.183493E-05
16.7,-0.001661871,-0.001065722,-7.183493E-05
16.71111,-0.001661871,-0.001065722,-7.183493E-05
16.72222,-0.001664005,-0.001065295,-7.212174E-05
16.73333,-0.001664005,-0.001065295,-7.212174E-05
16.74181,-0.001681508,-0.001064228,-7.284864E-05
16.75556,-0.001681508,-0.001064228,-7.284864E-05
16.76344,-0.001687911,-0.001063801,-7.318208E-05
16.77778,-0.001687911,-0.001063801,-7.318208E-05
16.78889,-0.001687911,-0.001063801,-7.318208E-05
16.79077,-0.0016798,-0.001064015,-7.30821E-05
16.8,-0.0016798,-0.001064015,-7.30821E-05
16.81111,-0.001686204,-0.001063587,-7.227496E-05
16.82222,-0.001686204,-0.001063587,-7.227496E-05
16.83333,-0.001690899,-0.001062947,-7.110766E-05
16.84444,-0.001690899,-0.001062947,-7.110766E-05
16.85246,-0.001684069,-0.00106252,-7.054077E-05
16.86667,-0.001684069,-0.00106252,-7.054077E-05
16.87473,-0.001686631,-0.001062094,-7.061414E-05
16.88889,-0.001686631,-0.001062094,-7.061414E-05
16.89615,-0.001709256,-0.001061026,-7.079403E-05
16.9,-0.001709256,-0.001061026,-7.079403E-05
16.91111,-0.001709256,-0.001061026,-7.079403E-05
16.92222,-0.001701572,-0.00106124,-7.036054E-05
16.93333,-0.001701572,-0.00106124,-7.036054E-05
16.94444,-0.001701572,-0.00106124,-7.036054E-05
16.95556,-0.001716299,-0.001060599,-6.93132E-05
16.96256,-0.001694528,-0.00106124,-6.892653E-05
16.97778,-0.001694528,-0.00106124,-6.892653E-05
16.98574,-0.001697303,-0.001060599,-6.863303E-05
17,-0.001697303,-0.001060599,-6.863303E-05
17.00836,-0.001686204,-0.001060599,-6.841303E-05
17.01111,-0.001686204,-0.001060599,-6.841303E-05
17.02222,-0.001686204,-0.001060599,-6.841303E-05
17.03333,-0.001667634,-0.001060813,-6.804633E-05
17.04445,-0.001667634,-0.001060813,-6.804633E-05
17.05407,-0.001668488,-0.001060386,-6.749938E-05
17.06667,-0.001668488,-0.001060386,-6.749938E-05
17.0745,-0.0016655,-0.001060599,-6.689909E-05
17.08889,-0.0016655,-0.001060599,-6.689909E-05
17.1,-0.0016655,-0.001060599,-6.689909E-05
17.10264,-0.00167233,-0.001060599,-6.701244E-05
17.11111,-0.00167233,-0.001060599,-6.701244E-05
17.12087,-0.001695168,-0.001059746,-6.694553E-05
17.13333,-0.001695168,-0.001059746,-6.694553E-05
17.14083,-0.001695595,-0.001059319,-6.640525E-05
17.15556,-0.001695595,-0.001059319,-6.640525E-05
17.16291,-0.001704133,-0.001058892,-6.605166E-05
17.17778,-0.001704133,-0.001058892,-6.605166E-05
17.18565,-0.001693247,-0.001059105,-6.524467E-05
17.2,-0.001693247,-0.001059105,-6.524467E-05
17.20809,-0.001681081,-0.001059319,-6.517809E-05
17.21111,-0.001681081,-0.001059319,-6.517809E-05
17.22222,-0.001681081,-0.001059319,-6.517809E-05
17.23008,-0.001679587,-0.001059105,-6.517143E-05
17.24445,-0.001679587,-0.001059105,-6.517143E-05
17.25556,-0.001679587,-0.001059105,-6.517143E-05
17.26667,-0.001687911,-0.001059105,-6.544482E-05
17.27396,-0.001671476,-0.001059959,-6.565174E-05
17.28889,-0.001671476,-0.001059959,-6.565174E-05
17.29617,-0.001674037,-0.001059959,-6.557835E-05
17.3,-0.001674037,-0.001059959,-6.557835E-05
17.31111,-0.001674037,-0.001059959,-6.557835E-05
