time,rot.x,rot.y,rot.z
20.07445,9.832177,-1.239197,-0.1654663
20.08889,9.832177,-1.239197,-0.1654663
20.1,9.832177,-1.239197,-0.1654663
20.11111,9.832177,-1.239197,-0.1654663
20.12222,9.832177,-1.239197,-0.1654663
20.12762,12.31119,-2.410645,-0.4021912
20.13333,12.31119,-2.410645,-0.4021912
20.14445,12.31119,-2.410645,-0.4021912
20.15041,12.91663,-3.009644,-0.5354614
20.16667,12.91663,-3.009644,-0.5354614
20.17183,13.42709,-2.98819,-0.5647888
20.18889,13.42709,-2.98819,-0.5647888
20.19482,14.05181,-3.253082,-0.6360779
20.2,14.05181,-3.253082,-0.6360779
20.21111,14.05181,-3.253082,-0.6360779
20.22222,14.21486,-2.900391,-0.5838928
20.23333,14.21486,-2.900391,-0.5838928
20.24445,14.26241,-2.78537,-0.5496216
20.25556,14.26241,-2.78537,-0.5496216
20.26094,13.85777,-3.342438,-0.6278381
20.27778,13.85777,-3.342438,-0.6278381
20.28274,11.48931,-3.833618,-0.683136
20.3,11.48931,-3.833618,-0.683136
20.30569,10.31359,-3.155701,-0.555481
20.31111,10.31359,-3.155701,-0.555481
20.32222,10.31359,-3.155701,-0.555481
20.33333,9.021337,-2.592651,-0.4631958
20.34444,9.021337,-2.592651,-0.4631958
20.35556,8.266757,-2.3526,-0.4229736
20.36667,8.266757,-2.3526,-0.4229736
20.37177,8.020961,-2.211426,-0.3991089
20.38889,8.020961,-2.211426,-0.3991089
20.39487,8.433596,-1.656555,-0.3108215
20.4,8.433596,-1.656555,-0.3108215
20.41111,8.433596,-1.656555,-0.3108215
20.42222,8.424572,-1.220093,-0.2408447
20.43333,8.424572,-1.220093,-0.2408447
20.44444,7.440448,-0.8172607,-0.1765442
20.45556,7.440448,-0.8172607,-0.1765442
20.46024,7.49866,-0.2694092,-0.1051025
20.47778,7.49866,-0.2694092,-0.1051025
20.48365,9.67884,-0.2569885,-0.08929443
20.5,9.67884,-0.2569885,-0.08929443
20.50541,13.36549,-0.3765259,-0.04476929
20.51111,13.36549,-0.3765259,-0.04476929
20.52222,13.36549,-0.3765259,-0.04476929
20.53333,14.74809,-0.2885742,-0.002522269
20.54445,14.74809,-0.2885742,-0.002522269
20.55336,15.77809,0.06704988,0.05609676
20.56667,15.77809,0.06704988,0.05609676
20.57263,15.26471,0.4641289,0.0900394
20.58889,15.26471,0.4641289,0.0900394
20.59412,15.93808,0.6874515,0.1232845
20.6,15.93808,0.6874515,0.1232845
20.61111,15.93808,0.6874515,0.1232845
20.62222,16.3045,0.4748858,0.09472753
20.63333,16.3045,0.4748858,0.09472753
20.64445,17.5393,0.4549462,0.1126146
20.65556,17.5393,0.4549462,0.1126146
20.66113,18.30032,0.4465583,0.1275833
20.67778,18.30032,0.4465583,0.1275833
20.68301,18.67414,0.4262965,0.1325473
20.7,18.67414,0.4262965,0.1325473
20.70583,18.68013,0.4666051,0.1371651
20.71111,18.68013,0.4666051,0.1371651
20.72222,18.68013,0.4666051,0.1371651
20.73333,18.56174,0.2705391,0.1087904
20.74445,18.56174,0.2705391,0.1087904
20.75043,18.63345,0.1938336,0.09684961
20.76667,18.63345,0.1938336,0.09684961
20.77257,18.27744,0.1159439,0.07404189
20.78889,18.27744,0.1159439,0.07404189
20.79483,18.35996,-0.1591187,0.02802302
