time,rot.x,rot.y,rot.z
228.9317,12.14852,7.599634,0.3255
228.9444,12.14852,7.599634,0.3255
228.9556,12.14852,7.599634,0.3255
228.9667,12.14852,7.599634,0.3255
228.9778,12.14852,7.599634,0.3255
228.9859,11.9816,4.033363,0.2444709
229,11.9816,4.033363,0.2444709
229.0111,11.9816,4.033363,0.2444709
229.0121,12.57365,2.167417,0.2085346
229.0222,12.57365,2.167417,0.2085346
229.0333,12.57365,2.167417,0.2085346
229.0444,12.57365,2.167417,0.2085346
229.0556,12.68107,0.9973706,0.1704328
229.0667,12.68107,0.9973706,0.1704328
229.0712,12.78139,-0.7427979,0.1077982
229.0889,12.78139,-0.7427979,0.1077982
229.1,12.78139,-0.7427979,0.1077982
229.1007,12.63979,-1.284546,0.076328
229.1111,12.63979,-1.284546,0.076328
229.1222,12.63979,-1.284546,0.076328
229.1333,12.63979,-1.284546,0.076328
229.1445,12.89995,-3.375305,-0.003560205
229.1556,12.89995,-3.375305,-0.003560205
229.1665,13.76591,-4.964783,-0.05593872
229.1778,13.76591,-4.964783,-0.05593872
229.1889,13.76591,-4.964783,-0.05593872
229.1902,13.41914,-4.648712,-0.05166626
229.2,13.41914,-4.648712,-0.05166626
229.2111,13.41914,-4.648712,-0.05166626
229.2222,13.41914,-4.648712,-0.05166626
229.2333,12.47278,5.192265,0.168356
229.2444,12.47278,5.192265,0.168356
229.2546,11.76827,8.232137,0.1804785
229.2667,11.76827,8.232137,0.1804785
229.2776,11.44084,8.437033,0.1424668
229.2889,11.44084,8.437033,0.1424668
229.3,11.44084,8.437033,0.1424668
229.3012,11.31042,9.32128,0.1206262
229.3111,11.31042,9.32128,0.1206262
229.3222,11.31042,9.32128,0.1206262
229.3321,10.69461,10.45844,0.1263883
229.3445,10.69461,10.45844,0.1263883
229.3556,10.69461,10.45844,0.1263883
229.3667,10.63416,11.01078,0.1171846
229.3778,10.63416,11.01078,0.1171846
229.3877,10.49132,11.66055,0.08404793
229.4,10.49132,11.66055,0.08404793
229.4111,10.49132,11.66055,0.08404793
229.4112,10.42959,12.53219,0.06556007
229.4222,10.42959,12.53219,0.06556007
229.4333,10.42959,12.53219,0.06556007
229.4444,10.79129,13.01307,0.09115443
229.4556,10.79129,13.01307,0.09115443
229.4653,11.22223,13.11456,0.1091032
229.4778,11.22223,13.11456,0.1091032
229.4889,11.22223,13.11456,0.1091032
229.5,11.37368,13.35491,0.1024589
229.5111,11.37368,13.35491,0.1024589
229.5211,11.36232,13.45285,0.1176088
229.5211,11.36232,13.45285,0.1176088
229.5333,11.36232,13.45285,0.1176088
229.5444,11.36232,13.45285,0.1176088
229.5556,11.36232,13.45285,0.1176088
229.5625,11.20334,13.65385,0.089639
229.5778,11.20334,13.65385,0.089639
229.5889,11.20334,13.65385,0.089639
229.5902,10.92863,13.8708,0.03395111
229.6,10.92863,13.8708,0.03395111
229.6111,10.92863,13.8708,0.03395111
229.6208,10.71678,14.1803,0.02985185
229.6333,10.71678,14.1803,0.02985185
229.6445,10.71678,14.1803,0.02985185
229.6556,10.83669,11.89085,-0.0206604
229.6667,10.83669,11.89085,-0.0206604
229.6764,10.89159,6.003974,-0.01013184
229.6889,10.89159,6.003974,-0.01013184
229.7,10.89159,6.003974,-0.01013184
229.7004,9.832489,6.844812,-0.06842041
229.7111,9.832489,6.844812,-0.06842041
229.7222,9.832489,6.844812,-0.06842041
229.7329,8.968159,7.858713,-0.1209717
229.7444,8.968159,7.858713,-0.1209717
229.7556,8.968159,7.858713,-0.1209717
229.7667,8.851878,7.563035,-0.1148376
229.7778,8.851878,7.563035,-0.1148376
229.7889,8.851878,7.563035,-0.1148376
229.8,9.138249,5.777576,-0.09509277
229.8111,9.138249,5.777576,-0.09509277
229.8208,9.442014,4.345797,-0.04476929
229.8208,9.442014,4.345797,-0.04476929
229.8333,9.442014,4.345797,-0.04476929
229.8445,9.442014,4.345797,-0.04476929
229.8556,9.958324,4.21417,-0.01809692
229.8667,9.958324,4.21417,-0.01809692
229.8776,10.40526,5.258293,-0.02560425
229.8889,10.40526,5.258293,-0.02560425
229.9,10.40526,5.258293,-0.02560425
229.9005,10.39218,7.05625,-0.04846191
229.9111,10.39218,7.05625,-0.04846191
229.9222,10.39218,7.05625,-0.04846191
229.9317,10.67152,6.547182,-0.02786255
229.9444,10.67152,6.547182,-0.02786255
229.9556,10.67152,6.547182,-0.02786255
229.9667,10.54142,6.803443,-0.01123047
229.9778,10.54142,6.803443,-0.01123047
229.9885,11.5982,8.20634,-0.006317139
230,11.5982,8.20634,-0.006317139
230.0109,10.86965,7.950501,-0.0335083
230.0109,10.86965,7.950501,-0.0335083
230.0222,10.86965,7.950501,-0.0335083
230.0333,10.86965,7.950501,-0.0335083
230.0429,10.58901,8.28824,-0.04495239
230.0556,10.58901,8.28824,-0.04495239
230.0667,10.58901,8.28824,-0.04495239
230.0778,10.73373,7.894464,-0.01501465
230.0889,10.73373,7.894464,-0.01501465
230.099,10.8428,9.03492,-0.009094238
230.1,10.8428,9.03492,-0.009094238
230.1111,10.8428,9.03492,-0.009094238
230.1217,11.62419,9.638494,0.0564004
230.1333,11.62419,9.638494,0.0564004
230.144,12.59608,8.880101,0.153768
230.1556,12.59608,8.880101,0.153768
230.1667,12.59608,8.880101,0.153768
230.1778,13.3615,7.47587,0.2231411
230.1889,13.3615,7.47587,0.2231411
230.1981,14.45229,8.796508,0.2822983
230.2,14.45229,8.796508,0.2822983
230.2111,14.45229,8.796508,0.2822983
230.2222,14.45229,8.796508,0.2822983
230.2333,14.1125,10.29488,0.3010346
230.2444,14.1125,10.29488,0.3010346
230.254,14.88764,10.12629,0.3494506
230.2667,14.88764,10.12629,0.3494506
230.2766,14.77669,9.799122,0.3431798
230.2889,14.77669,9.799122,0.3431798
230.2987,14.35067,9.850743,0.3017442
230.3,14.35067,9.850743,0.3017442
230.3111,14.35067,9.850743,0.3017442
230.3222,14.35067,9.850743,0.3017442
230.3333,14.07158,9.097869,0.2561126
230.3445,14.07158,9.097869,0.2561126
230.3556,14.07158,9.097869,0.2561126
230.3667,13.60963,8.19496,0.2048249
230.3778,13.60963,8.19496,0.2048249
230.3874,12.96589,7.30744,0.1705951
230.4,12.96589,7.30744,0.1705951
230.4102,12.56792,7.12048,0.1581568
