time,rot.x,rot.y,rot.z
280.7072,6.084418,-0.7041626,0.08959261
280.7111,6.084418,-0.7041626,0.08959261
280.7222,6.084418,-0.7041626,0.08959261
280.7333,6.084418,-0.7041626,0.08959261
280.7444,6.084418,-0.7041626,0.08959261
280.7556,6.084418,-0.7041626,0.08959261
280.7667,7.911927,-3.136719,0.5477674
280.7778,7.911927,-3.136719,0.5477674
280.7818,8.899848,-4.081268,0.7291904
280.8,8.899848,-4.081268,0.7291904
280.8059,9.835144,-4.628754,0.8507453
280.8111,9.835144,-4.628754,0.8507453
280.8222,9.835144,-4.628754,0.8507453
280.8309,10.20397,-5.473419,1.039855
280.8445,10.20397,-5.473419,1.039855
280.8556,10.20397,-5.473419,1.039855
280.8667,7.669724,-2.172699,0.3832908
280.8778,7.669724,-2.172699,0.3832908
280.8816,6.112613,2.091083,-0.4468994
280.9,6.112613,2.091083,-0.4468994
280.9055,5.837541,1.336653,-0.2863159
280.9111,5.837541,1.336653,-0.2863159
280.9222,5.837541,1.336653,-0.2863159
280.9333,5.342666,1.409283,-0.2897339
280.9445,5.342666,1.409283,-0.2897339
280.9534,6.070674,1.616404,-0.3228455
280.9667,6.070674,1.616404,-0.3228455
280.9778,6.070674,1.616404,-0.3228455
280.9889,6.705012,1.31074,-0.251709
281,6.705012,1.31074,-0.251709
281.0019,7.527395,0.9238152,-0.1655884
281.0111,7.527395,0.9238152,-0.1655884
281.0222,7.527395,0.9238152,-0.1655884
281.0333,8.356548,0.1145778,-0.02624512
281.0445,8.356548,0.1145778,-0.02624512
281.0511,8.69403,-0.6591187,0.1036793
281.0667,8.69403,-0.6591187,0.1036793
281.0771,9.736908,-1.06131,0.171558
281.0889,9.736908,-1.06131,0.171558
281.1,9.736908,-1.06131,0.171558
281.1017,10.72503,-1.255249,0.1991609
281.1111,10.72503,-1.255249,0.1991609
281.1222,10.72503,-1.255249,0.1991609
281.1333,11.75799,-2.045959,0.3023362
281.1444,11.75799,-2.045959,0.3023362
281.1512,12.36224,-2.367096,0.3365549
281.1667,12.36224,-2.367096,0.3365549
281.1769,13.18665,-3.339081,0.4552063
281.1889,13.18665,-3.339081,0.4552063
281.2,13.18665,-3.339081,0.4552063
281.2007,11.68737,-0.211853,0.08543959
281.2111,11.68737,-0.211853,0.08543959
281.2222,11.68737,-0.211853,0.08543959
281.2333,9.778314,1.904857,-0.170929
281.2444,9.778314,1.904857,-0.170929
281.2556,10.10038,0.140857,0.05733175
281.2667,10.10038,0.140857,0.05733175
281.2743,8.622224,-0.2565002,0.09917083
281.2889,8.622224,-0.2565002,0.09917083
281.2995,6.547088,-1.839294,0.296314
281.3,6.547088,-1.839294,0.296314
281.3111,6.547088,-1.839294,0.296314
281.3222,6.547088,-1.839294,0.296314
281.3333,5.147615,-2.699097,0.4419154
281.3445,5.147615,-2.699097,0.4419154
281.3556,4.002409,-2.814056,0.4671182
281.3667,4.002409,-2.814056,0.4671182
281.3742,4.006137,-2.670074,0.4490229
281.3889,4.006137,-2.670074,0.4490229
281.3992,3.925819,-2.418488,0.408316
281.4,3.925819,-2.418488,0.408316
281.4111,3.925819,-2.418488,0.408316
281.4222,3.925819,-2.418488,0.408316
281.4333,4.054368,-1.83786,0.328489
281.4445,4.054368,-1.83786,0.328489
281.4556,4.284544,-1.090485,0.2106295
281.4667,4.284544,-1.090485,0.2106295
281.4746,4.878747,-0.6081543,0.1347048
281.4889,4.878747,-0.6081543,0.1347048
281.4988,5.8449,-0.2245483,0.07819152
281.5,5.8449,-0.2245483,0.07819152
281.5111,5.8449,-0.2245483,0.07819152
281.5222,5.8449,-0.2245483,0.07819152
281.5333,6.464707,-0.3092957,0.08704867
281.5445,6.464707,-0.3092957,0.08704867
281.5556,7.078598,-1.046539,0.1950088
281.5667,7.078598,-1.046539,0.1950088
281.5733,7.189536,-1.419556,0.2521115
281.5889,7.189536,-1.419556,0.2521115
281.5971,7.578494,-1.397461,0.2560686
281.6,7.578494,-1.397461,0.2560686
281.6111,7.578494,-1.397461,0.2560686
281.6205,7.4314,-1.46463,0.2600941
281.6333,7.4314,-1.46463,0.2600941
281.6444,7.4314,-1.46463,0.2600941
281.6555,7.376019,-1.017303,0.1885124
281.6667,7.376019,-1.017303,0.1885124
281.6778,7.024749,-0.8099976,0.1571966
281.6889,7.024749,-0.8099976,0.1571966
281.6909,6.911355,-0.4833984,0.1001964
281.7,6.911355,-0.4833984,0.1001964
281.7111,6.911355,-0.4833984,0.1001964
281.7222,6.81992,-0.4234924,0.08372921
281.7333,6.81992,-0.4234924,0.08372921
281.7401,7.196173,0.1127558,-0.00958252
281.7556,7.196173,0.1127558,-0.00958252
