time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
18.46163,0.5612383,-0.6415067,-1.012204,356.114,347.5386,356.6215
18.50503,0.5613611,-6.695078,-1.01234,356.1846,347.7138,356.6564
18.5167,0.5614257,-0.6476636,-1.012419,356.4026,348.8568,356.7838
18.53436,0.5614848,-2.671174,-1.012456,356.462,349.02,356.7838
18.54556,0.5615647,-0.6513436,-1.012465,356.3477,349.2401,356.7921
18.56716,0.5616317,-2.67849,-1.012554,356.2779,349.3738,356.8021
18.57877,0.5616956,-0.6550052,-1.012635,356.1161,349.7432,356.852
18.59006,0.5617757,-0.6561937,-1.012881,356.0117,349.9316,356.8733
18.61141,0.5618337,-2.688195,-1.012957,355.9393,350.0757,356.9046
18.62261,0.5618475,-0.6598771,-1.013084,355.7611,350.4878,356.9586
18.63381,0.5618778,-0.6611475,-1.013119,355.7262,350.6482,356.9963
18.64485,0.5618556,-0.6623116,-1.01313,355.6994,350.8463,357.0248
18.65608,0.5618497,-0.6635238,-1.013229,355.7055,351.0422,357.0407
18.66682,0.5618546,-0.6647116,-1.013306,355.6647,351.2787,357.0547
18.67841,0.5618474,-0.6659424,-1.013373,355.6709,351.5562,357.0719
18.68963,0.5618625,-0.6671498,-1.013454,355.7162,351.8751,357.0906
18.70071,0.5618351,-0.6683551,-1.013558,355.7242,352.0963,357.1167
18.712,0.5618027,-0.6695404,-1.013743,355.7124,352.3536,357.1394
18.72292,0.5617788,-0.6707542,-1.013866,355.7343,352.6014,357.1563
18.73384,0.5617474,-0.6720192,-1.013892,355.7437,352.7956,357.1786
18.74494,0.5617248,-0.6732297,-1.013972,355.7428,353.0739,357.1994
18.7564,0.5616741,-0.6744494,-1.014053,355.7564,353.3705,357.2139
18.76682,0.5616212,-0.6755658,-1.014273,355.8039,353.6312,357.2426
18.77809,0.5615717,-0.6767788,-1.014395,355.8887,353.9072,357.262
18.78975,0.5615311,-0.6779106,-1.014744,355.9322,354.003,357.2836
18.81167,0.5614997,-2.73167,-1.014903,355.9858,354.1608,357.2789
18.82282,0.5614955,-0.6814848,-1.015032,355.8597,354.4131,357.2997
18.83353,0.5614947,-0.6826835,-1.015096,355.8849,354.6627,357.2896
18.84457,0.561475,-0.6838689,-1.015229,355.9863,355.0512,357.3202
18.85648,0.5613875,-0.6850439,-1.015404,356.0268,355.5054,357.3483
18.87803,0.5613206,-2.746091,-1.015492,356.1433,355.9015,357.3679
18.89018,0.5612357,-0.6886499,-1.015665,356.356,356.5453,357.415
18.91159,0.561162,-2.753307,-1.01583,356.4134,356.8025,357.4137
