time,rot.x,rot.y,rot.z
310.3556,5.269712,6.773935,0.2992449
310.3667,5.269712,6.773935,0.2992449
310.3778,5.269712,6.773935,0.2992449
310.3889,5.269712,6.773935,0.2992449
310.4,5.269712,6.773935,0.2992449
310.4017,6.078788,3.362898,0.1578148
310.4111,6.078788,3.362898,0.1578148
310.4222,6.078788,3.362898,0.1578148
310.4333,6.481681,1.122696,0.05272824
310.4445,6.481681,1.122696,0.05272824
310.4512,5.349158,-3.189484,-0.1472473
310.4667,5.349158,-3.189484,-0.1472473
310.4759,5.687389,-6.178284,-0.2880859
310.4889,5.687389,-6.178284,-0.2880859
310.5,5.687389,-6.178284,-0.2880859
310.5063,5.76829,-3.453796,-0.1740417
310.5111,5.76829,-3.453796,-0.1740417
310.5222,5.76829,-3.453796,-0.1740417
310.5313,5.707653,-9.465454,-0.5310669
310.5445,5.707653,-9.465454,-0.5310669
310.5556,5.707653,-9.465454,-0.5310669
310.5611,5.456199,-9.802856,-0.6175537
310.5778,5.456199,-9.802856,-0.6175537
310.5835,7.343999,-10.44562,-0.7765808
310.6,7.343999,-10.44562,-0.7765808
310.6061,8.958742,-8.16925,-0.6621399
310.6111,8.958742,-8.16925,-0.6621399
310.6222,8.958742,-8.16925,-0.6621399
310.6333,8.56612,-8.458618,-0.6724243
310.6444,8.56612,-8.458618,-0.6724243
310.6555,8.56612,-8.458618,-0.6724243
310.6612,8.94658,-5.728577,-0.4491882
310.6778,8.94658,-5.728577,-0.4491882
310.6841,8.753566,-3.604004,-0.2763977
310.7,8.753566,-3.604004,-0.2763977
310.7071,8.23441,-0.9397888,-0.06613159
310.7111,8.23441,-0.9397888,-0.06613159
310.7222,8.23441,-0.9397888,-0.06613159
310.7333,8.23441,-0.9397888,-0.06613159
310.7444,6.806529,4.151908,0.269917
310.7556,6.806529,4.151908,0.269917
310.7648,5.437689,7.470906,0.4378929
310.7778,5.437689,7.470906,0.4378929
310.7889,5.437689,7.470906,0.4378929
310.7937,4.315566,12.01377,0.605929
310.8,4.315566,12.01377,0.605929
310.8111,4.315566,12.01377,0.605929
310.8222,3.636797,13.83111,0.6116457
310.8333,3.636797,13.83111,0.6116457
310.8445,2.981863,13.7911,0.5727573
310.8556,2.981863,13.7911,0.5727573
310.863,3.44177,14.24908,0.6049429
310.8778,3.44177,14.24908,0.6049429
310.8889,3.44177,14.24908,0.6049429
310.8934,3.410009,13.30036,0.5695835
310.9,3.410009,13.30036,0.5695835
310.9111,3.410009,13.30036,0.5695835
310.9222,3.903096,12.18385,0.5499516
310.9333,3.903096,12.18385,0.5499516
310.9445,4.430864,10.19076,0.4994879
310.9556,4.430864,10.19076,0.4994879
310.9624,5.173069,8.1705,0.436173
310.9778,5.173069,8.1705,0.436173
310.9889,5.173069,8.1705,0.436173
310.994,5.48306,6.098314,0.3253892
311,5.48306,6.098314,0.3253892
311.0111,5.48306,6.098314,0.3253892
311.0222,5.967774,4.179851,0.216132
311.0334,5.967774,4.179851,0.216132
311.0445,5.837302,1.846965,0.0931395
311.0556,5.837302,1.846965,0.0931395
311.0611,5.744019,1.630093,0.08240773
311.0778,5.744019,1.630093,0.08240773
311.0835,5.839786,1.310495,0.06373287
311.1,5.839786,1.310495,0.06373287
311.1086,4.874782,1.264251,0.05551512
311.1111,4.874782,1.264251,0.05551512
311.1222,4.874782,1.264251,0.05551512
311.1333,4.874782,1.264251,0.05551512
311.1444,4.620653,-0.5750732,-0.02493286
311.1555,4.620653,-0.5750732,-0.02493286
311.1614,4.380573,1.646008,0.06659733
311.1778,4.380573,1.646008,0.06659733
311.185,4.717484,3.124513,0.1160694
311.2,4.717484,3.124513,0.1160694
311.2111,4.717484,3.124513,0.1160694
311.217,3.478303,10.03044,0.3227594
311.2222,3.478303,10.03044,0.3227594
311.2333,3.478303,10.03044,0.3227594
311.2415,2.937772,13.11447,0.4218676
311.2556,2.937772,13.11447,0.4218676
311.2667,2.937772,13.11447,0.4218676
311.2734,3.274707,15.1638,0.579248
311.2889,3.274707,15.1638,0.579248
311.3,3.274707,15.1638,0.579248
311.3048,3.577089,16.03819,0.6365414
311.3111,3.577089,16.03819,0.6365414
311.3222,3.577089,16.03819,0.6365414
311.3333,4.188112,15.92274,0.5698057
311.3445,4.188112,15.92274,0.5698057
311.3556,4.188112,15.92274,0.5698057
311.3629,3.984992,14.75076,0.5407413
311.3778,3.984992,14.75076,0.5407413
311.3889,3.984992,14.75076,0.5407413
311.3931,4.742053,12.38746,0.4802654
311.4,4.742053,12.38746,0.4802654
311.4111,4.742053,12.38746,0.4802654
311.4222,5.218119,10.7741,0.4444598
311.4333,5.218119,10.7741,0.4444598
311.4445,5.116541,8.956999,0.3680719
311.4556,5.116541,8.956999,0.3680719
311.4637,4.719528,6.829248,0.2495669
311.4778,4.719528,6.829248,0.2495669
311.4889,4.719528,6.829248,0.2495669
311.4948,4.340143,5.031133,0.1773339
311.5,4.340143,5.031133,0.1773339
311.5111,4.340143,5.031133,0.1773339
311.5222,4.649638,3.85224,0.1362682
311.5334,4.649638,3.85224,0.1362682
311.5445,4.649638,3.85224,0.1362682
311.5504,4.170353,4.491079,0.1424041
311.5667,4.170353,4.491079,0.1424041
311.572,4.361444,4.923059,0.148819
311.5889,4.361444,4.923059,0.148819
311.5962,3.956231,5.638236,0.1659884
311.6,3.956231,5.638236,0.1659884
311.6111,3.956231,5.638236,0.1659884
311.6222,3.956231,5.638236,0.1659884
311.6333,4.015173,5.923305,0.1825202
311.6444,4.015173,5.923305,0.1825202
311.6509,4.465276,5.437391,0.1735096
311.6667,4.465276,5.437391,0.1735096
311.6778,4.465276,5.437391,0.1735096
311.6832,4.313086,4.928707,0.1557451
311.7,4.313086,4.928707,0.1557451
311.7057,3.842222,6.323953,0.1902552
311.7111,3.842222,6.323953,0.1902552
311.7222,3.842222,6.323953,0.1902552
311.7333,3.11909,5.257702,0.1225573
311.7444,3.11909,5.257702,0.1225573
311.7556,3.11909,5.257702,0.1225573
311.7615,2.875119,3.718919,0.04780938
311.7778,2.875119,3.718919,0.04780938
311.784,2.283856,3.147148,0.01973447
311.8,2.283856,3.147148,0.01973447
311.8066,2.358173,-0.7570496,0.003840449
311.8111,2.358173,-0.7570496,0.003840449
311.8222,2.358173,-0.7570496,0.003840449
311.8333,2.358173,-0.7570496,0.003840449
311.8445,0.5933536,2.040212,-0.005162651
311.8556,0.5933536,2.040212,-0.005162651
311.8628,0.8119087,1.427492,0.007927701
311.8778,0.8119087,1.427492,0.007927701
311.8889,0.8119087,1.427492,0.007927701
311.8941,1.708464,1.0025,0.0163066
311.9,1.708464,1.0025,0.0163066
311.9111,1.708464,1.0025,0.0163066
311.9222,3.690244,1.032416,0.03187839
311.9333,3.690244,1.032416,0.03187839
311.9445,3.690244,1.032416,0.03187839
311.9544,6.565271,-2.528778,-0.1148987
311.9667,6.565271,-2.528778,-0.1148987
311.9778,6.565271,-2.528778,-0.1148987
311.9838,7.234104,-0.7420044,-0.02832031
312,7.234104,-0.7420044,-0.02832031
312.0063,7.871881,0.3309185,0.02841058
312.0111,7.871881,0.3309185,0.02841058
312.0222,7.871881,0.3309185,0.02841058
312.0334,7.871881,0.3309185,0.02841058
312.0445,9.112649,-0.1950684,0.01301293
312.0556,9.112649,-0.1950684,0.01301293
312.0618,9.126126,-0.188446,0.01395234
312.0778,9.126126,-0.188446,0.01395234
312.0837,7.980649,-0.270874,0.0009077586
312.1,7.980649,-0.270874,0.0009077586
312.1069,8.042469,-1.816833,-0.09384155
312.1111,8.042469,-1.816833,-0.09384155
312.1222,8.042469,-1.816833,-0.09384155
312.1333,8.042469,-1.816833,-0.09384155
312.1444,6.905697,-0.7417908,-0.0411377
312.1555,6.905697,-0.7417908,-0.0411377
312.1612,7.070787,-0.9128723,-0.04763794
312.1778,7.070787,-0.9128723,-0.04763794
312.1854,7.548802,-0.5265503,-0.02081299
312.2,7.548802,-0.5265503,-0.02081299
312.2111,7.548802,-0.5265503,-0.02081299
312.216,6.787932,1.494569,0.08241002
312.2222,6.787932,1.494569,0.08241002
312.2333,6.787932,1.494569,0.08241002
312.2444,8.037348,0.4817258,0.03938045
312.2556,8.037348,0.4817258,0.03938045
312.2607,7.477016,2.342103,0.1168236
312.2778,7.477016,2.342103,0.1168236
312.284,5.887237,13.19309,0.439457
312.3,5.887237,13.19309,0.439457
312.3111,5.887237,13.19309,0.439457
312.3147,4.766529,15.0103,0.3654589
312.3222,4.766529,15.0103,0.3654589
312.3333,4.766529,15.0103,0.3654589
312.3445,4.43681,14.81087,0.1454891
312.3556,4.43681,14.81087,0.1454891
312.3608,3.20496,14.66283,-0.07046509
312.3778,3.20496,14.66283,-0.07046509
312.3835,1.310325,14.13635,-0.3424072
312.4,1.310325,14.13635,-0.3424072
312.4111,1.310325,14.13635,-0.3424072
312.4152,0.3504864,13.52072,-0.4045715
312.4222,0.3504864,13.52072,-0.4045715
312.4333,0.3504864,13.52072,-0.4045715
312.4445,0.1314368,12.7567,-0.3908081
312.4556,0.1314368,12.7567,-0.3908081
312.4601,0.4914868,12.25798,-0.3315735
312.4778,0.4914868,12.25798,-0.3315735
312.4821,1.019262,11.75611,-0.2523804
312.5,1.019262,11.75611,-0.2523804
312.5042,3.236881,11.40405,-0.1560364
312.5111,3.236881,11.40405,-0.1560364
312.5222,3.236881,11.40405,-0.1560364
312.5334,4.512542,11.05572,-0.0614624
312.5445,4.512542,11.05572,-0.0614624
312.5502,6.507447,11.51584,0.1001858
312.5667,6.507447,11.51584,0.1001858
312.5778,6.507447,11.51584,0.1001858
312.582,8.835913,10.98202,0.244111
312.6,8.835913,10.98202,0.244111
312.6041,10.31311,11.11107,0.3879546
312.6111,10.31311,11.11107,0.3879546
312.6222,10.31311,11.11107,0.3879546
312.6333,10.60061,12.21983,0.5037225
312.6444,10.60061,12.21983,0.5037225
312.6555,11.05305,12.39037,0.5887042
312.6667,11.05305,12.39037,0.5887042
312.6713,12.82564,11.70361,0.6710335
312.6889,12.82564,11.70361,0.6710335
312.693,13.34737,11.12654,0.6878002
312.7,13.34737,11.12654,0.6878002
312.7111,13.34737,11.12654,0.6878002
312.7222,12.69519,10.38077,0.6201501
312.7333,12.69519,10.38077,0.6201501
312.7444,12.09082,9.487761,0.544866
312.7556,12.09082,9.487761,0.544866
312.7615,11.57644,9.062928,0.5034428
312.7778,11.57644,9.062928,0.5034428
312.7889,11.57644,9.062928,0.5034428
312.7928,10.23224,6.457634,0.35906
312.8,10.23224,6.457634,0.35906
312.8111,10.23224,6.457634,0.35906
312.8222,10.83337,-6.52594,-0.3312683
312.8333,10.83337,-6.52594,-0.3312683
312.8445,9.085708,-6.609711,-0.2984009
312.8556,9.085708,-6.609711,-0.2984009
312.8604,6.753705,-6.450775,-0.2309875
312.8778,6.753705,-6.450775,-0.2309875
312.8846,5.986313,-5.909302,-0.1365051
312.9,5.986313,-5.909302,-0.1365051
312.9111,5.986313,-5.909302,-0.1365051
312.9162,6.869886,-4.288788,-0.06903076
312.9222,6.869886,-4.288788,-0.06903076
312.9333,6.869886,-4.288788,-0.06903076
312.9445,5.960127,-2.82254,-0.04754639
312.9556,5.960127,-2.82254,-0.04754639
312.9667,5.960127,-2.82254,-0.04754639
312.9706,6.215389,-1.147858,-0.01187134
312.9889,6.215389,-1.147858,-0.01187134
312.9932,6.245614,-0.2242432,0.009618618
313,6.245614,-0.2242432,0.009618618
313.0111,6.245614,-0.2242432,0.009618618
313.0222,6.640431,1.159186,0.05410844
313.0334,6.640431,1.159186,0.05410844
313.0445,7.069462,2.200741,0.0929943
