time,rot.x,rot.y,rot.z
173.0508,-0.6636658,-1.125275,-0.02279663
173.0667,-0.6636658,-1.125275,-0.02279663
173.0778,-0.6636658,-1.125275,-0.02279663
173.0889,-0.6636658,-1.125275,-0.02279663
173.1,-0.6636658,-1.125275,-0.02279663
173.1111,-0.6636658,-1.125275,-0.02279663
173.1222,-0.6636658,-1.125275,-0.02279663
173.1333,-0.6636658,-1.125275,-0.02279663
173.1402,-0.9215088,-0.5266724,-0.008331299
173.1402,-0.9215088,-0.5266724,-0.008331299
173.1556,-0.9215088,-0.5266724,-0.008331299
173.1646,-0.8319397,-0.4624023,-0.008148193
173.1778,-0.8319397,-0.4624023,-0.008148193
173.1889,-0.7536316,-0.4750061,-0.009277344
173.1906,-0.6750488,-0.4968567,-0.01107788
173.2,-0.6750488,-0.4968567,-0.01107788
173.2111,-0.6004028,-0.4996948,-0.01266479
173.2222,-0.510437,-0.5523071,-0.01602173
173.2333,-0.1000061,-0.5046082,-0.01885986
173.2444,-0.1000061,-0.5046082,-0.01885986
173.2556,0.3639155,-0.9621582,-0.0390625
173.2667,0.5617913,-0.7554932,-0.03439331
173.2778,0.5617913,-0.7554932,-0.03439331
173.2889,0.5749624,-0.4937744,-0.02328491
173.3,0.5749624,-0.4937744,-0.02328491
173.3014,0.4175823,-0.3567505,-0.01681519
173.3111,0.4175823,-0.3567505,-0.01681519
173.3222,0.2658322,-0.1145935,-0.00533318
173.3333,0.2658322,-0.1145935,-0.00533318
173.3445,0.07883858,0.01207964,0.0006546175
173.3517,-0.3841553,0.1628542,0.007840177
173.3667,-0.3841553,0.1628542,0.007840177
173.3778,-0.6092224,0.1954904,0.009500897
173.3889,-0.6092224,0.1954904,0.009500897
173.4,-0.9732361,-0.03781128,-0.001887167
173.4012,-1.156891,-0.310791,-0.01455688
173.4111,-1.156891,-0.310791,-0.01455688
173.4222,-1.200317,-0.460907,-0.02108765
173.4333,-1.3284,-0.7427063,-0.03256226
173.4444,-1.3284,-0.7427063,-0.03256226
173.4556,-1.391144,-0.8859253,-0.03829956
173.4667,-1.503143,-1.195587,-0.05050659
173.4778,-1.503143,-1.195587,-0.05050659
173.4841,-1.573914,-1.452362,-0.05987549
173.5,-1.573914,-1.452362,-0.05987549
173.5013,-1.505646,-1.684387,-0.06976318
173.5111,-1.505646,-1.684387,-0.06976318
173.5222,-1.505646,-1.684387,-0.06976318
173.5333,-1.368896,-1.772552,-0.07556152
173.5444,-1.043121,-1.899506,-0.08636475
173.5556,-1.043121,-1.899506,-0.08636475
173.5667,-1.062012,-2.102356,-0.0930481
173.5778,-1.062012,-2.102356,-0.0930481
173.5889,-1.036957,-2.126984,-0.0920105
173.6,-1.033508,-2.100677,-0.08810425
173.6005,-1.107117,-1.976013,-0.08044434
173.6111,-1.107117,-1.976013,-0.08044434
173.6222,-1.240356,-1.942047,-0.07669067
