time,rot.x,rot.y,rot.z
135.1333,2.231752,-4.901337,-0.1796875
135.1445,2.231752,-4.901337,-0.1796875
135.1556,2.231752,-4.901337,-0.1796875
135.1667,2.231752,-4.901337,-0.1796875
135.1778,2.231752,-4.901337,-0.1796875
135.1889,2.231752,-4.901337,-0.1796875
135.1917,5.687664,-5.642578,-0.2315674
135.2,5.687664,-5.642578,-0.2315674
135.2111,5.687664,-5.642578,-0.2315674
135.2222,8.141314,-5.621521,-0.1972046
135.2333,8.141314,-5.621521,-0.1972046
135.2444,8.141314,-5.621521,-0.1972046
135.2556,6.767666,-5.427795,-0.1326904
135.2667,6.767666,-5.427795,-0.1326904
135.2778,6.767666,-5.427795,-0.1326904
135.2889,5.138329,-6.248108,-0.1091919
135.3,5.138329,-6.248108,-0.1091919
135.3054,4.184674,-6.560547,-0.06329346
135.3111,4.184674,-6.560547,-0.06329346
135.3222,4.184674,-6.560547,-0.06329346
135.3305,2.558848,-6.767456,-0.05044556
135.3445,2.558848,-6.767456,-0.05044556
135.3556,2.558848,-6.767456,-0.05044556
135.3667,2.558848,-6.767456,-0.05044556
135.3701,0.9477711,-7.30603,-0.05825806
135.3889,0.9477711,-7.30603,-0.05825806
135.3975,0.3882727,-6.355743,-0.04071045
135.4,0.3882727,-6.355743,-0.04071045
135.4111,0.3882727,-6.355743,-0.04071045
135.4222,0.3882727,-6.355743,-0.04071045
135.4333,0.3882727,-6.355743,-0.04071045
135.4444,1.034359,-5.920044,-0.06762695
135.4556,1.034359,-5.920044,-0.06762695
135.4667,2.236851,-5.261444,-0.1054077
135.4778,2.236851,-5.261444,-0.1054077
135.4823,2.704366,-4.13916,-0.07995605
135.5,2.704366,-4.13916,-0.07995605
135.5089,2.24479,-2.484924,-0.008758545
135.5111,2.24479,-2.484924,-0.008758545
135.5222,2.24479,-2.484924,-0.008758545
135.5333,2.24479,-2.484924,-0.008758545
135.5444,2.24479,-2.484924,-0.008758545
135.5556,1.944127,-0.5382996,0.0007665529
135.5667,1.944127,-0.5382996,0.0007665529
135.5732,1.017035,0.7613577,-0.007080078
135.5889,1.017035,0.7613577,-0.007080078
135.5986,-0.331604,-1.358093,0.01564083
135.6,-0.331604,-1.358093,0.01564083
135.6111,-0.331604,-1.358093,0.01564083
135.6222,-0.331604,-1.358093,0.01564083
135.6333,-0.331604,-1.358093,0.01564083
135.6445,-0.3996887,-1.278351,0.01297627
135.6556,-0.3996887,-1.278351,0.01297627
135.6609,-0.596344,-1.471375,0.009316449
135.6778,-0.596344,-1.471375,0.009316449
135.6834,0.1878653,-1.00946,-0.006835938
135.7,0.1878653,-1.00946,-0.006835938
135.7111,0.1878653,-1.00946,-0.006835938
135.7222,0.1878653,-1.00946,-0.006835938
135.7254,1.36404,-0.8873901,-0.01309204
135.7333,1.36404,-0.8873901,-0.01309204
135.7444,1.36404,-0.8873901,-0.01309204
135.7556,2.060555,-0.5917969,-0.01147461
135.7667,2.060555,-0.5917969,-0.01147461
135.773,3.42976,0.1838616,0.004312411
135.7889,3.42976,0.1838616,0.004312411
135.8,3.42976,0.1838616,0.004312411
135.8111,3.42976,0.1838616,0.004312411
135.8129,4.661902,0.1459273,0.003000325
135.8222,4.661902,0.1459273,0.003000325
135.8333,4.661902,0.1459273,0.003000325
135.8445,4.683598,0.3737002,0.007976354
135.8556,4.683598,0.3737002,0.007976354
135.8617,3.268534,0.9289281,0.000709299
135.8778,3.268534,0.9289281,0.000709299
135.8889,3.268534,0.9289281,0.000709299
135.9,3.268534,0.9289281,0.000709299
135.9003,2.179684,0.3125699,-0.004074015
135.9111,2.179684,0.3125699,-0.004074015
135.9222,2.179684,0.3125699,-0.004074015
135.9333,0.8674568,0.348854,-0.00291956
135.9444,0.8674568,0.348854,-0.00291956
135.9501,0.9592905,0.2269104,0.0004146215
135.9667,0.9592905,0.2269104,0.0004146215
135.9735,0.906424,0.0842972,0.0004008093
135.9889,0.906424,0.0842972,0.0004008093
136,0.906424,0.0842972,0.0004008093
136.0111,0.906424,0.0842972,0.0004008093
136.0111,0.906424,0.0842972,0.0004008093
136.0222,0.9604256,0.2998061,0.00176001
