time,rot.x,rot.y,rot.z
4.385966,0,0,0
4.404296,0,0,0
4.417302,0,0,0
4.43732,0,0,0
4.44906,0,0,0
4.47051,0,0,0
4.482036,0,0,0
4.503684,0,0,0
4.514969,0,0,0
4.528217,0,0,0
4.548063,0,0,0
4.561103,0,0,0
4.581354,0,0,0
4.59395,0,0,0
4.614678,0,0,0
4.626781,0,0,0
4.6482,0,0,0
4.661511,0,0,0
4.681773,0,0,0
4.694522,0,0,0
4.714695,0,0,0
4.727109,0,0,0
4.748345,0,0,0
4.761481,0,0,0
4.781603,0,0,0
4.794071,0,0,0
4.814968,0,0,0
4.837765,0,0,0
4.849102,0,0,0
4.871252,0,0,0
4.893085,0,0,0
4.914684,0,0,0
4.927075,0,0,0
4.948165,0,0,0
4.960905,0,0,0
4.981336,0,0,0
4.994013,0,0,0
5.014556,0,0,0
5.027189,0,0,0
5.048794,0,0,0
5.070466,0,0,0
5.092649,0,0,0
5.114747,0,0,0
5.126623,0,0,0
5.14817,0,0,0
5.160128,0,0,0
5.181557,0,0,0
5.203901,0,0,0
5.226026,0,0,0
5.247975,0,0,0
5.259967,0,0,0
5.281468,0,0,0
5.303746,0,0,0
5.325845,0,0,0
5.3396,0,0,0
5.360205,0,0,0
5.382049,0,0,0
5.403718,0,0,0
5.425737,0,0,0
5.438486,0,0,0
5.459555,0,0,0
5.481292,0,0,0
5.494901,0,0,0
5.514678,0,0,0
5.526254,0,0,0
5.548197,0,0,0
5.570194,0,0,0
5.592667,0,0,0
5.614565,0,0,0
5.627143,0,0,0
5.648094,0,0,0
5.670062,0,0,0
5.682047,0,0,0
5.703408,0,0,0
5.714632,0,0,0
5.73685,0,0,0
5.749552,0,0,0
5.770082,0,0,0
5.792335,0,0,0
5.804396,0,0,0
5.825455,0,0,0
5.838225,0,0,0
5.859786,0,0,0
5.88163,0,0,0
5.903151,0,0,0
5.91533,0,0,0
5.936723,0,0,0
5.948146,0,0,0
5.970127,0,0,0
5.981858,0,0,0
6.003507,0,0,0
6.015619,0,0,0
6.036466,0,0,0
6.047697,0,0,0
6.069812,0,0,0
6.081215,0,0,0
6.103584,0,0,0
6.125751,0,0,0
6.147738,0,0,0
6.169605,0,0,0
6.181807,0,0,0
6.203422,0,0,0
6.225689,0,0,0
6.247516,0,0,0
6.260661,0,0,0
6.280942,0,0,0
6.294016,0,0,0
6.314067,0,0,0
6.327166,0,0,0
6.347744,0,0,0
6.369435,0,0,0
6.382374,0,0,0
6.403167,0,0,0
6.425496,0,0,0
6.438262,0,0,0
6.458749,0,0,0
6.481069,0,0,0
6.503107,0,0,0
6.514771,0,0,0
6.536525,0,0,0
6.558296,0,0,0
6.569542,0,0,0
6.580878,0,0,0
6.603021,0,0,0
6.613953,0,0,0
6.625439,0,0,0
6.647598,0,0,0
6.658297,0,0,0
6.669574,0,0,0
6.680821,0,0,0
6.703411,0,0,0
6.724678,0,0,0
6.737689,0,0,0
6.758511,0,0,0
6.771454,0,0,0
6.791632,0,0,0
6.804088,0,0,0
6.824753,0,0,0
6.838139,0,0,0
6.858155,0,0,0
6.870349,0,0,0
6.891376,0,0,0
6.903163,0,0,0
6.924714,0,0,0
6.937226,0,0,0
6.958161,0,0,0
6.971128,0,0,0
6.991484,0,0,0
7.002828,0,0,0
7.014069,0,0,0
7.036197,0,0,0
7.047157,0,0,0
7.058607,0,0,0
7.080708,0,0,0
7.102736,0,0,0
7.114091,0,0,0
7.136747,0,0,0
7.15836,0,0,0
7.170484,0,0,0
7.191566,0,0,0
7.203438,0,0,0
7.224923,0,0,0
7.237867,0,0,0
7.258032,0,0,0
7.271195,0,0,0
7.291903,0,0,0
7.313975,0,0,0
7.326147,0,0,0
7.347561,0,0,0
7.369022,0,0,0
7.38082,0,0,0
7.402686,0,0,0
7.424992,0,0,0
7.436378,0,0,0
7.458566,0,0,0
7.481138,0,0,0
7.502495,0,0,0
7.514278,0,0,0
7.536811,0,0,0
7.558483,0,0,0
7.58179,0,0,0
7.603206,0,0,0
7.625072,0,0,0
7.647816,0,0,0
7.669682,0,0,0
7.692045,0,0,0
7.714485,0,0,0
7.736561,0,0,0
7.75914,0,0,0
7.781297,0,0,0
7.802794,0,0,0
7.825169,0,0,0
7.848949,0,0,0
7.869514,0,0,0
7.891801,0,0,0
7.914162,0,0,0
7.936275,0,0,0
7.958299,0,0,0
7.980916,0,0,0
8.002583,0,0,0
8.024594,0,0,0
8.037588,0,0,0
8.057991,0,0,0
8.080806,0,0,0
8.102411,0,0,0
8.124517,0,0,0
8.137823,0,0,0
8.157801,0,0,0
8.169261,0,0,0
8.191348,0,0,0
8.205051,0,0,0
8.224409,0,0,0
8.236382,0,0,0
8.258148,0,0,0
8.280025,0,0,0
8.302612,0,0,0
8.324531,0,0,0
8.346864,0,0,0
8.36877,0,0,0
8.381295,0,0,0
8.402316,0,0,0
8.414281,0,0,0
8.435358,0,0,0
8.447072,0,0,0
8.468748,0,0,0
8.480886,0,0,0
8.502097,0,0,0
8.513692,0,0,0
8.535603,0,0,0
8.557752,0,0,0
8.580054,0,0,0
8.602278,0,0,0
8.613879,0,0,0
8.635952,0,0,0
8.657745,0,0,0
8.680187,0,0,0
8.701965,0,0,0
8.714006,0,0,0
8.736165,0,0,0
8.75801,0,0,0
8.779855,0,0,0
8.802022,0,0,0
8.814782,0,0,0
8.835693,0,0,0
8.857463,0,0,0
8.869907,0,0,0
8.890883,0,0,0
8.904047,0,0,0
8.924129,0,0,0
8.946755,0,0,0
8.968975,0,0,0
8.990923,0,0,0
9.013607,0,0,0
9.035229,0,0,0
9.057534,0,0,0
9.070782,0,0,0
