time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
221.3164,5.145791,1.059999,29.40866,0,-39.375,0
221.4145,5.145791,1.059998,29.40866,0,-39.375,0
221.4303,5.145791,1.059999,29.40866,0,-39.375,0
221.4455,5.145791,1.060001,29.40866,0,-39.375,0
221.4672,5.145791,1.060001,29.40866,0,-39.375,0
221.4898,5.145791,1.060001,29.40866,0,-39.375,0
221.5124,5.145791,1.060001,29.40866,0,-39.375,0
221.534,5.145791,1.060001,29.40866,0,-39.375,0
221.5569,5.145791,1.060001,29.40866,0,-39.375,0
221.5795,5.145791,1.060001,29.40866,0,-39.375,0
221.601,5.145791,1.060001,29.40866,0,-39.375,0
221.6234,5.145791,1.060001,29.40866,0,-39.375,0
221.6458,5.145791,1.060001,29.40866,0,-39.375,0
221.6675,5.145791,1.060001,29.40866,0,-39.375,0
221.6902,5.145791,1.060001,29.40866,0,-39.375,0
221.7122,5.145791,1.060001,29.40866,0,-39.375,0
221.734,5.145791,1.060001,29.40866,0,-39.375,0
221.7565,5.145791,1.060001,29.40866,0,-39.375,0
221.7785,5.145791,1.060001,29.40866,0,-39.375,0
221.8007,5.145791,1.060001,29.40866,0,-39.375,0
221.8234,5.145778,1.060001,29.40868,0,-39.375,0
221.8452,5.145707,1.060001,29.40877,0,-39.375,0
221.8677,5.145294,1.060001,29.40927,0,-39.375,0
221.8938,5.143974,1.060001,29.41088,0,-39.375,0
221.9115,5.142033,1.060001,29.41324,0,-39.375,0
221.9331,5.138553,1.059999,29.41748,0,-39.375,0
221.9454,5.135817,1.060001,29.42082,0,-39.375,0
221.967,5.129502,1.060001,29.42851,0,-39.375,0
221.9892,5.120534,1.060001,29.43944,0,-39.375,0
222.0013,5.114748,1.059999,29.44649,0,-39.375,0
222.0224,5.103023,1.060001,29.46078,0,-39.375,0
222.0348,5.095292,1.059999,29.4702,0,-39.375,0
222.0556,5.080939,1.060001,29.48768,0,-39.375,0
222.0673,5.072199,1.059999,29.49833,0,-39.375,0
222.0886,5.054636,1.059999,29.51974,0,-39.375,0
222.1006,5.04445,1.060001,29.53215,0,-39.375,0
222.1223,5.024488,1.060001,29.55611,0,-39.79691,0
222.1341,5.013303,1.059999,29.56936,0,-40.15549,0
222.1552,4.99174,1.059999,29.59422,0,-40.93961,0
