time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
14.0545,0.4037929,1.399274,-0.6073049,354.6136,214.4045,1.464944
14.10762,0.4039113,1.399165,-0.6066471,354.5946,214.3414,1.518686
14.1285,0.4039176,1.399127,-0.6063846,354.6044,214.3353,1.50242
14.15044,0.4039145,1.399109,-0.6060265,354.6196,214.3433,1.484769
14.17224,0.4038801,1.399066,-0.6056806,354.6323,214.3512,1.467674
14.19473,0.4038548,1.399063,-0.6053258,354.6223,214.3613,1.461037
14.21607,0.4039036,1.399065,-0.6050261,354.6253,214.3481,1.456968
14.23886,0.4038628,1.398979,-0.6047796,354.6214,214.3079,1.475423
14.26243,0.4037549,1.399036,-0.6044375,354.6085,214.2406,1.500767
14.28287,0.4037163,1.399037,-0.6041967,354.5748,214.2174,1.52117
14.30531,0.4037114,1.399094,-0.6038378,354.5911,214.2333,1.557886
14.32775,0.4036671,1.399032,-0.6037599,354.5741,214.2585,1.553593
14.34957,0.403609,1.399042,-0.6034786,354.5592,214.2646,1.549344
14.37269,0.4036178,1.399038,-0.6034602,354.5359,214.2515,1.576507
14.39632,0.4035377,1.399056,-0.6032284,354.5023,214.2572,1.593741
14.41668,0.4034675,1.399053,-0.6031717,354.4895,214.2391,1.617216
14.4389,0.4034285,1.399062,-0.603108,354.4716,214.2455,1.656369
14.46185,0.4034001,1.399065,-0.6029302,354.4452,214.243,1.69273
14.48491,0.4033535,1.399107,-0.6026419,354.4257,214.2352,1.699561
14.5062,0.4032861,1.399098,-0.6023713,354.3876,214.2431,1.707529
14.52997,0.4032468,1.399146,-0.6021336,354.3645,214.237,1.735626
14.54984,0.4031937,1.399133,-0.6019064,354.3542,214.2399,1.757231
14.57164,0.40314,1.399148,-0.6016809,354.35,214.2263,1.78459
14.59404,0.403065,1.399125,-0.60138,354.3531,214.2599,1.790523
14.61711,0.4030066,1.399134,-0.6008772,354.3595,214.2666,1.761493
14.63864,0.4030159,1.399078,-0.6006306,354.3657,214.2706,1.793468
14.66093,0.4030198,1.399037,-0.6002835,354.356,214.2687,1.850504
14.68431,0.403048,1.398933,-0.5998873,354.3592,214.2931,1.850593
14.70535,0.4029768,1.398842,-0.5995048,354.3618,214.2773,1.826606
14.7278,0.4029943,1.398824,-0.5991403,354.3629,214.2732,1.825961
14.74958,0.403042,1.398756,-0.5987796,354.3718,214.2791,1.850109
14.77281,0.4029498,1.398674,-0.5984241,354.3523,214.3087,1.855299
14.79415,0.4028879,1.398592,-0.5981463,354.3441,214.2918,1.876553
14.81583,0.4029013,1.39861,-0.5977498,354.323,214.2884,1.934372
14.83775,0.4028996,1.398718,-0.5972131,354.3069,214.2841,1.940964
14.8608,0.4028227,1.398735,-0.5969857,354.2985,214.2895,1.970976
14.88271,0.4028078,1.398684,-0.5966369,354.307,214.2933,1.979162
14.90496,0.402816,1.398602,-0.596311,354.311,214.3357,1.982688
14.92769,0.4028007,1.398557,-0.5960072,354.295,214.3794,1.977742
14.94937,0.4028083,1.398561,-0.5956837,354.3076,214.399,1.972333
14.97192,0.4028001,1.398509,-0.5954622,354.2978,214.3959,1.984461
14.99369,0.4027506,1.398404,-0.5951866,354.3012,214.399,1.975428
15.01572,0.4027614,1.398354,-0.5949508,354.3071,214.3788,1.984379
15.03799,0.4027816,1.398318,-0.5947336,354.3156,214.3633,1.99697
15.06033,0.4027249,1.398288,-0.5943335,354.3227,214.3593,1.985512
15.08338,0.402683,1.398318,-0.5939764,354.3292,214.3861,1.966793
15.10459,0.4026197,1.398271,-0.5938092,354.3336,214.3996,1.963539
15.12735,0.4026667,1.398251,-0.5936767,354.3221,214.3787,1.995806
15.14925,0.4025985,1.398208,-0.5934757,354.32,214.3758,2.002326
15.17136,0.4025513,1.398145,-0.5932921,354.3046,214.3748,1.990538
15.19402,0.4024383,1.398156,-0.5930723,354.317,214.3502,1.988386
15.21635,0.4023607,1.398098,-0.5929385,354.2978,214.3483,2.015932
15.23762,0.4023127,1.398105,-0.5928859,354.2961,214.3535,2.032392
15.25333,0.4021625,1.398124,-0.5927128,354.296,214.3414,2.040072
15.27144,0.4020551,1.398104,-0.5924817,354.2438,214.2908,2.046986
15.29371,0.4019657,1.398166,-0.5922843,354.2263,214.265,2.057421
15.31536,0.4019153,1.398165,-0.5920409,354.2355,214.2602,2.077096
15.33747,0.4017902,1.3981,-0.5921184,354.2509,214.2812,2.049981
15.3602,0.401675,1.39806,-0.59187,354.2557,214.2936,2.025614
15.38241,0.4016424,1.398002,-0.5917095,354.2664,214.2778,2.057491
15.40475,0.4014464,1.397984,-0.5916632,354.2475,214.2558,2.06683
15.42753,0.4013136,1.398045,-0.5913862,354.2484,214.2386,2.059206
15.44924,0.4012147,1.398079,-0.5912153,354.2459,214.2313,2.040729
15.47091,0.401069,1.398108,-0.5910441,354.2479,214.2205,2.036844
15.49353,0.400991,1.39809,-0.5910593,354.243,214.2275,2.070009
15.51599,0.4009423,1.398003,-0.5910264,354.243,214.2387,2.063417
15.53762,0.4007571,1.398025,-0.5908099,354.2567,214.2359,2.025777
15.56053,0.4005691,1.398074,-0.5905021,354.2574,214.2469,2.015227
15.58235,0.4004226,1.398069,-0.5904471,354.2589,214.2292,2.054037
15.60453,0.4003231,1.398098,-0.5902613,354.2754,214.218,2.076309
15.62748,0.4001408,1.398062,-0.5900728,354.2733,214.224,2.077349
15.64902,0.4000049,1.398036,-0.5899254,354.2776,214.2268,2.054979
15.67105,0.3998409,1.39812,-0.5896517,354.2586,214.2044,2.090486
15.69374,0.399694,1.398158,-0.5894929,354.2539,214.2041,2.107161
15.71552,0.3995717,1.398238,-0.5893482,354.2577,214.2103,2.092077
15.73753,0.3993788,1.398299,-0.5890774,354.241,214.212,2.11553
15.76064,0.3992833,1.398326,-0.5890251,354.2175,214.2026,2.133896
15.78293,0.3990343,1.398335,-0.5889653,354.2079,214.1972,2.138897
15.80438,0.39886,1.398327,-0.5888203,354.2068,214.1959,2.164479
15.82728,0.3986323,1.398342,-0.5888177,354.2096,214.2039,2.183275
15.84847,0.3985099,1.39838,-0.5887312,354.1928,214.1651,2.21508
15.87123,0.3982764,1.398446,-0.588466,354.1914,214.1626,2.215336
15.89387,0.3980708,1.398421,-0.5884403,354.1838,214.1472,2.236521
15.91529,0.398007,1.39837,-0.5886167,354.1931,214.1146,2.260617
15.93739,0.3979205,1.398285,-0.5888132,354.1933,214.0959,2.275317
15.96032,0.3978136,1.398205,-0.5889825,354.2223,214.1346,2.279112
15.98182,0.3976602,1.398161,-0.5888256,354.2492,214.1528,2.225427
16.00414,0.397521,1.398099,-0.5887486,354.2559,214.1423,2.232005
16.02685,0.3973956,1.398086,-0.5888625,354.2424,214.1112,2.262301
16.0484,0.3973172,1.398091,-0.5889672,354.2411,214.0877,2.289106
16.07141,0.39726,1.398023,-0.5890969,354.2415,214.0475,2.300126
16.09391,0.3970777,1.398013,-0.5891374,354.2369,214.0317,2.272694
16.11519,0.3969761,1.398111,-0.5890714,354.2332,214.0533,2.281551
16.1368,0.3969224,1.39819,-0.5889925,354.236,214.0569,2.306591
16.15931,0.3968071,1.398209,-0.5889791,354.2082,214.0697,2.28664
16.18157,0.3966627,1.398284,-0.5889241,354.1948,214.0516,2.28561
16.20445,0.3965464,1.39836,-0.5887409,354.1704,214.0283,2.349046
16.227,0.3964171,1.398412,-0.588581,354.1935,214.0049,2.392688
16.24859,0.3963374,1.398274,-0.5886291,354.1891,213.9831,2.401371
16.27098,0.3962593,1.398219,-0.5886463,354.1991,213.9726,2.361407
16.29328,0.3961959,1.398261,-0.5886384,354.2051,213.9758,2.35253
16.31516,0.3961496,1.398285,-0.588554,354.2068,213.9806,2.352976
16.33093,0.3961644,1.3983,-0.5883883,354.2157,213.987,2.387812
16.34836,0.3961094,1.398288,-0.588236,354.2188,214.0002,2.427587
16.37078,0.3960673,1.398226,-0.5880986,354.2235,214.015,2.416906
16.39277,0.396121,1.398163,-0.5880836,354.2458,213.9995,2.382643
16.41459,0.3960695,1.398178,-0.5878092,354.261,213.9867,2.398134
16.43787,0.3960093,1.398175,-0.5877432,354.2767,213.9762,2.420297
16.45946,0.3960721,1.398069,-0.587685,354.2721,213.9893,2.443608
16.48207,0.3961056,1.398077,-0.5875899,354.2638,213.9862,2.433553
16.50391,0.3961199,1.398076,-0.5873119,354.2588,213.9578,2.407539
16.52688,0.3961172,1.398136,-0.5869387,354.2687,213.9719,2.399277
16.54871,0.3961696,1.398086,-0.5869044,354.2915,213.9838,2.406747
16.57163,0.396256,1.398026,-0.5867563,354.3146,213.9763,2.39807
16.59443,0.3964232,1.397919,-0.5867935,354.3371,213.9974,2.371223
16.61619,0.3965187,1.397912,-0.5866989,354.3453,214.0387,2.359484
16.63859,0.3965318,1.397897,-0.5865949,354.3671,214.0518,2.363904
16.661,0.3965879,1.397783,-0.5866512,354.37,214.0094,2.385847
16.68225,0.3966564,1.397739,-0.5865794,354.3511,213.9867,2.373432
16.70487,0.3967959,1.397702,-0.5865723,354.3512,213.9972,2.366896
16.72737,0.3969175,1.397647,-0.5866755,354.3654,214.0061,2.376643
16.74927,0.3969726,1.397562,-0.5868074,354.3692,214.0072,2.387907
16.77171,0.3970149,1.39753,-0.5868875,354.34,214.0181,2.388772
16.79372,0.3970575,1.397634,-0.5869228,354.3206,214.0424,2.395579
16.81596,0.397153,1.39765,-0.5869108,354.2997,214.0415,2.444654
16.83799,0.3971609,1.397651,-0.5869933,354.2822,214.0023,2.460668
16.86091,0.3972216,1.397666,-0.5871693,354.2777,214.0082,2.448892
16.8828,0.3972985,1.397609,-0.5871059,354.2928,214.0055,2.424257
16.9058,0.3973868,1.397583,-0.5871464,354.2938,214.03,2.413575
16.93106,0.3974258,1.397582,-0.5872875,354.2916,214.0321,2.389961
16.95032,0.3974854,1.39751,-0.5873755,354.3026,214.0297,2.394079
16.97155,0.3974895,1.397488,-0.5873209,354.3124,214.0033,2.397652
16.99393,0.3975096,1.397386,-0.5872775,354.309,214.0059,2.391199
17.01618,0.3974401,1.397465,-0.5872277,354.3076,214.0359,2.377106
17.03858,0.3974977,1.397386,-0.587268,354.3353,214.0217,2.354923
17.06085,0.3974459,1.397417,-0.5873379,354.3408,214.0205,2.35894
17.08246,0.3974965,1.397395,-0.5874604,354.3181,214.0413,2.387337
17.10407,0.3974623,1.397408,-0.5875965,354.3096,214.0582,2.416898
17.1265,0.397453,1.397408,-0.5877134,354.2975,214.025,2.404651
17.14853,0.3974593,1.397503,-0.5877463,354.2554,213.9839,2.395472
17.17157,0.3974705,1.397568,-0.5878419,354.2498,213.9909,2.42114
17.19264,0.3974556,1.3976,-0.5877069,354.2513,214.0092,2.449427
17.21484,0.3974659,1.397552,-0.587751,354.2756,214.0182,2.40631
17.23689,0.3974428,1.397443,-0.5878836,354.2997,214.0489,2.363672
17.25911,0.3975323,1.397437,-0.588096,354.2829,214.0543,2.368737
17.28144,0.3974835,1.397485,-0.5880905,354.2774,214.0545,2.419903
17.30347,0.3974876,1.397473,-0.5882126,354.3066,214.0427,2.402202
17.32566,0.3974411,1.397502,-0.5882059,354.3281,214.0579,2.363497
17.34861,0.3973813,1.397514,-0.5881981,354.3503,214.078,2.355856
17.37034,0.3973148,1.397563,-0.5882262,354.3584,214.061,2.373956
17.39245,0.397267,1.397682,-0.5881656,354.3307,214.0437,2.385459
17.41481,0.3971673,1.397737,-0.5883816,354.3162,214.048,2.385501
17.43681,0.3970854,1.397754,-0.5886525,354.2932,214.0614,2.392647
17.45897,0.3969695,1.397769,-0.5889357,354.2841,214.0604,2.403225
17.48162,0.3969273,1.397793,-0.5892142,354.2752,214.0238,2.426561
17.5034,0.3968783,1.397866,-0.5894996,354.2639,213.9981,2.43522
17.52591,0.3967677,1.397951,-0.5895797,354.2428,213.9973,2.422562
17.54786,0.3967374,1.398017,-0.5896543,354.2467,214.0038,2.414233
17.56982,0.3967161,1.397982,-0.5899838,354.2303,213.9933,2.412752
17.59221,0.3966416,1.397996,-0.590125,354.2342,213.9947,2.39658
17.61491,0.3966472,1.398004,-0.5902773,354.2327,213.9999,2.39595
17.63667,0.3966242,1.398075,-0.5905243,354.2355,214.0114,2.393398
