time,rot.x,rot.y,rot.z
16.55556,1.890778,0.4147685,0.006610645
16.56667,1.890778,0.4147685,0.006610645
16.57778,1.890778,0.4147685,0.006610645
16.58353,1.850244,0.4068884,0.006257551
16.6,1.850244,0.4068884,0.006257551
16.60384,1.799051,0.4582072,0.006797504
16.61111,1.799051,0.4582072,0.006797504
16.62222,1.799051,0.4582072,0.006797504
16.63333,1.792276,0.5026779,0.007361323
16.64445,1.792276,0.5026779,0.007361323
16.65556,1.723404,0.5406471,0.007777466
16.66667,1.723404,0.5406471,0.007777466
16.67068,1.690986,0.5381636,0.007555919
16.68889,1.690986,0.5381636,0.007555919
16.69096,1.713121,0.5848145,0.007977008
16.7,1.713121,0.5848145,0.007977008
16.71111,1.713121,0.5848145,0.007977008
16.72222,1.790629,0.6598013,0.008833644
16.73333,1.790629,0.6598013,0.008833644
16.74445,1.756745,0.6631922,0.008890431
16.75556,1.756745,0.6631922,0.008890431
16.76667,1.878222,0.6571533,0.008669552
16.77778,1.878222,0.6571533,0.008669552
16.78889,1.878222,0.6571533,0.008669552
16.8,1.878222,0.6571533,0.008669552
16.81111,1.878222,0.6571533,0.008669552
16.82222,1.878222,0.6571533,0.008669552
16.83333,1.878222,0.6571533,0.008669552
16.84444,1.878222,0.6571533,0.008669552
16.85556,1.878222,0.6571533,0.008669552
16.86667,1.878222,0.6571533,0.008669552
16.87778,1.878222,0.6571533,0.008669552
16.88889,1.878222,0.6571533,0.008669552
16.89826,1.910119,0.2924017,0.004254426
16.89826,1.910119,0.2924017,0.004254426
16.9,1.910119,0.2924017,0.004254426
16.91111,1.910119,0.2924017,0.004254426
16.92059,1.97089,0.3168563,0.004825016
16.93333,1.97089,0.3168563,0.004825016
16.94183,2.064244,0.3690722,0.005793839
16.95556,2.064244,0.3690722,0.005793839
16.96667,2.235798,0.3238042,0.005067911
16.97778,2.235798,0.3238042,0.005067911
16.98889,2.232852,0.4133255,0.006523835
17,2.232852,0.4133255,0.006523835
17.00157,2.171538,0.3774667,0.005931917
17.01111,2.171538,0.3774667,0.005931917
17.02222,2.171538,0.3774667,0.005931917
17.03333,2.228954,0.334428,0.005149561
17.04445,2.228954,0.334428,0.005149561
17.05556,2.69045,-0.1888123,-0.003784472
17.06667,2.69045,-0.1888123,-0.003784472
17.07778,2.747071,-0.473053,-0.008392334
17.08889,2.747071,-0.473053,-0.008392334
17.09098,2.877762,-0.468811,-0.008636475
17.1,2.877762,-0.468811,-0.008636475
17.11111,2.877762,-0.468811,-0.008636475
17.12222,2.081449,0.5967241,0.009968484
17.13333,2.081449,0.5967241,0.009968484
17.14445,2.09236,0.7611055,0.01293528
17.15556,2.09236,0.7611055,0.01293528
17.16667,2.282488,0.7755156,0.01318523
17.17778,2.282488,0.7755156,0.01318523
17.18889,2.304465,0.8685017,0.0148589
17.2,2.304465,0.8685017,0.0148589
17.20233,2.288711,0.7841299,0.0133987
17.21111,2.288711,0.7841299,0.0133987
