time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
529.2098,0.3176109,1.597783,3.336306,5.031262,-16.91402,-1.429077
529.2315,0.3017931,1.598238,3.328958,5.190643,-15.95659,-1.642609
529.2472,0.2912437,1.599436,3.32429,5.401639,-17.10313,-2.034698
529.2609,0.2829442,1.601049,3.320324,5.368443,-17.50035,-2.245972
529.2822,0.2687713,1.601904,3.313187,5.257853,-17.52159,-2.323792
529.2957,0.2612478,1.603691,3.308915,4.91982,-18.13774,-2.388641
529.3158,0.248744,1.604427,3.302297,4.737168,-18.46457,-2.435944
529.3293,0.2419373,1.605788,3.298018,4.372354,-19.09341,-2.633057
529.3486,0.2307624,1.606501,3.29158,4.238747,-19.33507,-2.781311
529.3618,0.2248403,1.607914,3.287017,4.04028,-19.62181,-2.992859
529.3817,0.2143779,1.6085,3.280391,3.9104,-19.25052,-3.039856
529.396,0.20889,1.609621,3.275239,3.624794,-19.69322,-3.085846
529.4149,0.2001184,1.61013,3.269016,3.489326,-19.60699,-3.095093
529.4286,0.1959412,1.610942,3.263768,3.200096,-20.02713,-3.06488
529.4485,0.1880837,1.6114,3.25737,3.066363,-20.15956,-3.01416
529.4611,0.1852402,1.611548,3.25217,2.887212,-20.83778,-2.900665
529.4825,0.1773742,1.611655,3.245731,2.853161,-21.07141,-2.863342
529.4957,0.1746964,1.611551,3.240325,2.817016,-21.71414,-2.808716
529.5152,0.1681537,1.611462,3.234259,2.80058,-22.04938,-2.788879
529.5284,0.1655314,1.611318,3.22818,2.693889,-22.72229,-2.669281
529.5483,0.1590036,1.611302,3.221927,2.67001,-23.07286,-2.617706
529.5613,0.1564761,1.611053,3.215233,2.567402,-23.78769,-2.538727
529.5816,0.1496789,1.610678,3.208559,2.552668,-24.14227,-2.540497
529.5956,0.1467226,1.6098,3.201116,2.529598,-24.85645,-2.520966
529.6151,0.1399689,1.609306,3.194105,2.429337,-25.19614,-2.41861
529.6288,0.1367942,1.608603,3.186163,2.169259,-25.84233,-2.178589
529.6487,0.1290888,1.608224,3.178467,2.060089,-26.13715,-2.08075
529.6639,0.1249602,1.607225,3.169608,1.844265,-26.69537,-1.846466
529.6814,0.1176687,1.606652,3.162065,1.804612,-26.95444,-1.718689
529.6945,0.1142494,1.605477,3.153451,1.859615,-27.47269,-1.328491
529.7147,0.1045815,1.605082,3.144286,1.907063,-27.72316,-1.064148
529.7289,0.09959035,1.604331,3.134339,1.916922,-28.26672,-0.5947266
529.7479,0.08951516,1.603949,3.124594,1.893089,-28.53392,-0.4242249
529.7626,0.08369389,1.60269,3.113731,1.916479,-29.08919,-0.2529907
529.7814,0.07240984,1.601698,3.103384,2.018027,-29.38515,-0.2362061
529.7955,0.06619228,1.599688,3.092675,2.32522,-30.05157,-0.04620361
529.8152,0.05249682,1.598796,3.08094,2.436109,-30.41322,0.09097841
529.8281,0.04595121,1.597847,3.070057,2.568638,-30.79243,0.4830419
529.8484,0.02915093,1.598025,3.056081,2.495538,-30.51758,0.7483165
529.861,0.02148433,1.598515,3.044866,2.501718,-31.04729,1.159915
529.8811,0.002764784,1.598838,3.029812,2.528177,-30.86246,1.296412
529.8941,-0.006453622,1.599475,3.018406,2.692025,-31.54608,1.413741
529.9145,-0.02743432,1.599692,3.002158,2.823904,-31.51683,1.427631
529.9277,-0.03826973,1.599622,2.990617,3.156749,-31.98236,1.411371
529.9479,-0.06069545,1.599469,2.973464,3.369661,-31.36446,1.428512
529.9596,-0.07300683,1.599245,2.963156,3.607392,-31.03036,1.486632
529.9734,-0.0864995,1.598833,2.950847,4.042571,-31.79767,1.755566
529.9932,-0.1106692,1.598821,2.932239,4.169685,-31.56784,1.993657
530.0071,-0.1259182,1.599056,2.918991,4.206446,-32.29349,2.390906
530.0262,-0.1505251,1.599213,2.900309,4.19978,-32.47337,2.447258
530.0408,-0.1680017,1.599509,2.885888,4.053864,-33.21555,2.472846
530.0589,-0.1917333,1.59977,2.86743,3.958007,-33.03281,2.501531
530.0712,-0.2073577,1.600068,2.854768,3.921656,-32.68983,2.534148
530.085,-0.2244837,1.600518,2.840462,3.885489,-33.47209,2.596328
530.103,-0.2475454,1.600744,2.822071,3.83675,-33.28084,2.582465
530.1145,-0.261713,1.601,2.810219,3.779396,-32.83356,2.567888
530.1274,-0.2770736,1.601669,2.797122,3.699384,-33.08609,2.540416
530.1472,-0.3001249,1.601986,2.777439,3.67292,-32.66048,2.522454
530.16,-0.3145837,1.602455,2.76484,3.664049,-33.20535,2.461625
530.1808,-0.3365768,1.60265,2.745131,3.695602,-32.36794,2.397356
530.194,-0.3500149,1.603037,2.732846,3.692117,-32.8652,2.32882
530.2137,-0.3687795,1.603254,2.715189,3.700109,-32.18922,2.299833
530.2269,-0.380681,1.603441,2.70382,3.708806,-32.13815,2.295955
530.2479,-0.3976329,1.603528,2.686563,3.737638,-31.48314,2.288752
530.262,-0.4085865,1.603541,2.675561,3.810983,-31.56636,2.285084
530.2807,-0.4218413,1.603477,2.66155,3.846944,-31.7971,2.265247
530.2936,-0.4312002,1.603544,2.652328,3.881215,-32.452,2.259965
530.314,-0.4435499,1.603631,2.638382,3.891257,-31.88556,2.263642
530.3273,-0.4520798,1.603637,2.629895,3.895059,-32.99792,2.148446
530.3481,-0.4629823,1.603501,2.617008,3.851991,-32.2186,2.039571
530.3627,-0.4706466,1.603371,2.60878,3.744574,-32.30765,1.765935
530.3803,-0.4784685,1.603286,2.598783,3.696053,-31.66728,1.624447
530.3937,-0.4849831,1.603112,2.591817,3.585519,-32.79163,1.342461
530.4142,-0.4927712,1.602957,2.580985,3.518733,-31.94814,1.239263
530.4282,-0.4987368,1.602545,2.574178,3.477842,-33.03073,1.099002
530.4479,-0.5050206,1.602114,2.564502,3.483974,-31.35637,1.000059
