time,rot.x,rot.y,rot.z
49.68889,0,0,0
49.7,0,0,0
49.71111,0,0,0
49.72223,0,0,0
49.73333,0,0,0
49.7442,0,0,0
49.7442,0,0,0
49.75556,0,0,0
49.76667,0,0,0
49.7739,0,0,0
49.78889,0,0,0
49.79966,0,0,0
49.8,0,0,0
49.81111,0,0,0
49.82222,0,0,0
49.83334,0,0,0
49.84444,0,0,0
49.85445,0,0,0
49.86667,0,0,0
49.87778,0,0,0
49.88889,0,0,0
49.9,0,0,0
49.90562,0,0,0
49.91111,0,0,0
49.92222,0,0,0
49.93107,0,0,0
49.94445,0,0,0
49.95448,0,0,0
49.96667,0,0,0
49.97778,0,0,0
49.98126,0,0,0
50,0,0,0
50.00558,0,0,0
50.01111,0,0,0
50.02222,0,0,0
50.03088,0,0,0
50.04445,0,0,0
50.05523,0,0,0
50.06667,0,0,0
50.07778,0,0,0
50.08053,0,0,0
50.1,0,0,0
50.10667,0,0,0
50.11111,0,0,0
50.12222,0,0,0
50.13116,0,0,0
50.14445,0,0,0
50.15556,0,0,0
50.16667,0,0,0
50.17778,0,0,0
50.18494,0,0,0
50.2,0,0,0
50.20916,0,0,0
50.21111,0,0,0
50.22223,0,0,0
50.23333,0,0,0
50.24445,0,0,0
50.25556,0,0,0
50.26018,0,0,0
50.27778,0,0,0
50.28399,0,0,0
50.3,0,0,0
50.31086,0,0,0
50.31086,0,0,0
50.32222,0,0,0
50.33334,0,0,0
50.34444,0,0,0
50.35556,0,0,0
50.36173,0,0,0
50.37778,0,0,0
50.38592,0,0,0
50.4,0,0,0
50.41011,0,0,0
50.41011,0,0,0
50.42222,0,0,0
50.43333,0,0,0
50.44445,0,0,0
50.45555,0,0,0
50.46667,0,0,0
50.47778,0,0,0
50.48627,0,0,0
50.5,0,0,0
50.50978,0,0,0
50.51111,0,0,0
50.52222,0,0,0
50.53333,0,0,0
50.54445,0,0,0
50.55556,0,0,0
50.56113,0,0,0
50.57778,0,0,0
50.58658,0,0,0
50.6,0,0,0
50.61111,0,0,0
50.61294,0,0,0
50.62222,0,0,0
50.63334,0,0,0
50.64445,0,0,0
50.65556,0,0,0
50.66418,0,0,0
50.67778,0,0,0
50.68889,0,0,0
50.7,0,0,0
50.71111,0,0,0
50.71705,0,0,0
50.72223,0,0,0
50.73333,0,0,0
50.74445,0,0,0
50.75556,0,0,0
50.76667,0,0,0
50.77778,0,0,0
50.78889,0,0,0
50.79772,0,0,0
50.8,0,0,0
50.81111,0,0,0
50.82204,0,0,0
50.83334,0,0,0
50.84444,0,0,0
50.85556,0,0,0
50.86667,0,0,0
50.87452,0,0,0
50.88889,0,0,0
50.89897,0,0,0
50.9,0,0,0
50.91111,0,0,0
50.92222,0,0,0
50.93333,0,0,0
50.94445,0,0,0
50.95555,0,0,0
50.96667,0,0,0
50.97544,0,0,0
50.98889,0,0,0
51,0,0,0
51.00126,0,0,0
51.01111,0,0,0
51.02222,0,0,0
51.03333,0,0,0
51.04445,0,0,0
51.0532,0,0,0
51.06667,0,0,0
51.07669,0,0,0
51.08889,0,0,0
51.1,0,0,0
51.10321,0,0,0
51.11111,0,0,0
51.12222,0,0,0
51.13334,0,0,0
51.14445,0,0,0
51.15473,0,0,0
51.16667,0,0,0
51.17778,0,0,0
51.18048,0,0,0
51.2,0,0,0
51.20431,0,0,0
51.21111,0,0,0
51.22223,0,0,0
51.23249,0,0,0
51.24445,0,0,0
51.25556,0,0,0
51.26667,0,0,0
51.27778,0,0,0
51.28413,0,0,0
51.3,0,0,0
51.30989,0,0,0
51.31111,0,0,0
51.32222,0,0,0
51.33334,0,0,0
51.34444,0,0,0
51.35556,0,0,0
51.36667,0,0,0
51.37778,0,0,0
51.38413,0,0,0
51.4,0,0,0
51.40952,0,0,0
51.41111,0,0,0
51.42222,0,0,0
51.43333,0,0,0
51.44445,0,0,0
51.45555,0,0,0
51.46667,0,0,0
51.47778,0,0,0
51.48426,0,0,0
51.5,0,0,0
51.5076,0,0,0
51.51111,0,0,0
51.52222,0,0,0
51.53274,0,0,0
51.54445,0,0,0
51.55556,0,0,0
51.56667,0,0,0
51.57778,0,0,0
51.58266,0,0,0
51.6,0,0,0
51.60878,0,0,0
51.61111,0,0,0
51.62222,0,0,0
51.63269,0,0,0
51.64445,0,0,0
51.65556,0,0,0
51.66088,0,0,0
51.67778,0,0,0
51.68644,0,0,0
51.7,0,0,0
51.71111,0,0,0
51.71492,0,0,0
51.72223,0,0,0
51.73333,0,0,0
51.74166,0,0,0
51.75556,0,0,0
51.76667,0,0,0
51.77778,0,0,0
51.78889,0,0,0
51.79782,0,0,0
51.8,0,0,0
51.81111,0,0,0
51.82222,0,0,0
51.83334,0,0,0
51.84444,0,0,0
51.85016,0,0,0
51.86667,0,0,0
51.87649,0,0,0
51.88889,0,0,0
51.89972,0,0,0
51.9,0,0,0
51.91111,0,0,0
51.92222,0,0,0
51.93333,0,0,0
51.94445,0,0,0
51.95555,0,0,0
51.96667,0,0,0
51.97778,0,0,0
51.98889,0,0,0
51.9956,0,0,0
52,0,0,0
52.01111,0,0,0
52.02222,0,0,0
52.03265,0,0,0
52.04445,0,0,0
52.05556,0,0,0
52.06667,0,0,0
52.0704,0,0,0
52.08889,0,0,0
52.1,0,0,0
52.1019,0,0,0
52.11111,0,0,0
52.12222,0,0,0
52.13107,0,0,0
52.14445,0,0,0
52.15556,0,0,0
52.16037,0,0,0
52.17778,0,0,0
52.18609,0,0,0
52.2,0,0,0
52.21111,0,0,0
52.21396,0,0,0
52.22223,0,0,0
52.23333,0,0,0
52.24445,0,0,0
52.25556,0,0,0
52.26568,0,0,0
52.27778,0,0,0
52.28889,0,0,0
52.29298,0,0,0
52.3,0,0,0
52.31111,0,0,0
52.32222,0,0,0
52.33334,0,0,0
52.34315,0,0,0
52.35556,0,0,0
52.36667,0,0,0
52.37778,0,0,0
52.38889,0,0,0
52.394,0,0,0
52.4,0,0,0
52.41111,0,0,0
52.42222,0,0,0
52.43333,0,0,0
52.44443,0,0,0
52.45555,0,0,0
52.46667,0,0,0
52.47778,0,0,0
52.48889,0,0,0
52.49374,0,0,0
52.5,0,0,0
52.51111,0,0,0
52.52222,0,0,0
52.53333,0,0,0
52.54142,0,0,0
52.55556,0,0,0
52.56667,0,0,0
52.57778,0,0,0
52.58889,0,0,0
52.59586,0,0,0
52.6,0,0,0
52.61111,0,0,0
52.62151,0,0,0
52.63334,0,0,0
52.64445,0,0,0
52.65556,0,0,0
52.66667,0,0,0
52.67221,0,0,0
52.68889,0,0,0
52.69781,0,0,0
52.7,0,0,0
52.71111,0,0,0
52.72157,0,0,0
52.73333,0,0,0
52.74445,0,0,0
52.75556,0,0,0
52.76667,0,0,0
52.77399,0,0,0
52.78889,0,0,0
52.8,0,0,0
52.80014,0,0,0
52.81111,0,0,0
52.82222,0,0,0
52.83334,0,0,0
52.84444,0,0,0
52.85192,0,0,0
52.86667,0,0,0
52.8773,0,0,0
52.88889,0,0,0
52.9,0,0,0
52.90295,0,0,0
52.91111,0,0,0
52.92222,0,0,0
52.93333,0,0,0
52.94445,0,0,0
52.9539,0,0,0
52.96667,0,0,0
52.97778,0,0,0
52.98889,0,0,0
53,0,0,0
53.0035,0,0,0
53.01111,0,0,0
53.02222,0,0,0
53.03333,0,0,0
53.04445,0,0,0
53.05222,0,0,0
53.06667,0,0,0
53.07751,0,0,0
53.08889,0,0,0
53.1,0,0,0
53.10011,0,0,0
53.11111,0,0,0
53.12222,0,0,0
53.13334,0,0,0
53.14445,0,0,0
53.15171,0,0,0
53.16667,0,0,0
53.17486,0,0,0
53.18889,0,0,0
53.2,0,0,0
53.20003,0,0,0
53.21111,0,0,0
53.22223,0,0,0
53.23333,0,0,0
53.24445,0,0,0
53.25556,0,0,0
53.26667,0,0,0
53.27215,0,0,0
53.28889,0,0,0
53.29985,0,0,0
53.3,0,0,0
53.31111,0,0,0
53.32222,0,0,0
53.33334,0,0,0
53.34444,0,0,0
53.35556,0,0,0
53.36667,0,0,0
53.37471,0,0,0
53.38889,0,0,0
53.3999,0,0,0
53.4,0,0,0
53.41111,0,0,0
53.42222,0,0,0
53.43333,0,0,0
53.44445,0,0,0
53.45137,0,0,0
53.46667,0,0,0
53.47578,0,0,0
53.48889,0,0,0
53.5,0,0,0
53.50242,0,0,0
53.51111,0,0,0
53.52222,0,0,0
53.53333,0,0,0
53.54445,0,0,0
53.55556,0,0,0
53.56667,0,0,0
53.57778,0,0,0
53.58038,0,0,0
53.6,0,0,0
53.60529,0,0,0
53.61111,0,0,0
53.62222,0,0,0
53.63147,0,0,0
53.64445,0,0,0
53.65556,0,0,0
53.66667,0,0,0
53.67778,0,0,0
53.68374,0,0,0
53.7,0,0,0
53.70693,0,0,0
53.71111,0,0,0
53.72223,0,0,0
53.73333,0,0,0
53.74445,0,0,0
53.75556,0,0,0
53.76667,0,0,0
53.77778,0,0,0
53.78233,0,0,0
53.8,0,0,0
53.80945,0,0,0
53.81111,0,0,0
53.82222,0,0,0
53.83334,0,0,0
53.84444,0,0,0
53.85556,0,0,0
53.86021,0,0,0
53.87778,0,0,0
53.8836,0,0,0
53.9,0,0,0
53.90812,0,0,0
53.91111,0,0,0
53.92222,0,0,0
53.93333,0,0,0
53.94445,0,0,0
53.95555,0,0,0
53.96667,0,0,0
53.97778,0,0,0
53.98637,0,0,0
54,0,0,0
54.00972,0,0,0
54.01111,0,0,0
54.02222,0,0,0
54.03333,0,0,0
54.04445,0,0,0
54.05556,0,0,0
54.06196,0,0,0
54.07778,0,0,0
54.08648,0,0,0
54.1,0,0,0
54.11111,0,0,0
54.11427,0,0,0
54.12222,0,0,0
54.13334,0,0,0
54.14445,0,0,0
54.15556,0,0,0
54.16503,0,0,0
