time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
13.27293,0.5791567,-0.08012331,-0.9800156,6.154494,1.778069,355.3557
13.31874,0.5797182,-4.4367,-0.9775382,6.260949,1.938273,355.4534
13.33377,0.5799909,-1.541419,-0.9772885,6.386867,1.622228,355.5942
13.34553,0.5802145,-0.08831334,-0.976882,6.395914,1.574265,355.6206
13.3557,0.5804653,-0.08954704,-0.9766562,6.349011,1.615697,355.661
13.36764,0.5804688,-0.0904429,-0.9758941,6.384663,1.755727,355.7019
13.37772,0.5806939,1.36877,-0.9756527,6.457298,1.921376,355.7392
13.38884,0.5809926,-0.09155416,-0.9753282,6.506636,2.030762,355.7582
13.40075,0.5812414,-1.555494,-0.9750818,6.545625,2.114745,355.7731
13.41156,0.5813332,-0.09483898,-0.9744592,6.582351,2.13201,355.7972
13.42292,0.5815779,-0.09600675,-0.9742411,6.58691,2.111144,355.8455
13.43413,0.5815991,-0.09691119,-0.9735345,6.575345,2.050876,355.9267
13.44665,0.5817946,-0.09794366,-0.9724433,6.546213,2.063358,356.0437
13.467,0.58202,-1.569073,-0.9719334,6.463116,2.201487,356.2922
13.47778,0.5822826,-0.1013905,-0.9716293,6.424917,2.35479,356.3773
13.48917,0.5824766,-0.1025327,-0.9711386,6.360052,2.437482,356.4359
13.5005,0.5827534,-0.1037453,-0.9708325,6.263226,2.497682,356.5115
13.51117,0.583048,-0.1050361,-0.9703348,6.193597,2.462819,356.5916
13.52259,0.5833265,-0.1062979,-0.9700032,6.240943,2.392854,356.6891
13.53441,0.5835559,-0.1077267,-0.9697151,6.273937,2.354748,356.7889
13.54461,0.5838727,-0.1088486,-0.9692465,6.028026,2.627922,356.9518
13.55539,0.5841393,1.369659,-0.9685768,5.979998,2.740741,357.1924
13.56667,0.5844406,-1.590976,-0.9682629,5.864644,2.86864,357.4181
13.57842,0.5848165,-0.1124398,-0.9680021,5.79474,3.033035,357.6399
13.58881,0.5850359,1.36985,-0.9669358,5.558114,3.046435,357.8605
13.59999,0.5854538,-0.1135551,-0.9668361,5.444367,3.090064,358.0868
13.61092,0.585746,-0.1146994,-0.9659746,5.335452,3.045933,358.2765
13.62256,0.5864195,-1.603048,-0.9656227,4.965981,2.637428,358.4891
13.63415,0.5869707,-0.1182439,-0.9648658,4.85166,2.189453,358.6907
13.64509,0.5870662,-0.1193211,-0.9643654,4.827656,2.062844,358.9195
13.65558,0.5873311,-0.1204357,-0.9643567,4.792765,1.721585,359.2226
13.66716,0.5871725,-0.1212683,-0.9636841,4.898177,1.55525,359.5664
13.67919,0.5876857,-0.1225727,-0.9632721,5.061554,1.345603,359.7948
13.69991,0.5881011,-0.1237915,-0.9633428,5.138579,1.177672,0.1938552
13.71129,0.5885035,-1.621591,-0.9633794,5.337554,0.9038003,0.3449208
13.72314,0.5888616,-0.1272433,-0.963739,5.423519,0.6733416,0.5706528
13.73393,0.5891068,-0.1285503,-0.9640099,5.501318,0.3606783,0.8878063
13.74501,0.5893806,-0.1299741,-0.9648004,5.524613,0.1292434,1.190604
13.75614,0.589435,-0.1312157,-0.9649824,5.454003,359.929,1.507507
13.76706,0.5898867,-0.1323071,-0.965539,5.352263,359.8081,1.720113
13.77825,0.5904197,-0.1332527,-0.9657835,5.272701,359.8672,1.771779
13.78931,0.5906446,-0.1341401,-0.9659784,5.300829,359.8336,1.652566
13.80089,0.5910354,-0.1351109,-0.9665087,5.211195,359.7355,1.549342
13.81229,0.5912554,-0.1362497,-0.9670331,5.246711,359.631,1.433921
13.82363,0.591439,-0.137705,-0.9682987,5.298446,359.5163,1.451563
13.84556,0.5913619,-1.650324,-0.9688237,5.290136,359.3137,1.775173
13.85667,0.5913725,-0.1416931,-0.9692338,5.490541,359.2323,2.045493
13.86766,0.5913483,-0.143026,-0.9696536,5.636016,359.2981,2.264189
13.87941,0.5913336,-0.1441388,-0.970575,5.663787,359.2921,2.367737
13.90084,0.5913118,-1.662421,-0.971023,5.789262,359.3795,2.399153
13.91256,0.591074,-0.1470467,-0.9719181,5.636591,359.3753,2.280448
13.93449,0.590749,-1.668949,-0.9721277,5.781198,359.2249,2.128149
13.94644,0.5901818,-0.1504598,-0.9730638,6.174793,359.2049,2.070382
13.96769,0.589977,-1.67622,-0.9736202,6.484199,359.0758,2.124382
13.97831,0.5896341,-0.1537679,-0.97375,6.656414,359.0576,2.165197
13.9896,0.5893941,-0.1546782,-0.974329,6.680724,358.9931,2.11836
14.00121,0.5887529,-0.1549916,-0.9748056,6.866525,358.9322,1.964892
14.02336,0.5883513,-1.686418,-0.9748619,7.309699,358.8931,1.414993
14.03516,0.5876687,-0.1579934,-0.9757868,7.522827,359.6929,1.309175
14.05629,0.5871515,-1.693421,-0.9759972,7.700566,359.9424,1.15692
14.06801,0.5860257,-0.1617479,-0.9768039,7.799139,0.4684852,1.275744
14.08979,0.5857445,-1.701102,-0.9776672,7.645325,0.6327094,1.363893
14.10194,0.5851332,-0.166024,-0.9788079,7.5445,0.6980621,1.342685
14.12305,0.5850657,-1.709154,-0.9797184,7.264336,0.5560836,1.273009
14.13478,0.5844674,-0.1705816,-0.9805679,6.997497,0.4310804,1.278558
14.15644,0.5842438,-1.717043,-0.9809744,6.854248,0.0969351,1.398218
14.16737,0.5842329,-0.1744958,-0.981733,6.758965,359.7476,1.413715
14.17842,0.5841042,-0.175697,-0.9822221,6.711751,359.6345,1.390282
14.18995,0.5836714,-0.1767133,-0.9831152,6.667605,359.4914,1.310379
14.21194,0.5835931,-1.729196,-0.9840987,6.618145,359.4423,1.216962
14.22301,0.5834272,-0.1805272,-0.9849354,6.586677,359.5419,1.245377
14.23399,0.5830818,-0.1818048,-0.9854013,6.49848,359.5929,1.310518
14.24505,0.5829594,-0.1831893,-0.9861889,6.435637,359.6627,1.416731
14.25645,0.5823975,-0.1844231,-0.9866349,6.39857,359.821,1.480519
14.27812,0.5822837,-1.744169,-0.9869794,6.379045,-4.844477E-05,1.354865
14.2905,0.582197,-0.1885349,-0.9879411,6.418055,0.159536,1.300711
14.31231,0.5821877,-1.752413,-0.989414,6.310804,0.1846785,1.272381
14.33419,0.5820723,-1.757381,-0.9897414,6.158116,0.2700596,1.354481
14.34547,0.5818278,-0.1952519,-0.9900373,6.116131,0.3691884,1.428053
14.36729,0.5819049,-1.764716,-0.9907272,6.122459,0.5668549,1.418157
14.37876,0.581517,-0.1989465,-0.991053,6.106965,0.683139,1.382226
14.4009,0.5814869,-1.771941,-0.9914081,6.144413,0.7978868,1.36105
14.41227,0.5811244,-0.202376,-0.9915268,6.08571,0.8143468,1.326029
14.43401,0.5810702,-1.779028,-0.9918507,6.211338,0.9359332,1.240433
14.44569,0.5808003,-0.2059293,-0.9921216,6.286948,1.053712,1.198387
14.46739,0.5807329,-1.786093,-0.9921955,6.395709,1.129549,1.161597
14.47856,0.5806048,-0.2093984,-0.992455,6.670103,0.9906208,1.123306
14.49028,0.5800701,-0.2104012,-0.9921833,6.817461,0.7716444,1.078149
14.51171,0.5799063,-1.795436,-0.9923145,7.02344,0.6485897,1.001774
14.52317,0.5795004,-0.2137319,-0.9923569,7.172101,0.4010478,0.9482445
14.54532,0.578818,-1.802211,-0.9919459,7.266022,0.5586053,0.9171407
14.56754,0.5782518,-1.806876,-0.9913714,7.249085,0.5357046,0.7977862
14.58931,0.5777621,-1.811383,-0.990585,7.279881,0.4899964,0.584473
14.60017,0.5773785,-0.2211596,-0.9899943,7.27543,0.5755781,0.4715769
14.61159,0.5770405,-0.2224371,-0.9898375,7.453824,0.7708445,0.2892413
14.6228,0.5764706,-0.2235018,-0.9889543,7.710456,0.8989142,0.205323
14.63361,0.5761436,-0.2246792,-0.9887269,7.973456,1.183567,0.1740196
14.64521,0.5751246,-0.2251339,-0.9873627,8.200332,1.395301,0.1141078
14.66742,0.5744199,-1.826759,-0.9863178,8.620895,1.830653,359.868
14.67891,0.5729845,-0.2279925,-0.98541,9.216577,1.989375,359.7248
14.7008,0.5721995,-1.833688,-0.985365,9.552615,2.567518,359.6009
14.71182,0.5702369,-0.2314297,-0.984315,9.604529,2.817525,359.6482
14.73431,0.5682855,-1.840727,-0.9828438,9.394642,3.297995,359.8086
14.75585,0.5675776,-1.845699,-0.9828432,9.404469,3.835316,359.9401
14.76713,0.5665914,-0.2374233,-0.9818425,9.525146,4.186548,0.0006873189
14.77808,0.5658575,-0.2386509,-0.9817367,9.434061,4.369078,0.0316994
14.78989,0.5640201,-0.2396791,-0.9809122,9.310781,4.529801,0.06164338
14.8124,0.5617605,-1.857116,-0.9795439,9.015901,4.852344,0.1359201
14.8339,0.5607944,-1.862002,-0.9796623,8.487864,5.404438,0.2958974
14.84535,0.5587296,-0.2452946,-0.9789981,8.271234,5.683304,0.3712148
14.86812,0.5566202,-1.869052,-0.9784508,8.146961,6.037018,0.4572688
14.88934,0.5554216,-1.873794,-0.9781538,8.1296,6.516772,0.5641302
14.9019,0.5530681,-0.2512641,-0.9780921,8.195123,6.533231,0.6047512
14.92302,0.5504452,-1.881286,-0.9777656,7.96025,6.886583,0.868253
14.9462,0.5478586,-1.886178,-0.9775571,7.820304,7.412238,1.147804
14.96754,0.5462571,-1.890941,-0.9773901,7.924996,8.255648,1.21438
14.97978,0.5433358,-0.2598013,-0.9772732,8.093769,8.675285,1.225582
