time,rot.x,rot.y,rot.z
120.4111,-1.485046,-0.8869629,0.07770804
120.4222,-1.485046,-0.8869629,0.07770804
120.4333,-1.485046,-0.8869629,0.07770804
120.443,-0.8841553,-0.8140564,0.07198498
120.4556,-0.8841553,-0.8140564,0.07198498
120.4667,-0.7808838,-0.6509094,0.05958844
120.4778,-0.7808838,-0.6509094,0.05958844
120.4889,-0.5856628,-0.730072,0.06698583
120.4958,-0.4998169,-0.6796875,0.06358064
120.5,-0.4998169,-0.6796875,0.06358064
120.5111,-0.4998169,-0.6796875,0.06358064
120.5222,-0.3714294,-0.3919373,0.0374269
120.5333,-0.3714294,-0.3919373,0.0374269
120.5444,-0.1347351,-0.2255554,0.02130478
120.5507,0.07130241,0.2987347,-0.02780151
120.5667,0.07130241,0.2987347,-0.02780151
120.5778,0.2572367,0.4816364,-0.04510498
120.5837,0.331816,0.9479467,-0.08947754
120.6,0.331816,0.9479467,-0.08947754
120.6017,0.456391,1.145023,-0.1092834
120.6111,0.456391,1.145023,-0.1092834
120.6222,0.4855837,1.762585,-0.1719055
120.6333,0.4855837,1.762585,-0.1719055
120.6444,0.5371444,2.072195,-0.2053833
120.6511,0.39865,2.732208,-0.2827759
120.6667,0.39865,2.732208,-0.2827759
120.6778,0.3823127,3.116518,-0.3304749
120.6848,0.2341605,3.979419,-0.4400635
120.7,0.2341605,3.979419,-0.4400635
120.7012,0.3131515,4.505191,-0.5015869
120.7111,0.3131515,4.505191,-0.5015869
120.7222,0.4844912,5.698623,-0.6282654
120.7333,0.4844912,5.698623,-0.6282654
120.7444,0.6812329,5.846697,-0.6343689
120.7556,0.9606395,6.943026,-0.7304688
120.7667,0.9606395,6.943026,-0.7304688
120.7778,1.066103,6.486653,-0.6847534
120.7824,1.057153,7.801798,-0.8429565
120.8,1.057153,7.801798,-0.8429565
120.8012,1.208467,7.7284,-0.8477783
120.8111,1.208467,7.7284,-0.8477783
120.8222,1.321439,9.425652,-1.05246
120.8333,1.321439,9.425652,-1.05246
120.8444,1.453574,9.826423,-1.101776
120.8556,1.508499,11.84334,-1.333313
120.8667,1.508499,11.84334,-1.333313
120.8778,1.617619,12.4177,-1.399231
120.8831,1.888675,14.31397,-1.573059
120.9,1.888675,14.31397,-1.573059
120.9014,2.121845,14.8936,-1.597809
120.9111,2.121845,14.8936,-1.597809
120.9222,2.42536,16.69026,-1.717773
120.9333,2.42536,16.69026,-1.717773
120.9445,2.602699,16.4592,-1.671509
120.9505,2.81563,17.64807,-1.754944
120.9667,2.81563,17.64807,-1.754944
120.9778,2.879954,16.66123,-1.652344
120.9849,2.956554,17.34321,-1.730194
121,2.956554,17.34321,-1.730194
121.0018,2.763164,17.71763,-1.849915
121.0111,2.763164,17.71763,-1.849915
121.0222,2.763164,17.71763,-1.849915
121.0333,2.663234,16.51232,-1.776367
121.0414,2.428149,17.05669,-1.914337
121.0556,2.428149,17.05669,-1.914337
121.0667,2.381221,17.55676,-1.985291
121.0778,2.381221,17.55676,-1.985291
121.0801,2.317114,16.48899,-1.885498
121.0966,1.88398,16.9261,-2.057098
121.1,1.88398,16.9261,-2.057098
121.1111,1.88398,16.9261,-2.057098
121.1222,1.492226,17.27394,-2.211761
121.1333,1.492226,17.27394,-2.211761
121.1444,1.463307,16.51533,-2.127747
121.1511,1.489594,17.01566,-2.176453
121.1667,1.489594,17.01566,-2.176453
121.1778,1.635921,16.66391,-2.115662
121.1859,1.787644,17.19439,-2.144531
121.2,1.787644,17.19439,-2.144531
121.2026,2.10313,17.9031,-2.130951
121.2111,2.10313,17.9031,-2.130951
121.2222,2.10313,17.9031,-2.130951
121.2333,2.285759,17.52971,-2.014435
121.2444,2.64394,18.47063,-1.999268
121.2556,2.64394,18.47063,-1.999268
121.2667,2.846919,17.38875,-1.813904
121.2752,3.231984,17.30744,-1.68515
121.2889,3.231984,17.30744,-1.68515
121.2916,3.575484,17.18785,-1.583984
121.3,3.575484,17.18785,-1.583984
121.3111,3.575484,17.18785,-1.583984
121.3222,3.810417,15.85802,-1.431091
121.3333,3.989259,15.81778,-1.402252
121.3444,3.989259,15.81778,-1.402252
121.3556,4.019266,15.58264,-1.39859
121.3667,4.019266,15.58264,-1.39859
121.3778,4.181099,14.45183,-1.296722
121.3859,4.511576,14.35748,-1.242584
121.4,4.511576,14.35748,-1.242584
121.4034,5.063313,14.29238,-1.11377
121.4111,5.063313,14.29238,-1.11377
121.4222,5.063313,14.29238,-1.11377
121.4333,5.403931,13.40055,-0.9712524
121.4408,5.798347,13.34872,-0.8721924
121.4556,5.798347,13.34872,-0.8721924
121.4667,5.955455,13.05155,-0.8217468
121.4778,5.955455,13.05155,-0.8217468
121.4806,6.037494,12.47812,-0.7697144
121.5,6.037494,12.47812,-0.7697144
121.5033,6.332594,11.66882,-0.6729126
121.5111,6.332594,11.66882,-0.6729126
121.5222,6.332594,11.66882,-0.6729126
121.5333,6.450224,10.73639,-0.6074524
121.5444,6.450224,10.73639,-0.6074524
121.5556,6.630831,9.994025,-0.5423889
121.5667,6.630831,9.994025,-0.5423889
121.5778,6.589633,9.363267,-0.4915161
121.5889,6.589633,9.363267,-0.4915161
121.5926,6.33971,8.743864,-0.4374084
121.6,6.33971,8.743864,-0.4374084
121.6111,6.33971,8.743864,-0.4374084
121.6222,6.073071,8.016671,-0.3803711
121.6333,6.073071,8.016671,-0.3803711
121.6444,5.605916,7.136643,-0.3514404
121.6556,5.605916,7.136643,-0.3514404
121.6667,5.046894,6.249351,-0.3380127
121.6778,5.046894,6.249351,-0.3380127
121.6812,4.977046,5.492131,-0.2869263
121.7,4.977046,5.492131,-0.2869263
121.704,5.253761,4.689687,-0.2156067
121.7111,5.253761,4.689687,-0.2156067
121.7222,5.253761,4.689687,-0.2156067
121.7333,5.248533,3.888567,-0.1707764
121.7444,5.248533,3.888567,-0.1707764
121.7556,5.052512,3.268986,-0.1481323
121.7667,5.052512,3.268986,-0.1481323
121.7778,4.77918,2.90637,-0.1409302
121.7889,4.77918,2.90637,-0.1409302
121.792,4.524234,2.78878,-0.1460571
121.8,4.524234,2.78878,-0.1460571
121.8111,4.524234,2.78878,-0.1460571
121.8222,4.421871,2.725305,-0.1457214
121.8333,4.421871,2.725305,-0.1457214
121.8444,4.384489,2.769132,-0.1489563
121.8556,4.384489,2.769132,-0.1489563
121.8667,4.228398,2.861697,-0.1558228
121.8778,4.228398,2.861697,-0.1558228
121.8804,4.070999,2.819566,-0.1543579
121.9,4.070999,2.819566,-0.1543579
121.904,4.094719,2.590077,-0.1347961
121.9111,4.094719,2.590077,-0.1347961
121.9222,4.094719,2.590077,-0.1347961
121.9333,4.328566,2.256374,-0.1062927
121.9445,4.328566,2.256374,-0.1062927
121.9556,4.654208,1.860015,-0.07763672
