time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
2.63868,0.3567003,1.002021,-0.5707401,0,0,0
2.659295,0.3566977,1.002013,-0.570722,0,0,0
2.672248,0.3566733,1.002024,-0.5707132,0,0,0
2.688773,0.3566566,1.002007,-0.5707265,0,0,0
2.700517,0.3566654,1.002018,-0.5707058,0,0,0
2.721851,0.3566656,1.002003,-0.5706915,0,0,0
2.733581,0.3566703,1.001994,-0.5706805,0,0,0
2.744836,0.3566499,1.001959,-0.5706795,0,0,0
2.766008,0.3566724,1.001936,-0.5707003,0,0,0
2.777642,0.3566626,1.001924,-0.5706965,0,0,0
2.788492,0.35663,1.001934,-0.5706588,0,0,0
2.800161,0.3566244,1.001889,-0.57064,0,0,0
2.812101,0.3566372,1.00188,-0.5706524,0,0,0
2.833168,0.3566842,1.001924,-0.5706981,0,0,0
2.846204,0.3567014,1.001936,-0.570685,0,0,0
2.866167,0.3567158,1.001933,-0.5706853,0,0,0
2.879148,0.3567016,1.001952,-0.5706559,0,0,0
2.899637,0.3567084,1.001934,-0.5706505,0,0,0
2.912011,0.3567018,1.001953,-0.5706433,0,0,0
2.933068,0.356667,1.001958,-0.5706357,0,0,0
2.945373,0.3566463,1.001971,-0.5706381,0,0,0
2.965809,0.3566481,1.001947,-0.5706447,0,0,0
2.978553,0.3566334,1.001953,-0.5706142,0,0,0
2.999524,0.3566613,1.002011,-0.5706817,0,0,0
3.010642,0.3566504,1.00201,-0.5706824,0,0,0
3.022524,0.3566422,1.00197,-0.570654,0,0,0
3.034217,0.3566759,1.001997,-0.5706793,0,0,0
3.054945,0.3566608,1.001948,-0.5706762,0,0,0
3.067757,0.3566819,1.001971,-0.5706829,0,0,0
3.088544,0.3566811,1.001973,-0.570675,0,0,0
3.099715,0.3566895,1.001981,-0.5706955,0,0,0
3.110985,0.3566443,1.002007,-0.5706681,0,0,0
3.122804,0.3566336,1.001942,-0.5706757,0,0,0
3.144548,0.3566279,1.001958,-0.5706347,0,0,0
3.166888,0.356622,1.00197,-0.5706369,0,0,0
3.178772,0.3566263,1.001955,-0.5706319,0,0,0
3.200207,0.3566311,1.001951,-0.5706202,0,0,0
3.211737,0.3566599,1.001957,-0.5706087,0,0,0
3.233748,0.3566933,1.001959,-0.5706457,0,0,0
3.2556,0.3566943,1.001978,-0.5706867,0,0,0
3.266538,0.3567051,1.001976,-0.5707082,0,0,0
3.277722,0.3567261,1.001989,-0.5707334,0,0,0
3.288975,0.3567159,1.001979,-0.5707554,0,0,0
3.300827,0.35668,1.00199,-0.5707201,0,0,0
3.322505,0.3566835,1.002033,-0.5707604,0,0,0
3.344771,0.3566962,1.002004,-0.5707408,0,0,0
3.366915,0.3566797,1.001961,-0.5707051,0,0,0
3.389232,0.3566941,1.001986,-0.5706614,0,0,0
3.411206,0.3566904,1.00199,-0.5706724,0,0,0
3.433749,0.356726,1.001989,-0.5706948,0,0,0
3.45573,0.3567312,1.002037,-0.570707,0,0,0
3.477718,0.3567123,1.002042,-0.5706791,0,0,0
3.499925,0.3567072,1.00205,-0.5706772,0,0,0
3.512316,0.3567179,1.002046,-0.5706643,0,0,0
