time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
20.16341,0.143481,-0.8330742,-0.6586062,354.3966,1.672668,1.212987
20.1908,0.1434921,-5.238532,-0.6584502,354.3624,1.691315,1.178223
20.20492,0.1435484,-0.8379176,-0.6584877,354.3354,1.714722,1.179311
20.21642,0.1435736,-0.8390393,-0.6581317,354.3202,1.734619,1.199627
20.23614,0.1435618,-3.047804,-0.6581231,354.325,1.726807,1.215373
20.24712,0.1434792,-0.8425751,-0.6580082,354.3062,1.716522,1.21835
20.25845,0.1434721,-0.8437924,-0.6580218,354.3223,1.714417,1.229802
20.2696,0.1434425,-0.8451104,-0.6580366,354.3275,1.714233,1.249577
20.29157,0.1434367,-3.059972,-0.6580473,354.3507,1.741699,1.265589
20.30358,0.1434253,-0.8488657,-0.6579236,354.3777,1.774017,1.254319
20.32453,0.1433735,-3.067374,-0.6578742,354.3751,1.785431,1.251637
20.33648,0.1433208,-0.8525088,-0.6578578,354.3745,1.816833,1.23296
20.3578,0.1433166,-3.07462,-0.6578704,354.3743,1.834076,1.242815
20.36962,0.1433401,-0.8561206,-0.6577295,354.3561,1.832275,1.263042
20.38073,0.1433467,-0.857325,-0.6577386,354.3656,1.842529,1.272636
20.39162,0.1433528,-0.858615,-0.6576198,354.3606,1.831329,1.273099
20.40307,0.1433772,-0.8598025,-0.6575125,354.3732,1.836761,1.273355
20.41331,0.1434137,-0.8610632,-0.6575338,354.3863,1.8349,1.262157
20.42472,0.1434706,-0.8623326,-0.6574134,354.4012,1.842133,1.252076
20.43647,0.1435396,-0.8636343,-0.6572779,354.4006,1.81839,1.20792
20.45784,0.1435487,-3.09666,-0.6572872,354.4042,1.81485,1.223931
20.46979,0.1435661,-0.8672949,-0.657406,354.3858,1.761353,1.238551
20.49142,0.143589,-3.103933,-0.65739,354.3728,1.728821,1.26004
20.50324,0.1435552,-0.8709145,-0.6574503,354.3708,1.715454,1.273735
20.52477,0.1435384,-3.111226,-0.657483,354.3712,1.7099,1.271402
20.53623,0.1434948,-0.8746216,-0.6573547,354.3879,1.675476,1.274828
20.55792,0.1434477,-3.118506,-0.6571671,354.3782,1.642242,1.271845
20.5691,0.1434075,-0.878237,-0.6571335,354.3613,1.617554,1.272109
20.58121,0.1432586,-0.8793006,-0.6568264,354.3388,1.587952,1.293568
20.60254,0.1432429,-3.128048,-0.6567219,354.3387,1.578217,1.319583
20.61362,0.1431635,-0.8829393,-0.6566714,354.3227,1.563354,1.347494
20.62497,0.1429472,-0.8842163,-0.6564721,354.3381,1.496582,1.369663
20.64735,0.1426914,-3.137831,-0.6562845,354.3681,1.433685,1.390022
20.66909,0.1425674,-3.142762,-0.656341,354.3843,1.407745,1.417552
20.68128,0.1424094,-0.8904817,-0.6562709,354.4045,1.328552,1.457011
20.70234,0.1422902,-3.150161,-0.656129,354.4113,1.302948,1.460875
20.71349,0.1421758,-0.8941894,-0.6560365,354.4299,1.260925,1.458597
20.725,0.1419358,-0.8954182,-0.6556925,354.4605,1.19873,1.434458
20.74729,0.141761,-3.159932,-0.6553034,354.4962,1.127686,1.425564
20.76894,0.1416379,-3.164772,-0.6552447,354.5175,1.093872,1.426649
20.78092,0.141463,-0.9015086,-0.6548232,354.5729,1.029663,1.414618
20.80226,0.1414627,-3.172104,-0.6546854,354.5822,0.992157,1.415883
20.81376,0.141399,-0.9052277,-0.65456,354.5815,0.9681702,1.407271
20.82507,0.1412459,-0.9064884,-0.6542822,354.5757,0.9161072,1.410343
20.8469,0.1411171,-3.181808,-0.6539811,354.6021,0.886261,1.406615
20.8583,0.140973,-0.9100082,-0.6536378,354.6,0.7905579,1.422283
20.88053,0.1409189,-3.188958,-0.653284,354.5945,0.7385559,1.427797
20.89217,0.1408383,-0.9136587,-0.6531836,354.6004,0.6718445,1.427734
20.91382,0.1408078,-3.196344,-0.6530644,354.6114,0.6558533,1.429256
20.92507,0.1407856,-0.9174047,-0.6528755,354.6599,0.637146,1.431475
20.94676,0.1407997,-3.203761,-0.6527227,354.6623,0.6171265,1.416306
20.95798,0.1407899,-0.9211528,-0.6526266,354.6831,0.6019287,1.387189
20.9691,0.1407474,-0.9223378,-0.6524142,354.6917,0.5895691,1.369645
20.98114,0.1407044,-0.9235669,-0.652105,354.6884,0.5622559,1.366282
21.00224,0.1406708,-3.215919,-0.6521293,354.6776,0.5470276,1.382908
21.01342,0.1406315,-0.9271891,-0.6520065,354.6756,0.5141602,1.383862
21.02541,0.1405373,-0.9284658,-0.6516687,354.6632,0.4234314,1.394098
21.04711,0.1404089,-3.225773,-0.6512672,354.6378,0.3574829,1.346884
21.06886,0.1403958,-3.230546,-0.6509832,354.6316,0.3225098,1.316409
21.08115,0.1403504,-0.9346417,-0.6505448,354.6396,0.2748413,1.318664
21.1021,0.1402698,-3.237864,-0.6503912,354.6602,0.2244873,1.319737
21.11405,0.1401845,-0.9382719,-0.6498133,354.7236,0.1342468,1.306773
21.13547,0.1401577,-3.245235,-0.6496228,354.756,0.1047974,1.293109
21.14702,0.1401331,-0.9420419,-0.6492568,354.7881,0.1071777,1.273953
21.15787,0.1400891,-0.9433187,-0.6490563,354.8175,0.1243286,1.252313
21.17002,0.1399619,-0.9446138,-0.6485485,354.873,0.1177673,1.217837
21.19196,0.1398633,-3.25758,-0.647993,354.9171,0.05233765,1.185184
21.21347,0.1398576,-3.262443,-0.6477727,354.9391,0.02532959,1.177576
21.22427,0.139748,-0.950747,-0.647566,354.9384,0.03674316,1.166196
21.23565,0.1397182,-0.9519866,-0.6473557,354.956,0.05264282,1.149746
21.24671,0.1396768,-0.9532043,-0.6470369,354.9773,0.06079102,1.118912
21.2579,0.1396499,-0.9543806,-0.646639,354.9853,0.03259277,1.113717
21.26901,0.1396155,-0.9556072,-0.6463903,354.9932,0.003967285,1.099326
21.28016,0.1395478,-0.9568304,-0.6461319,355.015,-0.02355957,1.10084
21.29147,0.1394546,-0.958079,-0.6456381,355.0529,-0.0447998,1.092044
21.31323,0.1394089,-3.284344,-0.6454135,355.0703,-0.04302979,1.08847
21.3247,0.1393657,-0.9618163,-0.6450394,355.096,-0.03857422,1.06267
21.34743,0.1392645,-3.291721,-0.6446213,355.1281,0.01043701,1.031284
21.36928,0.1391054,-3.296662,-0.6442426,355.1344,0.03909302,1.003013
21.3911,0.1390552,-3.301536,-0.6440133,355.1259,0.02160645,1.013129
21.40218,0.1390381,-0.9704703,-0.6439325,355.1306,-0.01654053,1.026935
21.41317,0.138973,-0.9716744,-0.64367,355.1202,-0.06192017,1.0502
21.42414,0.1389377,-0.9729824,-0.6435298,355.1136,-0.1183167,1.074714
21.43538,0.1388324,-0.9741924,-0.6432787,355.1055,-0.1651917,1.090831
21.44619,0.1387102,-0.9753742,-0.643032,355.0927,-0.2008972,1.095903
21.45782,0.1386508,-0.9766285,-0.6426805,355.1096,-0.2344971,1.085851
21.46888,0.1385545,-0.9778606,-0.6424013,355.1205,-0.2514038,1.066696
21.48022,0.1384171,-0.9790838,-0.641745,355.122,-0.3210449,1.029074
21.50176,0.1383296,-3.326008,-0.6414801,355.1292,-0.3620605,1.01385
21.51332,0.1382911,-0.9828055,-0.6411637,355.1414,-0.3953552,1.020556
21.52432,0.1381682,-0.9840066,-0.6408733,355.1627,-0.4256592,1.034334
21.53533,0.1381327,-0.9852601,-0.6405576,355.1839,-0.4422302,1.030544
21.54642,0.1380939,-0.986474,-0.6402103,355.2014,-0.4397583,1.031344
21.55758,0.1379876,-0.9877398,-0.6399111,355.2253,-0.432373,1.005946
21.56937,0.1378571,-0.9890314,-0.6392332,355.3001,-0.4265442,0.9776679
21.5913,0.1377932,-3.345657,-0.6385323,355.3507,-0.4203186,0.9698955
21.61299,0.1377657,-3.35053,-0.638276,355.3544,-0.4297485,0.986428
21.62445,0.1376947,-0.9952269,-0.637947,355.3288,-0.4548035,1.007376
21.63544,0.1376784,-0.9964429,-0.6377228,355.3263,-0.4890137,1.027001
21.6463,0.1376092,-0.9975801,-0.6372532,355.3367,-0.5057983,1.046429
21.65821,0.137522,-0.9987381,-0.6367022,355.3662,-0.532959,1.059117
21.68077,0.1374496,-3.365005,-0.6362251,355.4166,-0.5448303,1.05804
21.70229,0.1374279,-3.369833,-0.635775,355.4427,-0.5451355,1.047877
21.71346,0.1373699,-1.004978,-0.6355017,355.4519,-0.5692749,1.023084
21.73517,0.1373662,-3.377257,-0.6352102,355.4417,-0.5868835,1.023351
21.74652,0.1373803,-1.008559,-0.6350197,355.434,-0.6003113,1.058136
21.75766,0.1373505,-1.009767,-0.6348003,355.4195,-0.6244202,1.077714
21.76881,0.1373855,-1.010961,-0.6346189,355.4051,-0.663147,1.110275
21.77995,0.137375,-1.012157,-0.634344,355.4138,-0.6903687,1.112413
21.79119,0.1374675,-1.013484,-0.6340588,355.4353,-0.7052612,1.07403
21.81301,0.1374933,-3.394275,-0.6339129,355.4446,-0.6878357,1.050833
21.82445,0.1375315,-1.017233,-0.6334711,355.416,-0.6466675,1.013849
21.84637,0.1375259,-3.401572,-0.6332573,355.4037,-0.6399231,1.017524
21.8573,0.1375462,-1.020839,-0.6332096,355.3871,-0.6375732,1.03522
21.86863,0.137619,-1.022034,-0.6330878,355.3647,-0.6472778,1.037876
21.8797,0.1377161,-1.023253,-0.6329371,355.3413,-0.6671753,1.029671
21.89123,0.1378483,-1.024458,-0.6327299,355.2995,-0.6558228,1.002335
21.91286,0.1378854,-3.416106,-0.6326183,355.2801,-0.6472168,1.001144
21.92428,0.1379343,-1.027916,-0.6322452,355.2564,-0.6778259,0.9869069
21.93522,0.1379648,-1.029092,-0.6320997,355.2188,-0.7254639,0.9969699
21.94641,0.1379517,-1.03028,-0.6320742,355.1635,-0.7724304,1.020129
21.9581,0.1379637,-1.031503,-0.6318766,355.1055,-0.884552,1.064464
21.97959,0.1380078,-3.430374,-0.6316057,355.0871,-0.9199219,1.067485
21.99048,0.1380153,-1.035086,-0.6314367,355.1003,-0.9598083,1.073406
22.00183,0.1379676,-1.036168,-0.6310147,355.13,-0.9907227,1.039039
22.01325,0.1379099,-1.037481,-0.6308094,355.1804,-1.058289,0.9914414
22.03563,0.1378108,-3.442554,-0.6303519,355.225,-1.116943,0.9413231
22.05733,0.1377403,-3.447383,-0.6300734,355.2272,-1.137543,0.913618
22.06887,0.1375696,-1.043726,-0.6298374,355.1997,-1.195496,0.9087898
22.09086,0.1374732,-3.454739,-0.6296722,355.2097,-1.240295,0.9125472
22.10268,0.1373618,-1.047331,-0.6292232,355.2563,-1.379181,0.9482096
22.12382,0.1372676,-3.462039,-0.6290492,355.2833,-1.422089,0.9625503
22.13547,0.1372178,-1.051171,-0.6287299,355.3515,-1.482178,0.9315976
22.15723,0.1371639,-3.469521,-0.6284553,355.3908,-1.505615,0.892205
22.16847,0.1371565,-1.054908,-0.6283153,355.4194,-1.527527,0.8740871
22.17984,0.1370992,-1.056099,-0.6278108,355.4675,-1.534119,0.8528236
22.20177,0.1371432,-3.479247,-0.6276814,355.4796,-1.544037,0.8711202
22.21276,0.137163,-1.059745,-0.6275908,355.4968,-1.535248,0.8807392
22.22457,0.1371385,-1.061061,-0.6274019,355.4877,-1.523834,0.8467362
22.24608,0.1371128,-3.489087,-0.6273736,355.4757,-1.500977,0.8305696
22.25755,0.13699,-1.064694,-0.6269187,355.4765,-1.491058,0.7697427
