time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
42.85271,0.5754759,1.362055,-0.9211361,-0.2182195,0.07552328,0.972973
42.94179,0.5759883,-36.06013,-0.9208963,-0.2141031,0.07461531,0.9739571
42.95675,0.5761142,-8.00572,-0.920803,-0.2134933,0.07429974,0.9741151
42.97322,0.5762858,-3.323783,-0.9209548,-0.2131241,0.07367335,0.9742435
43.00021,0.5763447,-12.70239,-0.9210778,-0.2130699,0.0734719,0.9742705
43.01191,0.5764059,-3.328875,-0.9210993,-0.2122896,0.07278933,0.9744921
43.02792,0.5764483,-3.330144,-0.9211174,-0.2117667,0.07239545,0.9746352
43.03978,0.5765073,-3.33139,-0.9210961,-0.2109834,0.07160211,0.9748636
43.0607,0.5766529,-8.02802,-0.9213039,-0.2110394,0.07150123,0.9748589
43.07301,0.5767363,-3.335239,-0.9213916,-0.2111871,0.07087397,0.9748728
43.09398,0.5767411,-8.035463,-0.9215122,-0.2112889,0.07050898,0.9748772
43.10555,0.5767735,-3.338977,-0.9216003,-0.2111802,0.07027967,0.9749173
43.11654,0.5768502,-3.340292,-0.9217961,-0.2107731,0.070054,0.9750216
43.12726,0.5768805,-3.341525,-0.9219027,-0.2103115,0.06985325,0.9751357
43.14351,0.5769671,-3.342775,-0.9220669,-0.2103342,0.06948726,0.9751569
43.1548,0.576975,-3.343972,-0.922276,-0.2098703,0.06939241,0.9752637
43.17134,0.5769761,-8.052652,-0.9224122,-0.2094749,0.06936532,0.9753506
43.18235,0.5770264,-3.347678,-0.9225606,-0.2093615,0.06966453,0.9753536
43.19353,0.5770404,-3.348879,-0.9226682,-0.2088258,0.06978863,0.9754595
43.20469,0.5770817,-3.350107,-0.9228253,-0.2081544,0.07002874,0.9755858
43.21669,0.5771497,-3.35137,-0.9230345,-0.2076214,0.0700707,0.9756964
43.22857,0.5772283,-3.35254,-0.923371,-0.2066994,0.07007059,0.9758921
43.24908,0.5773301,-8.069651,-0.9236345,-0.2063123,0.07002858,0.9759771
43.26044,0.5773969,-3.356175,-0.9238251,-0.2057352,0.06981457,0.9761142
43.27161,0.5774336,-3.357392,-0.9240366,-0.2051257,0.06981303,0.9762426
43.2938,0.5776005,-8.079383,-0.9244454,-0.204001,0.06978638,0.9764801
43.31012,0.5776857,-3.36107,-0.9246116,-0.2032917,0.06981419,0.9766261
43.32188,0.5778711,-3.362338,-0.9249465,-0.2018613,0.06945875,0.9769481
43.33767,0.5779494,-8.089211,-0.9251764,-0.2012463,0.06905589,0.9771035
43.34969,0.5779209,-3.366035,-0.9251517,-0.2005088,0.06895393,0.9772623
43.36173,0.578036,-3.367322,-0.9252875,-0.2000571,0.0684884,0.9773876
43.38231,0.578099,-8.098984,-0.9254049,-0.1996443,0.06844454,0.977475
43.39384,0.5781182,-3.370996,-0.9254962,-0.1990665,0.0685447,0.9775859
43.40472,0.5781969,-3.372217,-0.9256235,-0.1985675,0.06836663,0.9776998
43.4158,0.5782072,-3.373498,-0.9256511,-0.1980028,0.06838024,0.9778134
43.42708,0.5782768,-3.374741,-0.9257526,-0.1971153,0.06833318,0.977996
43.43757,0.5783534,-3.375966,-0.9257917,-0.1967945,0.06829204,0.9780635
43.44874,0.5784341,-3.37714,-0.9257586,-0.1965926,0.06825845,0.9781064
43.46619,0.5785303,-3.378344,-0.9258289,-0.1965234,0.06797431,0.9781401
43.4781,0.5786134,-8.120846,-0.9257916,-0.1958924,0.06797831,0.9782664
43.49337,0.5786852,-3.381947,-0.9258254,-0.1953348,0.06794544,0.9783801
43.50503,0.5787522,-3.383152,-0.9258645,-0.1948722,0.06799205,0.9784692
43.5153,0.5788354,-3.384379,-0.9259194,-0.1944992,0.0681017,0.9785358
43.52721,0.578914,-3.38558,-0.9259225,-0.1940917,0.06790587,0.9786302
43.53896,0.5788922,-3.386717,-0.9257108,-0.193767,0.06775083,0.9787053
43.54868,0.5789307,-3.387914,-0.9256318,-0.1933962,0.06767732,0.9787838
43.56051,0.5790117,-3.389143,-0.9255935,-0.1932177,0.06775423,0.9788137
43.57147,0.5791023,-3.390445,-0.9257679,-0.193115,0.06790913,0.9788232
43.58232,0.5791643,-3.391654,-0.9257156,-0.1927195,0.06782538,0.978907
