time,rot.x,rot.y,rot.z
4.788889,-0.0007634877,-0.0009084148,-6.404699E-05
4.8,-0.0007634877,-0.0009084148,-6.404699E-05
4.811111,-0.0007634877,-0.0009084148,-6.404699E-05
4.817344,-0.0007523883,-0.0009380836,-3.96543E-05
4.822222,-0.0007523883,-0.0009380836,-3.96543E-05
4.833333,-0.0007523883,-0.0009380836,-3.96543E-05
4.844445,-0.0007572977,-0.0009301862,-4.45435E-05
4.855365,-0.0007741599,-0.0009382967,-7.646644E-05
4.866667,-0.0007741599,-0.0009382967,-7.646644E-05
4.874178,-0.0007750134,-0.000919087,-4.64244E-05
4.888889,-0.0007750134,-0.000919087,-4.64244E-05
4.896124,-0.0007643413,-0.0008956083,-4.517733E-05
4.9,-0.0007643413,-0.0008956083,-4.517733E-05
4.911111,-0.0007643413,-0.0008956083,-4.517733E-05
4.922222,-0.0007799226,-0.0008939007,-4.517055E-05
4.933333,-0.0007799226,-0.0008939007,-4.517055E-05
4.940682,-0.0007920887,-0.0009077744,-4.592407E-05
4.955555,-0.0007920887,-0.0009077744,-4.592407E-05
4.962834,-0.0008006266,-0.0008877107,-5.733003E-05
4.977778,-0.0008006266,-0.0008877107,-5.733003E-05
4.984551,-0.0007987054,-0.0008930469,-2.772808E-05
5,-0.0007987054,-0.0008930469,-2.772808E-05
5.009661,-0.0008051089,-0.0008909125,-4.1852E-05
5.011111,-0.0008051089,-0.0008909125,-4.1852E-05
5.022223,-0.0008051089,-0.0008909125,-4.1852E-05
5.030804,-0.0008093778,-0.0008830151,-4.099824E-05
5.044445,-0.0008093778,-0.0008830151,-4.099824E-05
5.052297,-0.000811939,-0.000899877,-4.162842E-05
5.066667,-0.000811939,-0.000899877,-4.162842E-05
5.074269,-0.0008247457,-0.0009116165,-4.236196E-05
5.088889,-0.0008247457,-0.0009116165,-4.236196E-05
5.097001,-0.0008155677,-0.0009199408,-4.287891E-05
5.1,-0.0008155677,-0.0009199408,-4.287891E-05
5.111111,-0.0008155677,-0.0009199408,-4.287891E-05
5.122222,-0.0008251726,-0.000940218,-4.382584E-05
5.133334,-0.0008251726,-0.000940218,-4.382584E-05
5.141565,-0.0008270935,-0.0009498228,-4.421594E-05
5.155556,-0.0008270935,-0.0009498228,-4.421594E-05
5.162989,-0.0008298684,-0.0009577203,-4.462275E-05
5.177778,-0.0008298684,-0.0009577203,-4.462275E-05
5.184896,-0.0008262397,-0.0009700999,-4.573325E-05
5.2,-0.0008262397,-0.0009700999,-4.573325E-05
5.206801,-0.0008268802,-0.0009713807,-4.601339E-05
5.211111,-0.0008268802,-0.0009713807,-4.601339E-05
5.222222,-0.0008268802,-0.0009713807,-4.601339E-05
5.233334,-0.0008324296,-0.0009861082,-4.674361E-05
5.244444,-0.0008324296,-0.0009861082,-4.674361E-05
5.251998,-0.0008497185,-0.0009946459,-4.729368E-05
5.266667,-0.0008497185,-0.0009946459,-4.729368E-05
5.273985,-0.0008620984,-0.0009999821,-4.728353E-05
5.288889,-0.0008620984,-0.0009999821,-4.728353E-05
5.296617,-0.0008783201,-0.0009935788,-4.666646E-05
5.3,-0.0008783201,-0.0009935788,-4.666646E-05
5.311111,-0.0008783201,-0.0009935788,-4.666646E-05
5.321596,-0.0008911266,-0.0009854678,-4.592936E-05
5.333333,-0.0008911266,-0.0009854678,-4.592936E-05
5.341002,-0.0008793872,-0.0009688193,-4.496575E-05
5.355556,-0.0008793872,-0.0009688193,-4.496575E-05
5.366667,-0.0008793872,-0.0009688193,-4.496575E-05
5.377778,-0.0008838695,-0.0009581471,-4.396528E-05
5.385896,-0.0008979567,-0.0009564395,-4.332818E-05
5.4,-0.0008979567,-0.0009564395,-4.332818E-05
5.407851,-0.0009039332,-0.0009453406,-4.254782E-05
5.411111,-0.0009039332,-0.0009453406,-4.254782E-05
5.422222,-0.0009039332,-0.0009453406,-4.254782E-05
5.433333,-0.0008939013,-0.0009461943,-4.231778E-05
5.444445,-0.0008939013,-0.0009461943,-4.231778E-05
5.451993,-0.0009062809,-0.0009649773,-4.208407E-05
5.466667,-0.0009062809,-0.0009649773,-4.208407E-05
5.475293,-0.0009111902,-0.0009784243,-4.127351E-05
5.488889,-0.0009111902,-0.0009784243,-4.127351E-05
5.496406,-0.000895182,-0.0009890965,-4.059655E-05
5.5,-0.000895182,-0.0009890965,-4.059655E-05
5.511111,-0.000895182,-0.0009890965,-4.059655E-05
5.522223,-0.0009229296,-0.0009794914,-3.994938E-05
5.533333,-0.0009229296,-0.0009794914,-3.994938E-05
5.540612,-0.0009148188,-0.0009841872,-3.958923E-05
5.555556,-0.0009148188,-0.0009841872,-3.958923E-05
5.562413,-0.0009406455,-0.0009715941,-3.891543E-05
5.577778,-0.0009406455,-0.0009715941,-3.891543E-05
5.584201,-0.0009414992,-0.0009963536,-3.957556E-05
5.6,-0.0009414992,-0.0009963536,-3.957556E-05
5.607059,-0.0009549462,-0.0009969939,-3.909186E-05
5.611111,-0.0009549462,-0.0009969939,-3.909186E-05
5.622222,-0.0009549462,-0.0009969939,-3.909186E-05
5.633334,-0.0009417126,-0.0009982745,-3.851166E-05
5.644444,-0.0009417126,-0.0009982745,-3.851166E-05
5.650552,-0.0009585747,-0.0009940057,-3.829144E-05
5.666667,-0.0009585747,-0.0009940057,-3.829144E-05
5.673966,-0.0009455545,-0.0009912308,-3.761455E-05
5.688889,-0.0009455545,-0.0009912308,-3.761455E-05
5.695362,-0.0009690334,-0.0009954998,-3.697732E-05
5.7,-0.0009690334,-0.0009954998,-3.697732E-05
5.711111,-0.0009690334,-0.0009954998,-3.697732E-05
5.722222,-0.0009671124,-0.001002116,-3.667713E-05
5.733334,-0.0009671124,-0.001002116,-3.667713E-05
5.740624,-0.0009718081,-0.00100916,-3.670371E-05
5.755556,-0.0009718081,-0.00100916,-3.670371E-05
5.762195,-0.0009858953,-0.001024315,-3.704362E-05
5.777778,-0.0009858953,-0.001024315,-3.704362E-05
5.784856,-0.0009754366,-0.001010441,-3.610335E-05
5.8,-0.0009754366,-0.001010441,-3.610335E-05
5.808249,-0.0009952871,-0.001015137,-3.529273E-05
5.811111,-0.0009952871,-0.001015137,-3.529273E-05
5.822222,-0.0009952871,-0.001015137,-3.529273E-05
5.832684,-0.001007453,-0.00102154,-3.502575E-05
5.844445,-0.001007453,-0.00102154,-3.502575E-05
5.851036,-0.00100169,-0.001024315,-3.446882E-05
5.866667,-0.00100169,-0.001024315,-3.446882E-05
5.873485,-0.0009890972,-0.001000196,-3.283831E-05
5.888889,-0.0009890972,-0.001000196,-3.283831E-05
5.895361,-0.0009809864,-0.001009587,-3.251814E-05
5.9,-0.0009809864,-0.001009587,-3.251814E-05
5.911111,-0.0009809864,-0.001009587,-3.251814E-05
5.922222,-0.0009935795,-0.001008947,-3.200777E-05
5.933333,-0.0009935795,-0.001008947,-3.200777E-05
5.940364,-0.001000836,-0.001014283,-3.208102E-05
5.955556,-0.001000836,-0.001014283,-3.208102E-05
5.961899,-0.001008841,-0.001020686,-3.1634E-05
5.977778,-0.001008841,-0.001020686,-3.1634E-05
5.984006,-0.001013323,-0.001041817,-3.1427E-05
6,-0.001013323,-0.001041817,-3.1427E-05
6.007407,-0.000996034,-0.001058466,-3.162045E-05
6.011111,-0.000996034,-0.001058466,-3.162045E-05
6.022223,-0.000996034,-0.001058466,-3.162045E-05
6.033333,-0.001003718,-0.00105505,-3.105678E-05
6.044445,-0.001003718,-0.00105505,-3.105678E-05
6.050598,-0.001019086,-0.001070845,-3.072633E-05
6.066667,-0.001019086,-0.001070845,-3.072633E-05
6.07394,-0.001002437,-0.00105996,-3.026968E-05
6.088889,-0.001002437,-0.00105996,-3.026968E-05
6.095249,-0.0009924055,-0.001058039,-3.019975E-05
6.1,-0.0009924055,-0.001058039,-3.019975E-05
6.111111,-0.0009924055,-0.001058039,-3.019975E-05
6.122222,-0.0009811997,-0.001059106,-2.979631E-05
6.133334,-0.0009811997,-0.001059106,-2.979631E-05
6.1401,-0.000980666,-0.0010352,-2.851919E-05
6.155556,-0.000980666,-0.0010352,-2.851919E-05
6.162033,-0.0009930457,-0.001042671,-2.877915E-05
6.177778,-0.0009930457,-0.001042671,-2.877915E-05
6.184056,-0.001004678,-0.001035841,-2.850229E-05
6.2,-0.001004678,-0.001035841,-2.850229E-05
