time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
606.5856,36.78898,1.059998,28.34743,0,-80.05359,0
606.6142,36.73333,1.059998,28.3577,0,-79.5506,0
606.6378,36.68653,1.059998,28.36652,0,-79.3284,0
606.6525,36.65703,1.059998,28.37216,0,-79.16791,0
606.6755,36.61049,1.059998,28.38116,0,-79.05191,0
606.6971,36.56701,1.059998,28.38967,0,-78.93549,0
606.7192,36.52272,1.059998,28.39835,0,-78.90762,0
606.7413,36.47916,1.059998,28.40694,0,-78.8468,0
606.7545,36.45345,1.059998,28.41182,0,-79.25424,0
606.7745,36.41517,1.059998,28.41864,0,-79.89484,0
606.7924,36.38157,1.059998,28.42447,0,-80.1449,0
606.8076,36.35377,1.059998,28.42911,0,-80.5383,0
606.82,36.33176,1.059998,28.43272,0,-80.69189,0
606.8408,36.29605,1.059998,28.43842,0,-80.9335,0
606.8526,36.27626,1.059998,28.44151,0,-81.10809,0
606.8739,36.24271,1.059998,28.44668,0,-81.23419,0
606.8895,36.21893,1.059998,28.45033,0,-81.28351,0
606.9077,36.19227,1.059998,28.45438,0,-81.3609,0
606.9203,36.17424,1.059998,28.45711,0,-81.3912,0
606.9401,36.14719,1.059998,28.46118,0,-81.43869,0
606.9588,36.12254,1.059998,28.46469,0,-81.8949,0
606.9737,36.10338,1.059998,28.46729,0,-82.26691,0
606.989,36.08416,1.059998,28.46971,0,-82.8519,0
607.0048,36.06457,1.059998,28.47202,0,-83.2746,0
607.0178,36.04856,1.059998,28.4739,0,-83.2746,0
607.0298,36.03379,1.059998,28.47556,0,-83.57999,0
607.0499,36.00928,1.059998,28.47809,0,-84.12109,0
607.0619,35.9946,1.059998,28.47938,0,-84.97198,0
607.0743,35.97913,1.059998,28.48057,0,-85.58679,0
607.095,35.95303,1.059998,28.48248,0,-85.8269,0
607.1152,35.92701,1.059998,28.48414,0,-86.35199,0
607.1277,35.91066,1.059998,28.48518,0,-86.35199,0
607.1403,35.89396,1.059998,28.48595,0,-87.36429,0
607.1525,35.87764,1.059998,28.48659,0,-87.7597,0
607.1718,35.85114,1.059998,28.48734,0,-88.38141,0
607.1845,35.83351,1.059998,28.48776,0,-88.62421,0
607.1967,35.81639,1.059998,28.48806,0,-89.00601,0
607.2166,35.78816,1.059998,28.48847,0,-89.15509,0
607.2294,35.76978,1.059998,28.48853,0,-89.8114,0
607.2427,35.75059,1.059998,28.48845,0,-90.2616,0
607.2612,35.72361,1.059998,28.48799,0,-90.96951,0
607.2798,35.69641,1.059998,28.4874,0,-91.24591,0
607.2945,35.67488,1.059998,28.48676,0,-91.68069,0
607.3066,35.65702,1.059998,28.48614,0,-91.99481,0
607.319,35.63865,1.059998,28.4855,0,-91.99481,0
607.3383,35.60974,1.059998,28.48434,0,-92.3103,0
607.3506,35.59126,1.059998,28.48343,0,-92.8075,0
607.3632,35.57199,1.059998,28.48234,0,-93.2301,0
607.3831,35.54142,1.059998,28.48026,0,-93.89471,0
607.3984,35.51746,1.059998,28.47852,0,-94.1543,0
607.4171,35.48773,1.059998,28.47615,0,-94.56241,0
607.4356,35.45765,1.059998,28.47359,0,-94.8573,0
607.4504,35.43317,1.059998,28.47142,0,-95.07031,0
607.4633,35.41171,1.059998,28.46949,0,-95.1535,0
607.4841,35.37609,1.059998,28.46619,0,-95.28442,0
607.4975,35.35285,1.059998,28.464,0,-95.37891,0
607.5181,35.31643,1.059998,28.46055,0,-95.4158,0
607.5305,35.29408,1.059998,28.45841,0,-95.47391,0
607.5518,35.2552,1.059998,28.45467,0,-95.49661,0
607.5635,35.23343,1.059998,28.45272,0,-95.11029,0
607.585,35.1933,1.059998,28.44958,0,-94.47269,0
607.6028,35.15976,1.059998,28.44723,0,-94.01199,0
607.6186,35.13002,1.059998,28.44524,0,-93.83209,0
607.6413,35.08754,1.059998,28.4426,0,-93.54919,0
607.6631,35.04724,1.059998,28.44025,0,-93.3447,0
607.685,35.00798,1.059998,28.43884,0,-92.05411,0
607.6979,34.98548,1.059998,28.43815,0,-91.746,0
607.7184,34.95079,1.059998,28.43739,0,-91.26151,0
607.7409,34.91475,1.059998,28.43682,0,-90.91141,0
607.7682,34.87492,1.059998,28.43718,0,-89.47449,0
607.7847,34.8521,1.059998,28.43764,0,-88.8399,0
607.7976,34.83463,1.059998,28.43807,0,-88.59201,0
607.8177,34.80961,1.059998,28.43904,0,-87.7804,0
607.8307,34.79396,1.059998,28.43979,0,-87.26959,0
607.8513,34.77103,1.059998,28.4412,0,-86.46631,0
607.865,34.75639,1.059998,28.44226,0,-85.88599,0
607.8844,34.73671,1.059998,28.44409,0,-84.68631,0
607.8993,34.72218,1.059998,28.44556,0,-84.21771,0
607.9245,34.69843,1.059998,28.44827,0,-83.4809,0
607.9408,34.68325,1.059998,28.45015,0,-82.94849,0
607.9621,34.66339,1.059998,28.45302,0,-81.78351,0
607.9739,34.6522,1.059998,28.45473,0,-81.3284,0
607.9955,34.63084,1.059998,28.45836,0,-80.3335,0
608.0084,34.61791,1.059998,28.46057,0,-80.3335,0
608.0294,34.59523,1.059998,28.465,0,-78.94199,0
608.0515,34.56923,1.059998,28.47047,0,-78.10831,0
608.0708,34.54514,1.059998,28.47581,0,-77.50589,0
608.0846,34.52688,1.059998,28.47994,0,-77.2706,0
608.0975,34.50872,1.059998,28.48416,0,-76.9007,0
608.1185,34.47763,1.059998,28.49172,0,-76.33441,0
608.1312,34.45782,1.059998,28.49686,0,-75.44379,0
608.1512,34.42482,1.059998,28.50583,0,-74.80029,0
608.1635,34.40373,1.059998,28.51166,0,-74.54901,0
608.1847,34.36543,1.059998,28.52253,0,-74.15384,0
608.196,34.34426,1.059998,28.52877,0,-73.5777,0
608.2183,34.30059,1.059998,28.54269,0,-72.31769,0
608.2368,34.26336,1.059998,28.55478,0,-72.01691,0
608.2521,34.23151,1.059998,28.56541,0,-71.54401,0
608.2734,34.18653,1.059998,28.58058,0,-71.35931,0
608.2859,34.15974,1.059998,28.58977,0,-71.06879,0
608.3072,34.11325,1.059998,28.60591,0,-70.85889,0
608.3293,34.0645,1.059998,28.62303,0,-70.64813,0
608.3516,34.01583,1.059998,28.64057,0,-70.1759,0
608.3736,33.96885,1.059998,28.65847,0,-69.14331,0
608.3916,33.93143,1.059998,28.67291,0,-68.89679,0
608.4096,33.89602,1.059998,28.68696,0,-68.35791,0
608.4296,33.85852,1.059998,28.70194,0,-68.22919,0
608.4512,33.8212,1.059998,28.71706,0,-67.94781,0
608.4631,33.8012,1.059998,28.72516,0,-67.94781,0
608.4853,33.7675,1.059998,28.73893,0,-67.77499,0
608.5069,33.73772,1.059998,28.75114,0,-67.6987,0
608.5302,33.70848,1.059998,28.76318,0,-67.62201,0
608.5588,33.6752,1.059998,28.77691,0,-67.5882,0
608.5739,33.65839,1.059998,28.78385,0,-67.57501,0
608.5967,33.63391,1.059998,28.79396,0,-67.54611,0
608.6185,33.61105,1.059998,28.80378,0,-66.75281,0
608.6396,33.58917,1.059998,28.81344,0,-66.17969,0
608.6525,33.57584,1.059998,28.81939,0,-65.9559,0
608.6732,33.55453,1.059998,28.82905,0,-65.60391,0
608.6853,33.5419,1.059998,28.83485,0,-65.34961,0
608.7127,33.51329,1.059998,28.84809,0,-65.16589,0
608.7299,33.49519,1.059998,28.85651,0,-65.03311,0
608.7515,33.47251,1.059998,28.86712,0,-64.93719,0
608.773,33.44962,1.059998,28.87786,0,-64.86789,0
608.7844,33.43752,1.059998,28.88365,0,-64.41901,0
608.7979,33.42311,1.059998,28.89077,0,-63.71313,0
608.8177,33.40147,1.059998,28.9017,0,-63.203,0
608.8307,33.38715,1.059998,28.90899,0,-63.00381,0
608.8509,33.36396,1.059998,28.92097,0,-62.69061,0
608.869,33.34253,1.059998,28.93214,0,-62.46429,0
608.8846,33.32335,1.059998,28.94218,0,-62.37592,0
608.9068,33.29436,1.059998,28.95748,0,-62.18259,0
608.9325,33.25859,1.059998,28.97704,0,-61.3168,0
608.951,33.23185,1.059998,28.99206,0,-60.69119,0
608.9646,33.21125,1.059998,29.00374,0,-60.4469,0
608.9837,33.18126,1.059998,29.02101,0,-60.06281,0
608.9963,33.16083,1.059998,29.03284,0,-59.91269,0
609.0174,33.12506,1.059998,29.05384,0,-59.58469,0
609.0374,33.09055,1.059998,29.07417,0,-59.50629,0
609.0509,33.06672,1.059998,29.08827,0,-59.38321,0
609.0638,33.04413,1.059998,29.10166,0,-59.33514,0
609.0839,33.00876,1.059998,29.1227,0,-59.2594,0
609.0974,32.98535,1.059998,29.13689,0,-58.7829,0
609.1172,32.95142,1.059998,29.15775,0,-58.40302,0
609.1297,32.93052,1.059998,29.17078,0,-58.08014,0
609.1502,32.89723,1.059998,29.19192,0,-57.5722,0
609.163,32.87711,1.059998,29.20489,0,-57.20529,0
609.1837,32.84571,1.059998,29.22532,0,-56.94019,0
609.2017,32.81923,1.059998,29.24264,0,-56.8367,0
609.217,32.79736,1.059998,29.25701,0,-56.67389,0
609.2295,32.78028,1.059998,29.26827,0,-56.61029,0
609.2504,32.7533,1.059998,29.28689,0,-55.38599,0
609.263,32.73726,1.059998,29.29809,0,-55.09369,0
609.2836,32.7124,1.059998,29.31573,0,-54.63409,0
609.2967,32.69674,1.059998,29.32692,0,-54.45471,0
609.3171,32.67296,1.059998,29.34409,0,-54.17239,0
609.3291,32.65935,1.059998,29.35414,0,-53.5466,0
609.3504,32.63528,1.059998,29.3722,0,-53.1084,0
609.3686,32.61491,1.059998,29.38788,0,-52.41919,0
609.384,32.59755,1.059998,29.40137,0,-52.15009,0
609.3975,32.58244,1.059998,29.4133,0,-51.7269,0
609.4175,32.55989,1.059998,29.43179,0,-50.64069,0
609.433,32.5423,1.059998,29.44644,0,-50.21643,0
609.4504,32.52264,1.059998,29.4632,0,-49.54941,0
609.4635,32.5077,1.059998,29.47605,0,-49.28879,0
609.4836,32.48467,1.059998,29.49627,0,-48.71921,0
609.4955,32.47099,1.059998,29.50828,0,-48.71921,0
609.5171,32.44623,1.059998,29.53114,0,-47.284,0
609.5355,32.42509,1.059998,29.5509,0,-46.94141,0
