time,rot.x,rot.y,rot.z
535.2974,8.111689,-4.134644,0.05126336
535.3,8.111689,-4.134644,0.05126336
535.3111,8.111689,-4.134644,0.05126336
535.3223,8.111689,-4.134644,0.05126336
535.3334,8.198138,-5.198395,0.05897842
535.3445,8.198138,-5.198395,0.05897842
535.353,8.921463,-5.659302,0.08108417
535.3667,8.921463,-5.659302,0.08108417
535.3765,8.069012,-6.574585,0.1134181
535.3889,8.069012,-6.574585,0.1134181
535.3972,7.914742,-7.327271,0.1666245
535.4,7.914742,-7.327271,0.1666245
535.4111,7.914742,-7.327271,0.1666245
535.4222,7.796729,-7.480347,0.209593
535.4333,7.796729,-7.480347,0.209593
535.4427,10.55337,-1.873199,0.1480847
535.4556,10.55337,-1.873199,0.1480847
535.464,12.93407,3.383123,0.04678771
535.4778,12.93407,3.383123,0.04678771
535.4865,16.02471,5.004702,0.07372211
535.5,16.02471,5.004702,0.07372211
535.5087,12.64481,2.980071,0.06622232
535.5111,12.64481,2.980071,0.06622232
535.5222,12.64481,2.980071,0.06622232
535.5317,13.30163,3.33847,0.07315695
535.5444,13.30163,3.33847,0.07315695
535.5539,13.42348,2.672222,0.09577817
535.5667,13.42348,2.672222,0.09577817
535.5759,14.12864,2.442748,0.1197049
535.5889,14.12864,2.442748,0.1197049
535.5968,14.8139,2.546878,0.1334103
535.6,14.8139,2.546878,0.1334103
535.6111,14.8139,2.546878,0.1334103
535.6223,14.35289,1.61319,0.1490583
535.6334,14.35289,1.61319,0.1490583
535.6415,14.38348,0.5809833,0.1806482
535.6556,14.38348,0.5809833,0.1806482
535.6649,13.70776,-0.6225281,0.2046487
535.6778,13.70776,-0.6225281,0.2046487
535.6855,13.27563,-1.647797,0.238621
535.7,13.27563,-1.647797,0.238621
535.709,13.14021,-2.583862,0.2826816
535.7111,13.14021,-2.583862,0.2826816
535.7222,13.14021,-2.583862,0.2826816
535.7319,12.87843,-3.197144,0.3174352
535.7444,12.87843,-3.197144,0.3174352
535.7526,12.75684,-3.5867,0.3499642
535.7667,12.75684,-3.5867,0.3499642
535.7777,12.4343,-3.867767,0.374829
535.7889,12.4343,-3.867767,0.374829
535.7983,12.02019,-3.925537,0.3820115
535.8,12.02019,-3.925537,0.3820115
535.8111,12.02019,-3.925537,0.3820115
535.8223,12.10525,-3.970551,0.3953313
535.8334,12.10525,-3.970551,0.3953313
535.8427,12.00135,-4.471863,0.4284934
535.8556,12.00135,-4.471863,0.4284934
535.8648,11.99394,-4.744263,0.4517827
535.8778,11.99394,-4.744263,0.4517827
535.8867,12.07043,-4.455231,0.4396743
535.9,12.07043,-4.455231,0.4396743
535.9088,11.79333,-4.332947,0.4309456
535.9111,11.79333,-4.332947,0.4309456
535.9222,11.79333,-4.332947,0.4309456
535.9302,11.707,-3.96106,0.4204382
535.9445,11.707,-3.96106,0.4204382
535.9536,8.064444,-6.720398,0.551272
535.9667,8.064444,-6.720398,0.551272
535.9755,9.799312,-3.222778,0.3705184
535.9889,9.799312,-3.222778,0.3705184
535.9978,9.744179,-1.656799,0.2643282
536,9.744179,-1.656799,0.2643282
536.0111,9.744179,-1.656799,0.2643282
536.0222,9.572881,-1.997101,0.2868079
536.0333,9.572881,-1.997101,0.2868079
536.0416,9.462073,-1.877869,0.2676831
536.0555,9.462073,-1.877869,0.2676831
536.0641,9.646489,-2.323639,0.2986091
536.0778,9.646489,-2.323639,0.2986091
536.0856,9.715919,-2.578033,0.3190817
536.1,9.715919,-2.578033,0.3190817
536.1093,9.935596,-4.150299,0.438386
536.1111,9.935596,-4.150299,0.438386
536.1223,9.935596,-4.150299,0.438386
536.1302,10.13282,-6.023895,0.5556739
536.1445,10.13282,-6.023895,0.5556739
536.1529,10.91254,-7.170837,0.6256318
536.1667,10.91254,-7.170837,0.6256318
536.1765,11.35903,-6.917816,0.6000857
536.1889,11.35903,-6.917816,0.6000857
536.1985,11.61909,-5.438263,0.5084012
536.2,11.61909,-5.438263,0.5084012
536.2111,11.61909,-5.438263,0.5084012
536.2222,10.65488,2.20722,-0.03036499
536.2333,10.65488,2.20722,-0.03036499
536.2408,10.8969,5.621698,-0.2756042
536.2556,10.8969,5.621698,-0.2756042
536.2636,10.93152,5.893924,-0.3045959
536.2778,10.93152,5.893924,-0.3045959
536.2863,10.52998,4.633193,-0.2261963
536.3,10.52998,4.633193,-0.2261963
536.3111,10.52998,4.633193,-0.2261963
536.3112,10.20593,4.870962,-0.2603455
536.3223,10.20593,4.870962,-0.2603455
536.3333,9.913329,4.690204,-0.2622986
536.3445,9.913329,4.690204,-0.2622986
536.3533,9.756424,4.42354,-0.2436829
536.3667,9.756424,4.42354,-0.2436829
536.3765,9.771444,4.243714,-0.2237854
536.3889,9.771444,4.243714,-0.2237854
536.3967,9.442144,4.793582,-0.2652283
536.4,9.442144,4.793582,-0.2652283
536.4111,9.442144,4.793582,-0.2652283
536.4222,9.586802,4.71661,-0.2428894
536.4333,9.586802,4.71661,-0.2428894
536.442,9.597326,4.881256,-0.2450867
536.4556,9.597326,4.881256,-0.2450867
536.4641,9.320139,5.044161,-0.2742004
536.4778,9.320139,5.044161,-0.2742004
536.4862,9.519434,4.373896,-0.2324829
536.5,9.519434,4.373896,-0.2324829
536.5095,9.747112,4.858625,-0.2689514
536.5111,9.747112,4.858625,-0.2689514
536.5222,9.747112,4.858625,-0.2689514
536.5333,9.747112,4.858625,-0.2689514
536.5444,9.747112,4.858625,-0.2689514
536.5518,9.767718,4.482028,-0.2245178
536.5667,9.767718,4.482028,-0.2245178
536.5766,9.496166,3.654941,-0.1549988
536.5889,9.496166,3.654941,-0.1549988
536.5984,9.557151,5.079099,-0.2809753
536.6,9.557151,5.079099,-0.2809753
536.6111,9.557151,5.079099,-0.2809753
536.6204,8.611073,3.638155,-0.1838074
536.6334,8.611073,3.638155,-0.1838074
536.6418,9.823993,4.717604,-0.2805176
536.6556,9.823993,4.717604,-0.2805176
536.6638,8.963194,5.081473,-0.3714294
536.6778,8.963194,5.081473,-0.3714294
536.6854,9.118175,4.678678,-0.3140564
536.7,9.118175,4.678678,-0.3140564
536.7084,9.859735,4.324027,-0.2382813
536.7111,9.859735,4.324027,-0.2382813
536.7222,9.859735,4.324027,-0.2382813
536.7305,10.20734,3.845365,-0.1526184
536.7444,10.20734,3.845365,-0.1526184
536.7525,12.29457,4.40879,-0.1085205
536.7667,12.29457,4.40879,-0.1085205
536.7767,13.38299,4.374737,-0.04449463
536.7889,13.38299,4.374737,-0.04449463
536.7986,15.15721,3.377506,0.08251209
536.8,15.15721,3.377506,0.08251209
536.8111,15.15721,3.377506,0.08251209
536.8223,15.15721,3.377506,0.08251209
536.8334,16.36379,3.277608,0.1325561
536.8445,16.36379,3.277608,0.1325561
536.8535,17.55928,0.6703591,0.2602091
536.8667,17.55928,0.6703591,0.2602091
536.8754,18.74139,-0.06848145,0.3223782
536.8889,18.74139,-0.06848145,0.3223782
536.8985,15.78385,4.567037,0.0809765
536.9,15.78385,4.567037,0.0809765
536.9111,15.78385,4.567037,0.0809765
536.9217,14.2723,6.620188,-0.05029297
536.9333,14.2723,6.620188,-0.05029297
536.9433,13.47827,5.28738,-0.00869751
536.9556,13.47827,5.28738,-0.00869751
536.9651,13.50852,5.759726,-0.01940918
536.9778,13.50852,5.759726,-0.01940918
536.9868,12.6846,4.271589,0.0331778
537,12.6846,4.271589,0.0331778
537.0084,12.47667,3.276836,0.08291944
537.0111,12.47667,3.276836,0.08291944
537.0222,12.47667,3.276836,0.08291944
537.032,12.84186,1.934007,0.1680653
537.0444,12.84186,1.934007,0.1680653
537.0531,13.56553,0.9009602,0.2481851
537.0667,13.56553,0.9009602,0.2481851
537.0756,14.00546,0.542178,0.2932
537.0889,14.00546,0.542178,0.2932
537.0976,13.97243,-0.9536133,0.3833117
537.1,13.97243,-0.9536133,0.3833117
537.1111,13.97243,-0.9536133,0.3833117
537.1201,13.44129,-2.22226,0.4496809
537.1334,13.44129,-2.22226,0.4496809
537.1422,14.00005,-4.722656,0.6248183
537.1556,14.00005,-4.722656,0.6248183
537.1651,13.08007,2.164026,0.2162056
537.1778,13.08007,2.164026,0.2162056
537.1868,13.08007,2.164026,0.2162056
537.2,13.08007,2.164026,0.2162056
537.2082,13.08007,2.164026,0.2162056
537.2111,13.08007,2.164026,0.2162056
537.2222,13.08007,2.164026,0.2162056
537.2333,13.08007,2.164026,0.2162056
537.2444,13.08007,2.164026,0.2162056
537.2556,13.08007,2.164026,0.2162056
537.2644,13.08007,2.164026,0.2162056
537.2778,13.08007,2.164026,0.2162056
537.2861,13.08007,2.164026,0.2162056
537.3,13.08007,2.164026,0.2162056
537.3093,13.08007,2.164026,0.2162056
537.3111,13.08007,2.164026,0.2162056
537.3223,13.08007,2.164026,0.2162056
537.3305,12.67242,2.536607,0.2977494
537.3445,12.67242,2.536607,0.2977494
537.3526,11.8041,1.792733,0.2802065
537.3667,11.8041,1.792733,0.2802065
537.3754,8.571152,1.965765,0.1303915
537.3889,8.571152,1.965765,0.1303915
537.3965,7.197583,2.036041,0.0705667
537.4,7.197583,2.036041,0.0705667
537.4111,7.197583,2.036041,0.0705667
537.4222,6.304689,1.066339,0.09203029
537.4333,6.304689,1.066339,0.09203029
537.4406,4.569788,2.815761,-0.09185791
537.4556,4.569788,2.815761,-0.09185791
537.4647,1.984467,11.71344,-1.037598
537.4778,1.984467,11.71344,-1.037598
537.4855,1.292675,14.41019,-1.407288
537.5,1.292675,14.41019,-1.407288
537.5082,1.239597,13.47065,-1.291473
537.5111,1.239597,13.47065,-1.291473
537.5222,1.239597,13.47065,-1.291473
537.53,3.084093,12.69712,-1.117615
537.5444,3.084093,12.69712,-1.117615
537.5536,4.275733,11.29336,-0.9035034
537.5667,4.275733,11.29336,-0.9035034
537.5763,4.457392,10.71426,-0.8359375
537.5889,4.457392,10.71426,-0.8359375
537.5966,5.966527,8.510361,-0.5665894
537.6,5.966527,8.510361,-0.5665894
537.6111,5.966527,8.510361,-0.5665894
537.6223,6.709962,7.588777,-0.4464417
537.6334,6.709962,7.588777,-0.4464417
537.6417,7.099789,5.865473,-0.2572632
537.6556,7.099789,5.865473,-0.2572632
537.6637,8.035378,4.181222,-0.06558228
537.6778,8.035378,4.181222,-0.06558228
537.686,9.048601,3.456284,0.03570722
537.7,9.048601,3.456284,0.03570722
537.7087,11.72282,1.940509,0.2223639
537.7111,11.72282,1.940509,0.2223639
537.7222,11.72282,1.940509,0.2223639
537.7311,11.95312,0.4802103,0.2732835
537.7444,11.95312,0.4802103,0.2732835
537.753,12.98575,-0.6470947,0.3557673
537.7667,12.98575,-0.6470947,0.3557673
537.7742,13.19407,-0.9292908,0.3819207
537.7889,13.19407,-0.9292908,0.3819207
537.797,12.80279,-3.110474,0.4336879
537.8,12.80279,-3.110474,0.4336879
537.8111,12.80279,-3.110474,0.4336879
537.8223,12.37646,-3.307251,0.4361824
537.8334,12.37646,-3.307251,0.4361824
537.8402,10.28473,-1.717377,0.2924341
537.8556,10.28473,-1.717377,0.2924341
537.8634,10.93381,5.750275,-0.1824036
537.8778,10.93381,5.750275,-0.1824036
537.8846,10.20389,10.06022,-0.572052
537.9,10.20389,10.06022,-0.572052
537.9091,9.7376,13.61449,-0.9352417
537.9111,9.7376,13.61449,-0.9352417
537.9222,9.7376,13.61449,-0.9352417
537.93,10.34389,11.18887,-0.6865845
537.9445,10.34389,11.18887,-0.6865845
537.9518,10.56576,10.35945,-0.5611572
537.9667,10.56576,10.35945,-0.5611572
537.9741,11.37611,9.038828,-0.3579102
537.9889,11.37611,9.038828,-0.3579102
537.9965,12.53748,8.318931,-0.1848755
538,12.53748,8.318931,-0.1848755
538.0111,12.53748,8.318931,-0.1848755
538.0222,13.6117,6.685029,0.01299387
538.0333,13.6117,6.685029,0.01299387
538.0413,15.36764,5.349651,0.1826759
538.0555,15.36764,5.349651,0.1826759
538.0632,17.29073,3.610039,0.3340477
538.0778,17.29073,3.610039,0.3340477
538.0857,18.40224,2.239703,0.4159286
538.1,18.40224,2.239703,0.4159286
538.1079,18.66975,1.403324,0.4413567
538.1111,18.66975,1.403324,0.4413567
538.1223,18.66975,1.403324,0.4413567
538.1334,16.34077,6.335242,0.2294708
538.1445,16.34077,6.335242,0.2294708
538.1523,12.06233,11.3617,-0.1090393
538.1667,12.06233,11.3617,-0.1090393
538.1765,11.70233,9.820887,-0.06439209
538.1889,11.70233,9.820887,-0.06439209
538.1978,10.81453,9.666191,-0.0776062
538.2,10.81453,9.666191,-0.0776062
538.2111,10.81453,9.666191,-0.0776062
538.2222,10.53567,9.328777,-0.03817749
538.2333,10.53567,9.328777,-0.03817749
538.2421,11.44569,8.204478,0.0796418
538.2556,11.44569,8.204478,0.0796418
538.2627,11.85977,7.262786,0.1357931
538.2778,11.85977,7.262786,0.1357931
538.2852,13.53533,5.637535,0.2242378
538.3,13.53533,5.637535,0.2242378
538.3078,14.02999,3.712199,0.2604116
538.3111,14.02999,3.712199,0.2604116
538.3223,14.02999,3.712199,0.2604116
538.3334,13.82871,3.914701,0.2472346
538.3445,13.82871,3.914701,0.2472346
538.3527,13.40723,4.403452,0.2162674
538.3667,13.40723,4.403452,0.2162674
538.3745,12.05231,5.150833,0.128374
538.3889,12.05231,5.150833,0.128374
538.3965,10.19963,6.108819,0.01774024
538.4,10.19963,6.108819,0.01774024
538.4111,10.19963,6.108819,0.01774024
538.4222,9.438629,7.419947,-0.08862305
538.4333,9.438629,7.419947,-0.08862305
538.4413,7.933279,8.354839,-0.2296753
538.4556,7.933279,8.354839,-0.2296753
538.4667,7.933279,8.354839,-0.2296753
538.4778,7.933279,8.354839,-0.2296753
538.4824,6.165056,8.009612,-0.2748718
538.5,6.165056,8.009612,-0.2748718
538.5097,3.041881,8.898604,-0.4497375
538.5111,3.041881,8.898604,-0.4497375
538.5222,3.041881,8.898604,-0.4497375
538.5318,2.24488,10.64188,-0.657196
538.5444,2.24488,10.64188,-0.657196
538.5521,1.892883,10.89188,-0.7500305
538.5667,1.892883,10.89188,-0.7500305
538.5751,2.724998,11.16115,-0.7202759
538.5889,2.724998,11.16115,-0.7202759
538.5967,3.138648,11.82663,-0.699646
538.6,3.138648,11.82663,-0.699646
538.6111,3.138648,11.82663,-0.699646
538.6223,3.219886,11.70278,-0.6418152
538.6334,3.219886,11.70278,-0.6418152
538.641,3.275064,11.32531,-0.5773621
538.6556,3.275064,11.32531,-0.5773621
538.6628,4.823839,10.72204,-0.4413452
538.6778,4.823839,10.72204,-0.4413452
538.6861,8.393284,8.078359,-0.06539917
538.7,8.393284,8.078359,-0.06539917
538.7086,9.827716,7.06842,0.09885901
538.7111,9.827716,7.06842,0.09885901
538.7222,9.827716,7.06842,0.09885901
538.7333,8.245334,7.786303,0.02065003
538.7444,8.245334,7.786303,0.02065003
538.7525,9.616874,5.948313,0.1469516
538.7667,9.616874,5.948313,0.1469516
538.7739,9.070886,4.366038,0.1527809
538.7889,9.070886,4.366038,0.1527809
538.7957,9.549127,2.94835,0.2002025
538.8,9.549127,2.94835,0.2002025
538.8111,9.549127,2.94835,0.2002025
538.8223,9.347072,1.489115,0.2130809
538.8334,9.347072,1.489115,0.2130809
538.8403,7.774956,-1.170868,0.1861037
538.8556,7.774956,-1.170868,0.1861037
538.8633,9.269771,-2.263,0.2439652
538.8778,9.269771,-2.263,0.2439652
538.8848,8.467981,-0.3285522,0.1889204
538.9,8.467981,-0.3285522,0.1889204
538.908,4.31515,6.6888,-0.1616516
538.9111,4.31515,6.6888,-0.1616516
538.9222,4.31515,6.6888,-0.1616516
538.9333,4.769001,6.754282,-0.1590271
538.9445,4.769001,6.754282,-0.1590271
538.9531,5.231775,6.264801,-0.1308289
538.9667,5.231775,6.264801,-0.1308289
538.9742,5.434516,6.376949,-0.1445618
538.9889,5.434516,6.376949,-0.1445618
538.9969,5.580128,5.897162,-0.1400146
539,5.580128,5.897162,-0.1400146
539.0111,5.580128,5.897162,-0.1400146
539.0222,4.539625,5.418976,-0.1625977
539.0333,4.539625,5.418976,-0.1625977
539.041,4.623338,5.348038,-0.1635742
539.0555,4.623338,5.348038,-0.1635742
539.0621,5.064293,4.425286,-0.09844971
539.0778,5.064293,4.425286,-0.09844971
539.085,5.526094,3.043684,-0.02581787
539.1,5.526094,3.043684,-0.02581787
539.1071,5.826909,2.465128,0.0003017941
539.1111,5.826909,2.465128,0.0003017941
539.1223,5.826909,2.465128,0.0003017941
539.1334,4.626586,9.662446,-0.3831177
539.1445,4.626586,9.662446,-0.3831177
539.1526,5.531034,8.755091,-0.2945557
539.1667,5.531034,8.755091,-0.2945557
539.1747,5.653906,8.424556,-0.2599487
539.1889,5.653906,8.424556,-0.2599487
539.1964,6.491399,5.995805,-0.1294556
539.2,6.491399,5.995805,-0.1294556
539.2111,6.491399,5.995805,-0.1294556
539.2222,6.217602,5.699091,-0.1305542
539.2333,6.217602,5.699091,-0.1305542
539.2402,7.081062,4.780097,-0.07565308
539.2556,7.081062,4.780097,-0.07565308
539.2628,6.986706,4.265817,-0.05874634
539.2778,6.986706,4.265817,-0.05874634
539.285,7.376081,3.803586,-0.03417969
539.3,7.376081,3.803586,-0.03417969
539.3079,7.870712,3.6711,-0.01620483
539.3111,7.870712,3.6711,-0.01620483
539.3223,7.870712,3.6711,-0.01620483
539.3334,9.405159,2.843564,0.03153398
539.3445,9.405159,2.843564,0.03153398
539.3513,9.912325,2.688978,0.03958949
539.3667,9.912325,2.688978,0.03958949
539.3746,11.01067,1.739535,0.05416685
539.3889,11.01067,1.739535,0.05416685
539.3972,10.20144,1.456979,0.03850242
539.4,10.20144,1.456979,0.03850242
539.4111,10.20144,1.456979,0.03850242
539.4222,10.13286,1.261516,0.03389891
539.4333,10.13286,1.261516,0.03389891
539.442,10.00561,1.109017,0.02997987
539.4556,10.00561,1.109017,0.02997987
539.4629,9.626725,1.245283,0.02135471
539.4778,9.626725,1.245283,0.02135471
539.4849,9.001939,1.65522,0.009361392
539.5,9.001939,1.65522,0.009361392
539.5087,8.400446,2.046746,-0.004762984
539.5111,8.400446,2.046746,-0.004762984
539.5222,8.400446,2.046746,-0.004762984
539.5333,7.937019,3.144716,-0.04275513
539.5444,7.937019,3.144716,-0.04275513
539.551,6.753203,4.260457,-0.1005554
539.5667,6.753203,4.260457,-0.1005554
539.5761,6.70998,5.055043,-0.1528625
539.5889,6.70998,5.055043,-0.1528625
539.5961,7.514195,-0.8920898,0.06551227
539.6,7.514195,-0.8920898,0.06551227
539.6111,7.514195,-0.8920898,0.06551227
539.6223,6.768357,-2.925079,0.1445284
539.6334,6.768357,-2.925079,0.1445284
539.6408,6.703523,-2.784637,0.1415367
539.6556,6.703523,-2.784637,0.1415367
539.6627,5.255603,-2.331116,0.1169928
539.6778,5.255603,-2.331116,0.1169928
539.6844,6.027675,-2.773712,0.1434261
539.7,6.027675,-2.773712,0.1434261
539.7069,6.491984,-2.420929,0.1377183
539.7111,6.491984,-2.420929,0.1377183
539.7222,6.491984,-2.420929,0.1377183
539.7333,7.425202,-2.458588,0.1498643
539.7444,7.425202,-2.458588,0.1498643
539.7521,7.648736,-2.071106,0.1276809
539.7667,7.648736,-2.071106,0.1276809
539.7733,7.861431,-1.481262,0.1097488
539.7889,7.861431,-1.481262,0.1097488
539.7955,8.029169,-0.2590637,0.07487489
539.8,8.029169,-0.2590637,0.07487489
539.8111,8.029169,-0.2590637,0.07487489
539.8223,8.189149,1.198803,0.02822693
539.8334,8.189149,1.198803,0.02822693
539.841,8.05926,1.334567,0.02302461
539.8556,8.05926,1.334567,0.02302461
539.8629,7.959637,0.3228638,0.06746583
539.8778,7.959637,0.3228638,0.06746583
539.8848,7.623314,-0.4931335,0.109488
539.9,7.623314,-0.4931335,0.109488
539.9063,7.449946,-1.315796,0.1586792
539.9111,7.449946,-1.315796,0.1586792
539.9222,7.449946,-1.315796,0.1586792
539.9333,6.46891,-1.14325,0.1477981
539.9445,6.46891,-1.14325,0.1477981
539.9515,5.684707,-1.054688,0.1375695
539.9667,5.684707,-1.054688,0.1375695
539.9733,5.296709,-1.819366,0.1801227
539.9889,5.296709,-1.819366,0.1801227
539.9964,5.97978,-1.881439,0.2024364
540,5.97978,-1.881439,0.2024364
540.0111,5.97978,-1.881439,0.2024364
540.0222,6.735336,-1.087402,0.1720153
540.0333,6.735336,-1.087402,0.1720153
540.04,5.348753,0.3850089,0.04928651
540.0555,5.348753,0.3850089,0.04928651
540.0634,4.719002,0.1984976,0.05800814
540.0778,4.719002,0.1984976,0.05800814
540.0838,4.234705,0.9496848,-0.008544922
540.1,4.234705,0.9496848,-0.008544922
540.1072,4.79751,0.8360662,0.01846204
540.1111,4.79751,0.8360662,0.01846204
540.1223,4.79751,0.8360662,0.01846204
540.1334,5.320116,1.199937,0.007265031
540.1445,5.320116,1.199937,0.007265031
540.1506,6.083901,1.461861,0.0131993
540.1667,6.083901,1.461861,0.0131993
540.1749,6.798254,1.638789,0.02682227
540.1889,6.798254,1.638789,0.02682227
540.1957,9.255927,1.106784,0.1240602
540.2,9.255927,1.106784,0.1240602
540.2111,9.255927,1.106784,0.1240602
540.2222,10.92353,2.510186,0.1366503
540.2333,10.92353,2.510186,0.1366503
540.2444,11.84576,-2.565308,0.2660868
540.2556,11.84576,-2.565308,0.2660868
540.2627,12.14334,0.280062,0.2364022
540.2778,12.14334,0.280062,0.2364022
540.2844,12.33809,0.6352162,0.2394007
540.3,12.33809,0.6352162,0.2394007
540.3065,12.11444,0.03148371,0.2346871
540.3111,12.11444,0.03148371,0.2346871
540.3223,12.11444,0.03148371,0.2346871
540.3334,12.02486,0.1734546,0.2262751
540.3445,12.02486,0.1734546,0.2262751
540.3504,12.37995,-1.042053,0.2317585
540.3667,12.37995,-1.042053,0.2317585
540.3778,12.37995,-1.042053,0.2317585
