time,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z
228.9317,20.22697,1.772134,14.37086,12.14852,7.599634,0.3255
228.9859,20.27497,1.772638,14.4237,11.9816,4.033363,0.2444709
229.0121,20.29723,1.774112,14.44817,12.57365,2.167417,0.2085346
229.0447,20.32356,1.77544,14.47534,12.68107,0.9973706,0.1704328
229.0712,20.34327,1.778044,14.49676,12.78139,-0.7427979,0.1077982
229.1007,20.36324,1.78087,14.51734,12.63979,-1.284546,0.076328
229.1339,20.3832,1.78346,14.53717,12.89995,-3.375305,-0.003560205
229.1665,20.40149,1.78479,14.55335,13.76591,-4.964783,-0.05593872
229.1902,20.41321,1.785801,14.56509,13.41914,-4.648712,-0.05166626
229.2233,20.4298,1.786293,14.57953,12.47278,5.192265,0.168356
229.2546,20.44619,1.786156,14.59151,11.76827,8.232137,0.1804785
229.2776,20.45848,1.785553,14.60056,11.44084,8.437033,0.1424668
229.3012,20.47185,1.784574,14.60949,11.31042,9.32128,0.1206262
229.3321,20.49152,1.784016,14.6203,10.69461,10.45844,0.1263883
229.3558,20.50803,1.783497,14.62918,10.63416,11.01078,0.1171846
229.3877,20.53035,1.782679,14.64082,10.49132,11.66055,0.08404793
229.4112,20.54736,1.78216,14.64887,10.42959,12.53219,0.06556007
229.4359,20.56604,1.781713,14.65741,10.79129,13.01307,0.09115443
229.4653,20.58709,1.781062,14.66695,11.22223,13.11456,0.1091032
229.4894,20.60523,1.779619,14.67424,11.37368,13.35491,0.1024589
229.5211,20.62777,1.778375,14.68472,11.36232,13.45285,0.1176088
229.5625,20.65979,1.775376,14.69847,11.20334,13.65385,0.089639
229.5902,20.6825,1.7726,14.70838,10.92863,13.8708,0.03395111
229.6208,20.7086,1.770747,14.72069,10.71678,14.1803,0.02985185
229.6445,20.73283,1.769438,14.73012,10.83669,11.89085,-0.0206604
229.6764,20.76602,1.768939,14.74513,10.89159,6.003974,-0.01013184
229.7004,20.79515,1.768467,14.75663,9.832489,6.844812,-0.06842041
229.7329,20.83488,1.768401,14.77486,8.968159,7.858713,-0.1209717
229.7571,20.86794,1.767636,14.78787,8.851878,7.563035,-0.1148376
229.7896,20.91224,1.76665,14.80843,9.138249,5.777576,-0.09509277
